video,method,Fail_Total,Fail_Div,Fail_Slip,Fail_Lock,Fail_Double,NIS_Mean,NIS_Pass,NIS_InBand,NIS_pval,Lambda_Mean,Lambda_LT1_Frac,Lambda_LowFrac,Coverage95,FreqStd_Mean,Stability_Sec,n_frames,data_file
cohface_11_2,profile1d_cubic__robust_ossm_ukf,0.6729200652528549,0.0,0.0016313213703099511,0.6729200652528549,0.3352365415986949,0.06908931071391537,0.0,0.9233278955954323,0.0,1.0615470410496632,0.0,0.0,98.93964110929853,0.19818986764032423,61.3,1226.0,data/cohface_11_2.pkl
cohface_8_1,of_farneback,,,,,,,,,,,,,,,,,data/cohface_8_1.pkl
cohface_8_1,of_farneback__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_1.pkl
cohface_8_1,of_farneback__robust_ossm_ekf,0.23076923076923078,0.0,0.0,0.23076923076923078,0.009098428453267164,0.15505348206137826,0.0,0.9272125723738627,1.134866310137353e-269,1.0559089029365125,0.03143093465674111,0.0,98.18031430934657,0.1417067144919996,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_1,of_farneback__robust_ossm_ukf,0.27543424317617865,0.0,0.0,0.27543424317617865,0.017369727047146403,0.1485620563639343,0.0,0.923904052936311,3.3734638120145316e-279,1.0563045826673383,0.0206782464846981,0.0,98.42845326716295,0.14599250951618262,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_1,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_8_1.pkl
cohface_8_1,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_1.pkl
cohface_8_1,profile1d_linear__robust_ossm_ekf,0.8759305210918115,0.0,0.0,0.8759305210918115,0.0,0.011893619091118406,0.0,0.7353184449958643,0.0,1.0658251903479,0.0,0.0,99.25558312655087,0.215238304190172,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_1,profile1d_linear__robust_ossm_ukf,0.6170388751033913,0.0,0.0033085194375516956,0.6170388751033913,0.23407775020678245,0.05964708354622942,0.0,0.9511993382961125,0.0,1.0624513373787263,0.0,0.0,99.25558312655087,0.23770681693509305,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_1,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_8_1.pkl
cohface_8_1,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_1.pkl
cohface_8_1,profile1d_quadratic__robust_ossm_ekf,0.6203473945409429,0.0,0.0,0.6203473945409429,0.0,0.022088946075499286,0.0,0.8461538461538461,0.0,1.0651036628341521,0.0,0.0,98.26302729528535,0.1736813664926128,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_1,profile1d_quadratic__robust_ossm_ukf,0.575682382133995,0.0008271298593879239,0.0008271298593879239,0.575682382133995,0.09594706368899918,66.89391709065907,0.0,0.9379652605459057,0.0,1.0573447165551577,0.006617038875103391,0.0041356492969396195,97.68403639371381,0.19683473784337824,39.0,1209.0,data/cohface_8_1.pkl
cohface_8_1,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_8_1.pkl
cohface_8_1,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_1.pkl
cohface_8_1,profile1d_cubic__robust_ossm_ekf,0.618693134822167,0.0,0.0,0.618693134822167,0.0,0.022917343775914263,0.0,0.858560794044665,0.0,1.0649557839840296,0.0,0.0,98.26302729528535,0.1735480820760926,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_1,profile1d_cubic__robust_ossm_ukf,0.71712158808933,0.0,0.0,0.71712158808933,0.44499586435070304,0.06260190226148414,0.0,0.9429280397022333,0.0,1.0620097181337311,0.0,0.0,97.60132340777503,0.19795539865071196,60.45,1209.0,data/cohface_8_1.pkl
cohface_8_0,of_farneback,,,,,,,,,,,,,,,,,data/cohface_8_0.pkl
cohface_8_0,of_farneback__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_8_0.pkl
cohface_8_0,of_farneback__robust_ossm_ekf,0.5743801652892562,0.0,0.0,0.5743801652892562,0.0,0.062001568184100145,0.0,0.8900826446280992,0.0,1.0621812288793746,0.0,0.0,98.84297520661157,0.17366412546591914,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,of_farneback__robust_ossm_ukf,0.27603305785123966,0.0,0.0,0.27603305785123966,0.0,0.08661660093492698,0.0,0.9454545454545454,0.0,1.0603720519715623,0.0,0.0,98.84297520661157,0.16337130603331368,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_8_0.pkl
cohface_8_0,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_8_0.pkl
cohface_8_0,profile1d_linear__robust_ossm_ekf,0.9520661157024793,0.0,0.0,0.9520661157024793,0.0,0.003442079066299985,0.0,0.5785123966942148,0.0,1.0664223927148433,0.0,0.0,99.75206611570248,0.34051179928413405,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,profile1d_linear__robust_ossm_ukf,0.9520661157024793,0.0,0.0049586776859504135,0.9520661157024793,0.0,0.07819325875525937,0.0,0.9537190082644628,0.0,1.0611519682676098,0.0,0.0,99.75206611570248,0.3305409314640846,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_8_0.pkl
cohface_8_0,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_8_0.pkl
cohface_8_0,profile1d_quadratic__robust_ossm_ekf,0.9520661157024793,0.0,0.0,0.9520661157024793,0.0,0.008080168496220614,0.0,0.7239669421487603,0.0,1.066094262311173,0.0,0.0,99.75206611570248,0.30257168931155654,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,profile1d_quadratic__robust_ossm_ukf,0.6545454545454545,0.0,0.0049586776859504135,0.6545454545454545,0.16942148760330578,0.08165792332967677,0.0,0.9495867768595041,0.0,1.0609146635734357,0.0,0.0,99.75206611570248,0.25830335965398576,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_8_0.pkl
cohface_8_0,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_8_0.pkl
cohface_8_0,profile1d_cubic__robust_ossm_ekf,0.9520661157024793,0.0,0.0,0.9520661157024793,0.0,0.008745892684167127,0.0,0.7322314049586777,0.0,1.0660144173166481,0.0,0.0,99.75206611570248,0.302118535306699,60.5,1210.0,data/cohface_8_0.pkl
cohface_8_0,profile1d_cubic__robust_ossm_ukf,0.6611570247933884,0.0,0.003305785123966942,0.6611570247933884,0.2206611570247934,0.08125315667127941,0.0,0.9495867768595041,0.0,1.0606429471558785,0.0,0.0,99.75206611570248,0.25166485304968655,60.5,1210.0,data/cohface_8_0.pkl
cohface_17_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_17_2.pkl
cohface_17_2,of_farneback__kfstd,,,,,,,,,,,,,,,60.9,,data/cohface_17_2.pkl
cohface_17_2,of_farneback__robust_ossm_ekf,0.29064039408866993,0.0008210180623973727,0.0008210180623973727,0.1592775041050903,0.29064039408866993,0.7119742163609041,0.0,0.9548440065681445,2.3636792270188113e-15,1.0254819543063993,0.17405582922824303,0.0,94.08866995073892,0.09447252203070652,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,of_farneback__robust_ossm_ukf,0.45073891625615764,0.0008210180623973727,0.0,0.4433497536945813,0.45073891625615764,10736.955483177991,0.0,0.9359605911330049,0.0,1.0347642997482558,0.10919540229885058,0.007389162561576354,97.29064039408867,0.10431226399187182,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_17_2.pkl
cohface_17_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.9,,data/cohface_17_2.pkl
cohface_17_2,profile1d_linear__robust_ossm_ekf,0.5960591133004927,0.0,0.0,0.5960591133004927,0.0,0.023097879527168026,0.0,0.8555008210180624,0.0,1.0650333715529585,0.0,0.0,99.83579638752053,0.12909456643465428,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,profile1d_linear__robust_ossm_ukf,0.4745484400656814,0.0008210180623973727,0.0008210180623973727,0.4745484400656814,0.13218390804597702,79.83199027120442,0.0,0.9334975369458128,0.0,1.0583737412831977,0.004105090311986864,0.004105090311986864,98.60426929392446,0.15965298462210467,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_17_2.pkl
cohface_17_2,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.9,,data/cohface_17_2.pkl
cohface_17_2,profile1d_quadratic__robust_ossm_ekf,0.8382594417077176,0.0,0.0,0.8382594417077176,0.0,0.0297983556046727,0.0,0.7906403940886699,0.0,1.0645706082295445,0.0,0.0,99.83579638752053,0.16052636310116025,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,profile1d_quadratic__robust_ossm_ukf,0.7044334975369458,0.0008210180623973727,0.0024630541871921183,0.7044334975369458,0.15599343185550082,1125.4947088410843,0.0,0.9376026272577996,0.0,1.0576354784906459,0.005747126436781609,0.004105090311986864,99.17898193760263,0.1848223087898335,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_17_2.pkl
cohface_17_2,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.9,,data/cohface_17_2.pkl
cohface_17_2,profile1d_cubic__robust_ossm_ekf,0.6847290640394089,0.0,0.0,0.6847290640394089,0.0,0.034357214181921204,0.0,0.8177339901477833,0.0,1.0641334657847876,0.0,0.0,99.83579638752053,0.14757331293554302,60.9,1218.0,data/cohface_17_2.pkl
cohface_17_2,profile1d_cubic__robust_ossm_ukf,0.5607553366174056,0.0008210180623973727,0.0024630541871921183,0.5607553366174056,0.12643678160919541,1080974.8821800181,0.0,0.922824302134647,0.0,1.0576444599820416,0.0049261083743842365,0.004105090311986864,99.17898193760263,0.1975434526954265,53.3,1218.0,data/cohface_17_2.pkl
cohface_8_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_8_2.pkl
cohface_8_2,of_farneback__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_2.pkl
cohface_8_2,of_farneback__robust_ossm_ekf,0.3349875930521092,0.0008271298593879239,0.0,0.3349875930521092,0.04714640198511166,0.5887139706009717,0.0,0.9098428453267163,5.985431795663163e-33,1.0329967337751607,0.1695616211745244,0.0008271298593879239,98.9247311827957,0.16516106873427586,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,of_farneback__robust_ossm_ukf,0.33664185277088504,0.0008271298593879239,0.0008271298593879239,0.33664185277088504,0.09015715467328371,49111.46759859949,0.0,0.9148056244830438,0.0,1.0308102224863966,0.15715467328370555,0.005789909015715467,98.34574028122415,0.17345291555102504,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_8_2.pkl
cohface_8_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_2.pkl
cohface_8_2,profile1d_linear__robust_ossm_ekf,0.5095119933829612,0.0,0.0008271298593879239,0.5095119933829612,0.152191894127378,0.11126309797559017,0.0,0.8858560794044665,0.0,1.0591512026675185,0.017369727047146403,0.0,98.51116625310173,0.18131824660298806,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,profile1d_linear__robust_ossm_ukf,0.7088502894954508,0.0,0.0,0.7088502894954508,0.6484698097601324,0.06904624570337696,0.0,0.9280397022332506,0.0,1.0618136457654275,0.0,0.0,97.93217535153019,0.19414264825571134,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_8_2.pkl
cohface_8_2,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_2.pkl
cohface_8_2,profile1d_quadratic__robust_ossm_ekf,0.6931348221670802,0.0,0.0,0.6931348221670802,0.3531844499586435,0.1759263271264311,0.0,0.9255583126550868,5.526089905203841e-242,1.054603475835649,0.017369727047146403,0.0,85.52522746071133,0.1534808816211329,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,profile1d_quadratic__robust_ossm_ukf,0.7146401985111662,0.0,0.0016542597187758478,0.7146401985111662,0.14640198511166252,0.09948655544539356,0.0,0.9230769230769231,0.0,1.0597141833914077,0.0,0.0,100.0,0.22203506025152228,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_8_2.pkl
cohface_8_2,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_8_2.pkl
cohface_8_2,profile1d_cubic__robust_ossm_ekf,0.5607940446650124,0.0,0.0,0.5607940446650124,0.08684863523573201,0.1144300751373725,0.0,0.9139784946236559,0.0,1.0585315973528824,0.014061207609594707,0.0,96.36062861869314,0.17524255750924703,60.45,1209.0,data/cohface_8_2.pkl
cohface_8_2,profile1d_cubic__robust_ossm_ukf,0.685690653432589,0.0,0.0016542597187758478,0.685690653432589,0.15467328370554176,0.1014066350375816,0.0,0.9156327543424317,0.0,1.059274426875873,0.0,0.0,99.33829611248966,0.21374548629558665,60.45,1209.0,data/cohface_8_2.pkl
cohface_5_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_5_2.pkl
cohface_5_2,of_farneback__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_5_2.pkl
cohface_5_2,of_farneback__robust_ossm_ekf,0.3256198347107438,0.003305785123966942,0.0,0.3256198347107438,0.10743801652892562,1.2156471941341431,0.0,0.8909090909090909,6.423116338805102e-07,1.0087137000040471,0.25867768595041324,0.0024793388429752068,97.10743801652893,0.12259583573032151,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,of_farneback__robust_ossm_ukf,0.5181818181818182,0.001652892561983471,0.001652892561983471,0.5181818181818182,0.3884297520661157,2955.3779493763436,0.0,0.8966942148760331,0.0,1.0155421477308333,0.20082644628099172,0.006611570247933884,96.77685950413223,0.1418720614452623,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_5_2.pkl
cohface_5_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_5_2.pkl
cohface_5_2,profile1d_linear__robust_ossm_ekf,0.9520661157024793,0.0,0.0,0.9520661157024793,0.0,0.00876629196125087,0.0,0.7066115702479339,0.0,1.0660444770763347,0.0,0.0,99.17355371900827,0.19051010992873624,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,profile1d_linear__robust_ossm_ukf,0.9520661157024793,0.0,0.0024793388429752068,0.9520661157024793,0.0,0.05275789861938931,0.0,0.9247933884297521,0.0,1.062938544377985,0.0,0.0,99.17355371900827,0.2361400266114366,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_5_2.pkl
cohface_5_2,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_5_2.pkl
cohface_5_2,profile1d_quadratic__robust_ossm_ekf,0.9520661157024793,0.0,0.0,0.9520661157024793,0.0,0.01310366089140577,0.0,0.7388429752066116,0.0,1.0657391808137562,0.0,0.0,99.17355371900827,0.17836576668176107,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,profile1d_quadratic__robust_ossm_ukf,0.9520661157024793,0.0,0.0008264462809917355,0.9520661157024793,0.4256198347107438,0.06872128927691575,0.0,0.9148760330578513,0.0,1.0618288657538921,0.0,0.0,99.17355371900827,0.1614853361367204,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_5_2.pkl
cohface_5_2,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.5,,data/cohface_5_2.pkl
cohface_5_2,profile1d_cubic__robust_ossm_ekf,0.9520661157024793,0.0,0.0,0.9520661157024793,0.0,0.013894596699856253,0.0,0.7446280991735538,0.0,1.065628591042639,0.0,0.0,99.17355371900827,0.17657099270204568,60.5,1210.0,data/cohface_5_2.pkl
cohface_5_2,profile1d_cubic__robust_ossm_ukf,0.9256198347107438,0.0,0.001652892561983471,0.9256198347107438,0.46611570247933887,0.06763998524178735,0.0,0.9066115702479339,0.0,1.0616562764945163,0.0,0.0,99.17355371900827,0.15476459963408043,60.5,1210.0,data/cohface_5_2.pkl
cohface_10_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_10_2.pkl
cohface_10_2,of_farneback__kfstd,,,,,,,,,,,,,,,61.05,,data/cohface_10_2.pkl
cohface_10_2,of_farneback__robust_ossm_ekf,0.8296478296478297,0.0,0.0,0.8296478296478297,0.8214578214578214,0.5535621867100202,0.0,0.9762489762489762,2.676159725376573e-40,1.0319939600069912,0.15233415233415235,0.0,92.87469287469287,0.1001000182538487,61.05,1221.0,data/cohface_10_2.pkl
cohface_10_2,of_farneback__robust_ossm_ukf,0.48484848484848486,0.0,0.0,0.48484848484848486,0.2031122031122031,0.16545731523040805,0.0,0.9385749385749386,7.297408125398568e-258,1.0553105636043347,0.03931203931203931,0.0,99.75429975429975,0.13519723918111734,61.05,1221.0,data/cohface_10_2.pkl
cohface_10_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_10_2.pkl
cohface_10_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,61.05,,data/cohface_10_2.pkl
cohface_10_2,profile1d_linear__robust_ossm_ekf,0.9524979524979525,0.0,0.0,0.9524979524979525,0.0,0.012608109555332259,0.0,0.7682227682227682,0.0,1.065772248480113,0.0,0.0,99.75429975429975,0.19198801111236044,61.05,1221.0,data/cohface_10_2.pkl
cohface_10_2,profile1d_linear__robust_ossm_ukf,0.6822276822276823,0.000819000819000819,0.003276003276003276,0.6822276822276823,0.18837018837018837,61995.05108705655,0.0,0.9254709254709255,0.0,1.0580321009548228,0.004914004914004914,0.004095004095004095,99.09909909909909,0.21611308191823497,55.9,1221.0,data/cohface_10_2.pkl
cohface_10_2,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_10_2.pkl
cohface_10_2,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,61.05,,data/cohface_10_2.pkl
cohface_10_2,profile1d_quadratic__robust_ossm_ekf,0.8869778869778869,0.0,0.0,0.8869778869778869,0.0,0.023957694418934476,0.0,0.8108108108108109,0.0,1.0649719090713232,0.0,0.0,99.75429975429975,0.21095334616933928,61.05,1221.0,data/cohface_10_2.pkl
cohface_10_2,profile1d_quadratic__robust_ossm_ukf,0.8574938574938575,0.0,0.002457002457002457,0.8574938574938575,0.5724815724815725,0.06521409223579631,0.0,0.9033579033579033,0.0,1.0620701951835605,0.0,0.0,99.75429975429975,0.21389656712156616,61.05,1221.0,data/cohface_10_2.pkl
cohface_10_2,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_10_2.pkl
cohface_10_2,profile1d_cubic__kfstd,,,,,,,,,,,,,,,61.05,,data/cohface_10_2.pkl
cohface_10_2,profile1d_cubic__robust_ossm_ekf,0.8345618345618345,0.0,0.0,0.8345618345618345,0.0,0.02510062196523164,0.0,0.8296478296478297,0.0,1.0647940440642163,0.0,0.0,99.75429975429975,0.19168780395591675,61.05,1221.0,data/cohface_10_2.pkl
cohface_10_2,profile1d_cubic__robust_ossm_ukf,0.8574938574938575,0.0,0.002457002457002457,0.8574938574938575,0.5724815724815725,0.06592926460613553,0.0,0.9074529074529074,0.0,1.0617694224598957,0.0,0.0,99.75429975429975,0.2139639687836081,61.05,1221.0,data/cohface_10_2.pkl
cohface_6_1,of_farneback,,,,,,,,,,,,,,,,,data/cohface_6_1.pkl
cohface_6_1,of_farneback__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_6_1.pkl
cohface_6_1,of_farneback__robust_ossm_ekf,0.5178127589063795,0.0008285004142502071,0.0,0.5178127589063795,0.0695940347970174,0.3988703927751706,0.0,0.8392709196354599,2.4427262552450325e-85,1.0456724647859217,0.07705053852526926,0.0,99.50289975144987,0.24102202280483986,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,of_farneback__robust_ossm_ukf,0.5111847555923777,0.0,0.0016570008285004142,0.5111847555923777,0.014084507042253521,0.1922648531784522,0.0,0.9163214581607291,1.3879812824485473e-222,1.0532629646846583,0.0231980115990058,0.0,99.91714995857498,0.23300873141549652,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_6_1.pkl
cohface_6_1,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_6_1.pkl
cohface_6_1,profile1d_linear__robust_ossm_ekf,0.7555923777961889,0.0,0.0,0.7555923777961889,0.1267605633802817,0.1907284263976942,0.0,0.9386909693454847,2.7629469585233135e-224,1.054479746833413,0.026512013256006627,0.0,87.07539353769677,0.15526945284110322,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,profile1d_linear__robust_ossm_ukf,0.7613918806959403,0.0,0.006628003314001657,0.7613918806959403,0.009942004971002486,0.11406913378028392,0.0,0.9494614747307374,0.0,1.0588748984482232,0.021541010770505385,0.0,98.59154929577464,0.3139748633179083,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_6_1.pkl
cohface_6_1,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_6_1.pkl
cohface_6_1,profile1d_quadratic__robust_ossm_ekf,0.7539353769676885,0.0,0.0008285004142502071,0.7539353769676885,0.0,0.037033156173080825,0.0,0.7870753935376967,0.0,1.0640737757770142,0.0008285004142502071,0.0,99.91714995857498,0.3667615093080538,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,profile1d_quadratic__robust_ossm_ukf,0.8061309030654515,0.0,0.0024855012427506215,0.8061309030654515,0.0,0.07470758031214843,0.0,0.9362054681027341,0.0,1.061420665202191,0.0008285004142502071,0.0,99.91714995857498,0.4463964489229571,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_6_1.pkl
cohface_6_1,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_6_1.pkl
cohface_6_1,profile1d_cubic__robust_ossm_ekf,0.7696768848384424,0.0,0.0,0.7696768848384424,0.0,0.03877623505322216,0.0,0.768019884009942,0.0,1.0638375927524255,0.0008285004142502071,0.0,99.91714995857498,0.4040741258562395,60.35,1207.0,data/cohface_6_1.pkl
cohface_6_1,profile1d_cubic__robust_ossm_ukf,0.8094449047224523,0.0,0.0024855012427506215,0.8094449047224523,0.0,0.07785394746765649,0.0,0.9461474730737366,0.0,1.0609400956976078,0.0008285004142502071,0.0,99.91714995857498,0.4527936556511452,60.35,1207.0,data/cohface_6_1.pkl
cohface_25_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_25_2.pkl
cohface_25_2,of_farneback__kfstd,,,,,,,,,,,,,,,62.0,,data/cohface_25_2.pkl
cohface_25_2,of_farneback__robust_ossm_ekf,0.5806451612903226,0.0008064516129032258,0.0,0.5806451612903226,0.1153225806451613,0.9883400501787992,1.0,0.9475806451612904,0.7809616959080512,1.0097416297865995,0.30483870967741933,0.0024193548387096775,86.04838709677419,0.1615755229485691,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,of_farneback__robust_ossm_ukf,0.5080645161290323,0.0008064516129032258,0.0,0.5080645161290323,0.1782258064516129,0.6785363527268081,0.0,0.9362903225806452,1.3413944074701555e-19,1.0284900194965951,0.18467741935483872,0.0,97.98387096774194,0.15279983046626958,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_25_2.pkl
cohface_25_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,62.0,,data/cohface_25_2.pkl
cohface_25_2,profile1d_linear__robust_ossm_ekf,0.6588709677419354,0.0,0.0,0.6588709677419354,0.0,0.03771038439205288,0.0,0.8725806451612903,0.0,1.0640060090838688,0.0,0.0,99.75806451612904,0.18392330037603943,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,profile1d_linear__robust_ossm_ukf,0.6758064516129032,0.0,0.0016129032258064516,0.6758064516129032,0.4096774193548387,0.08201495462258741,0.0,0.9225806451612903,0.0,1.060898035294826,0.0,0.0,99.6774193548387,0.22374713934483947,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_25_2.pkl
cohface_25_2,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,62.0,,data/cohface_25_2.pkl
cohface_25_2,profile1d_quadratic__robust_ossm_ekf,0.7008064516129032,0.0,0.0,0.7008064516129032,0.08709677419354839,0.13653201027319883,0.0,0.9209677419354839,8.209369694470658e-306,1.0572266177006744,0.0064516129032258064,0.0,99.75806451612904,0.19819641455953782,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,profile1d_quadratic__robust_ossm_ukf,0.8403225806451613,0.0,0.0016129032258064516,0.8403225806451613,0.4153225806451613,0.10983216559495777,0.0,0.9088709677419354,0.0,1.05900390900397,0.0,0.0,99.75806451612904,0.21104812205599272,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_25_2.pkl
cohface_25_2,profile1d_cubic__kfstd,,,,,,,,,,,,,,,62.0,,data/cohface_25_2.pkl
cohface_25_2,profile1d_cubic__robust_ossm_ekf,0.7403225806451613,0.0,0.0,0.7403225806451613,0.08387096774193549,0.13372889202812444,0.0,0.9112903225806451,1.20768238224367e-310,1.057145573222126,0.004032258064516129,0.0,99.75806451612904,0.2083310244841644,62.0,1240.0,data/cohface_25_2.pkl
cohface_25_2,profile1d_cubic__robust_ossm_ukf,0.8403225806451613,0.0,0.0016129032258064516,0.8403225806451613,0.41693548387096774,0.10927043640705407,0.0,0.8814516129032258,0.0,1.0587070422541092,0.0,0.0,99.75806451612904,0.2161716142505737,62.0,1240.0,data/cohface_25_2.pkl
cohface_14_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_14_2.pkl
cohface_14_2,of_farneback__kfstd,,,,,,,,,,,,,,,62.2,,data/cohface_14_2.pkl
cohface_14_2,of_farneback__robust_ossm_ekf,0.4139871382636656,0.0008038585209003215,0.0,0.4139871382636656,0.09967845659163987,0.6733596111934319,0.0,0.9268488745980707,2.466378262742768e-20,1.0279262941187484,0.18488745980707397,0.0,100.0,0.16290113141782392,62.2,1244.0,data/cohface_14_2.pkl
cohface_14_2,of_farneback__robust_ossm_ukf,0.5836012861736335,0.0,0.0008038585209003215,0.5836012861736335,0.005627009646302251,0.39532956243228506,0.0,0.9509646302250804,2.3535807234281683e-89,1.0416121853447484,0.11093247588424437,0.0,100.0,0.18905308006226834,62.2,1244.0,data/cohface_14_2.pkl
cohface_14_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_14_2.pkl
cohface_14_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,62.2,,data/cohface_14_2.pkl
cohface_14_2,profile1d_linear__robust_ossm_ekf,0.8368167202572347,0.0,0.0,0.8368167202572347,0.03054662379421222,0.07227443746934492,0.0,0.8480707395498392,0.0,1.0616991978421575,0.007234726688102894,0.0,100.0,0.19312783426424657,62.2,1244.0,data/cohface_14_2.pkl
cohface_14_2,profile1d_linear__robust_ossm_ukf,0.8247588424437299,0.0,0.0008038585209003215,0.8247588424437299,0.0,0.08539260728288747,0.0,0.9437299035369775,0.0,1.0607171056744717,0.00482315112540193,0.0,100.0,0.21739800469016277,62.2,1244.0,data/cohface_14_2.pkl
