video,method,CCC,MAE,RMSE,SNR_Time,Latency,DTW_Dist,IE_Err,PPI_MAE,gt_bpm_avg,est_bpm_avg,data_file
cohface_14_2,profile1d_cubic__kfstd,0.87,0.37,0.5,6.005289390173369,1000.0,0.32397213984337925,0.0257384232332174,0.3723958333333339,,,data/cohface_14_2.pkl
cohface_14_2,profile1d_cubic__robust_ossm_ekf,0.87,0.39,0.52,5.715137118340584,968.75,0.3224833763505618,0.05340379896600944,0.3591382575757578,,,data/cohface_14_2.pkl
cohface_3_0,of_farneback,0.49,1.09,1.51,-2.4727102276450017,-44187.5,0.8242934746855929,0.43565788541599115,0.7018181818181812,,,data/cohface_3_0.pkl
cohface_3_0,of_farneback__kfstd,0.42,0.82,1.07,-0.5239948174636229,1062.5,0.5814245922513263,0.1616335258799384,0.40000000000000036,,,data/cohface_3_0.pkl
cohface_3_0,of_farneback__robust_ossm_ekf,0.39,0.83,1.08,-0.6414114973101481,1062.5,0.590123037046244,0.16768860477978564,0.40000000000000036,,,data/cohface_3_0.pkl
cohface_3_0,DoF,0.35,0.86,1.04,-0.4228147893452531,14593.75,0.5038091680457665,0.07568718813894315,2.6385521885521888,,,data/cohface_3_0.pkl
cohface_3_0,dof__kfstd,0.7,0.81,0.97,0.15262326456176833,39406.25,0.5301313067002937,0.04541735405027003,0.6835664335664342,,,data/cohface_3_0.pkl
cohface_3_0,dof__robust_ossm_ekf,0.34,0.95,1.17,-1.2012877825476174,-4312.5,0.4879586537316263,0.23744900530415403,0.3306818181818185,,,data/cohface_3_0.pkl
cohface_3_0,profile1D linear,0.76,0.53,0.69,3.269852614837894,875.0,0.3747233857587942,0.1974998583218731,0.8431818181818183,,,data/cohface_3_0.pkl
cohface_3_0,profile1d_linear__kfstd,0.84,0.45,0.56,5.072161263131823,-1437.5,0.3440382751784187,0.11326187221140627,0.08068181818181852,,,data/cohface_3_0.pkl
cohface_3_0,profile1d_linear__robust_ossm_ekf,0.82,0.48,0.61,4.414088566505062,-1406.25,0.33399953398354015,0.0559638933505342,0.44125874125874187,,,data/cohface_3_0.pkl
cohface_3_0,profile1D quadratic,0.64,0.6,0.85,1.4189641509411897,906.25,0.45864840190164285,0.23175784342771988,0.5566433566433577,,,data/cohface_3_0.pkl
cohface_3_0,profile1d_quadratic__kfstd,0.75,0.54,0.71,3.0174563437250814,-1531.25,0.3973624721051806,0.13113985873491196,0.13068181818181746,,,data/cohface_3_0.pkl
cohface_3_0,profile1d_quadratic__robust_ossm_ekf,0.68,0.51,0.8,1.974014106269121,-1437.5,0.3537850932564347,0.21393629863739894,0.18181818181818254,,,data/cohface_3_0.pkl
cohface_3_0,profile1D cubic,0.63,0.61,0.87,1.3019600276723051,906.25,0.46088679949457645,0.22688107966399818,0.5566433566433568,,,data/cohface_3_0.pkl
cohface_3_0,profile1d_cubic__kfstd,0.75,0.53,0.71,3.099616158879295,-1531.25,0.39944945837451995,0.12113767082721583,0.12651515151515103,,,data/cohface_3_0.pkl
cohface_3_0,profile1d_cubic__robust_ossm_ekf,0.68,0.51,0.8,1.990768279546683,-1437.5,0.3526556433599998,0.2027735214000368,0.18181818181818166,,,data/cohface_3_0.pkl
cohface_4_3,of_farneback,0.23,1.01,1.29,-2.2388921053630484,-8781.25,0.8897687981751987,7.70105769972052,12.75608974358974,,,data/cohface_4_3.pkl
cohface_4_3,of_farneback__kfstd,0.27,0.87,1.2,-1.6472757253009227,-1125.0,0.5310184215184228,0.24204337481026206,0.17980769230769234,,,data/cohface_4_3.pkl
cohface_4_3,of_farneback__robust_ossm_ekf,0.27,0.88,1.2,-1.6761088200126448,-1187.5,0.5603350700569212,0.2103427186446053,0.15608974358974326,,,data/cohface_4_3.pkl
cohface_4_3,DoF,0.34,0.89,1.14,-1.1293372949956901,-8781.25,0.4761801032079027,0.25727048208187686,1.6719405594405594,,,data/cohface_4_3.pkl
cohface_4_3,dof__kfstd,0.51,0.79,0.99,0.10929138955330395,-2718.75,0.44448061341451295,0.21459784517515434,0.5739102564102563,,,data/cohface_4_3.pkl
cohface_4_3,dof__robust_ossm_ekf,0.63,0.85,1.02,0.007667645150388852,-32781.25,0.5419867428095452,0.1980139212946429,0.35608974358974255,,,data/cohface_4_3.pkl
cohface_4_3,profile1D linear,0.26,0.82,1.21,-1.619207768110515,718.75,0.7235231017172623,0.02383222718581024,0.27486263736263705,,,data/cohface_4_3.pkl
cohface_4_3,profile1d_linear__kfstd,0.67,0.53,0.81,1.7235887659902787,-1093.75,0.3348068472850989,0.24606721807883092,0.210576923076923,,,data/cohface_4_3.pkl
cohface_4_3,profile1d_linear__robust_ossm_ekf,0.52,0.62,0.98,0.12181141778059483,-1156.25,0.4435327851804287,0.32750882919365,0.20673076923076916,,,data/cohface_4_3.pkl
cohface_4_3,profile1D quadratic,0.86,0.37,0.52,5.671684704298414,843.75,0.32102071005861454,0.09133666378513983,0.5505769230769233,,,data/cohface_4_3.pkl
cohface_4_3,profile1d_quadratic__kfstd,0.9,0.34,0.45,6.90485825415133,-1218.75,0.2873570249199615,0.35460151801451156,0.0397435897435896,,,data/cohface_4_3.pkl
cohface_4_3,profile1d_quadratic__robust_ossm_ekf,0.83,0.4,0.59,4.584844580728512,-1250.0,0.32558663621324974,0.41588959713857354,0.03141025641025674,,,data/cohface_4_3.pkl
cohface_4_3,profile1D cubic,0.85,0.39,0.54,5.358827525896087,812.5,0.3361313499497537,0.09606745038765585,0.5539102564102567,,,data/cohface_4_3.pkl
cohface_4_3,profile1d_cubic__kfstd,0.9,0.34,0.45,6.8185820540329045,-1218.75,0.2871574561115409,0.35365466936597423,0.0397435897435896,,,data/cohface_4_3.pkl
cohface_4_3,profile1d_cubic__robust_ossm_ekf,0.83,0.4,0.59,4.532915317931408,-1250.0,0.3255150015175869,0.4269358572541534,0.03141025641025763,,,data/cohface_4_3.pkl
cohface_22_0,of_farneback,0.91,0.34,0.42,7.486514003455942,750.0,0.2971104859861721,0.2512385075942102,0.006249999999999645,,,data/cohface_22_0.pkl
cohface_22_0,of_farneback__kfstd,0.91,0.34,0.42,7.618941195815044,-1562.5,0.26941086558407695,0.7672681550400732,0.0198863636363642,,,data/cohface_22_0.pkl
cohface_22_0,of_farneback__robust_ossm_ekf,0.91,0.35,0.43,7.433768565451002,-1562.5,0.27580000825769757,0.7783107759128657,0.0198863636363642,,,data/cohface_22_0.pkl
cohface_22_0,DoF,0.35,0.93,1.13,-0.8454082443184596,-5000.0,0.6969371069658511,0.1821584078736206,1.4979612299465237,,,data/cohface_22_0.pkl
cohface_22_0,dof__kfstd,0.78,0.54,0.66,3.6448526169900797,-62.5,0.42447225327721816,0.4336386818298549,0.3910984848484844,,,data/cohface_22_0.pkl
cohface_22_0,dof__robust_ossm_ekf,0.69,0.63,0.79,2.0966274008249,-187.5,0.4408658345292122,0.31020571677965314,0.7052010489510483,,,data/cohface_22_0.pkl
cohface_22_0,profile1D linear,0.93,0.3,0.37,8.660140403336982,937.5,0.2903942609842776,0.10929350645739178,0.021022727272726804,,,data/cohface_22_0.pkl
cohface_22_0,profile1d_linear__kfstd,0.96,0.23,0.29,10.774563215685022,-1500.0,0.2192220915638332,0.18470972688250697,0.0198863636363642,,,data/cohface_22_0.pkl
cohface_22_0,profile1d_linear__robust_ossm_ekf,0.95,0.25,0.33,9.772380618409539,-1468.75,0.2145117152152573,0.21714135920909705,0.028977272727273018,,,data/cohface_22_0.pkl
cohface_22_0,profile1D quadratic,0.92,0.33,0.4,7.904501343817572,781.25,0.28903688105594905,0.26358530816982295,0.0017045454545456806,,,data/cohface_22_0.pkl
cohface_22_0,profile1d_quadratic__kfstd,0.97,0.19,0.25,12.238209153902597,843.75,0.17312624248174266,0.03931419057807106,0.03011363636363562,,,data/cohface_22_0.pkl
cohface_22_0,profile1d_quadratic__robust_ossm_ekf,0.97,0.19,0.25,12.165543685092155,843.75,0.17886264421574224,0.019547113202144528,0.01647727272727284,,,data/cohface_22_0.pkl
cohface_22_0,profile1D cubic,0.92,0.34,0.41,7.726071243133821,781.25,0.2936164608804201,0.26064573793470847,0.0017045454545456806,,,data/cohface_22_0.pkl
cohface_22_0,profile1d_cubic__kfstd,0.97,0.19,0.25,12.13809980290195,843.75,0.17549405689003017,0.03032914600314207,0.03011363636363562,,,data/cohface_22_0.pkl
cohface_22_0,profile1d_cubic__robust_ossm_ekf,0.97,0.19,0.25,12.07111909338394,843.75,0.18197908427244375,0.021451476207867803,0.01647727272727284,,,data/cohface_22_0.pkl
cohface_20_0,of_farneback,0.81,0.49,0.63,4.124737837075326,750.0,0.4681870534621031,0.20166343218325622,0.02479166666666588,,,data/cohface_20_0.pkl
cohface_20_0,of_farneback__kfstd,0.84,0.46,0.56,5.060718797456181,750.0,0.45909744821011705,0.13089239321135837,0.2924107142857131,,,data/cohface_20_0.pkl
cohface_20_0,of_farneback__robust_ossm_ekf,0.83,0.48,0.59,4.689764941691043,750.0,0.46762593314956513,0.12111374214749682,0.29955357142857064,,,data/cohface_20_0.pkl
cohface_20_0,DoF,0.31,0.9,1.17,-1.398180810205501,-343.75,0.6810458676235762,0.30900497179133635,0.5745065789473678,,,data/cohface_20_0.pkl
cohface_20_0,dof__kfstd,0.62,0.71,0.87,1.1562698856339475,-468.75,0.5291199327253714,0.1716865117116706,0.27812499999999973,,,data/cohface_20_0.pkl
cohface_20_0,dof__robust_ossm_ekf,0.47,0.82,1.03,-0.2521658876556449,-343.75,0.5301672837510008,0.08643955285150184,0.18479166666666647,,,data/cohface_20_0.pkl
cohface_20_0,profile1D linear,0.57,0.65,0.93,0.6869306039542427,843.75,0.6061211025457266,0.028008329842976742,0.008541666666666892,,,data/cohface_20_0.pkl
cohface_20_0,profile1d_linear__kfstd,0.86,0.39,0.53,5.596926042122464,812.5,0.37123320240418856,0.05423160929138027,0.011458333333334014,,,data/cohface_20_0.pkl
cohface_20_0,profile1d_linear__robust_ossm_ekf,0.87,0.36,0.52,5.6625458764860594,-3000.0,0.3475482230450495,0.038966600225117776,0.004791666666667194,,,data/cohface_20_0.pkl
cohface_20_0,profile1D quadratic,0.85,0.42,0.54,5.413257080207686,750.0,0.3901516795350693,0.007004239372933596,0.028125000000000178,,,data/cohface_20_0.pkl
cohface_20_0,profile1d_quadratic__kfstd,0.89,0.38,0.48,6.451354935642972,781.25,0.3638131666813532,0.04976408134503352,0.011458333333332238,,,data/cohface_20_0.pkl
cohface_20_0,profile1d_quadratic__robust_ossm_ekf,0.89,0.37,0.46,6.762244067711523,781.25,0.35840209205641294,0.010462665246879777,0.028125000000000178,,,data/cohface_20_0.pkl
cohface_20_0,profile1D cubic,0.85,0.42,0.55,5.212452107469296,750.0,0.39864276985109603,0.0005931088751259805,0.024791666666666323,,,data/cohface_20_0.pkl
cohface_20_0,profile1d_cubic__kfstd,0.88,0.39,0.49,6.302341781409005,781.25,0.3709501183551525,0.04965228888029982,0.011458333333332682,,,data/cohface_20_0.pkl
cohface_20_0,profile1d_cubic__robust_ossm_ekf,0.89,0.38,0.47,6.587836958339359,781.25,0.3667103510174814,0.027592376619232528,0.03145833333333359,,,data/cohface_20_0.pkl
cohface_33_1,of_farneback,0.56,0.86,1.05,-0.14381739965470455,-24531.25,0.3616046610509555,0.055287617251158494,0.06375000000000064,,,data/cohface_33_1.pkl
cohface_33_1,of_farneback__kfstd,0.75,0.55,0.71,3.110915268142432,1218.75,0.4051930034264524,0.06469795714985338,0.47443181818181746,,,data/cohface_33_1.pkl
cohface_33_1,of_farneback__robust_ossm_ekf,0.74,0.57,0.72,2.9328578393381735,1218.75,0.4052170711162445,0.05668227340452092,0.4698863636363635,,,data/cohface_33_1.pkl
cohface_33_1,DoF,0.69,0.71,0.83,1.8786986614290853,-24437.5,0.33374072860868764,0.2144401231484485,2.1915441176470583,,,data/cohface_33_1.pkl
cohface_33_1,dof__kfstd,0.34,1.01,1.23,-1.3069574861225008,18218.75,0.6343982032549538,0.3803759077825488,2.0529166666666665,,,data/cohface_33_1.pkl
cohface_33_1,dof__robust_ossm_ekf,0.28,1.1,1.31,-1.8708142552406155,18062.5,0.7035715660422746,0.23960089243827531,2.5979166666666664,,,data/cohface_33_1.pkl
cohface_33_1,profile1D linear,0.62,0.51,0.74,2.727109576739341,1312.5,0.4339235625085373,0.09454955339160931,0.6937499999999996,,,data/cohface_33_1.pkl
cohface_33_1,profile1d_linear__kfstd,0.79,0.5,0.66,3.738988406192286,1281.25,0.38118104989994506,0.1335251919253685,0.07152777777777786,,,data/cohface_33_1.pkl
cohface_33_1,profile1d_linear__robust_ossm_ekf,0.77,0.51,0.68,3.4358767486549935,1312.5,0.41702827959187333,0.10874024337097299,0.04124999999999979,,,data/cohface_33_1.pkl
cohface_33_1,profile1D quadratic,0.67,0.52,0.72,2.8841932854084575,1156.25,0.399034044547771,0.03494890814568841,0.08374999999999932,,,data/cohface_33_1.pkl
cohface_33_1,profile1d_quadratic__kfstd,0.82,0.46,0.6,4.557267168374469,1281.25,0.35876481620877515,0.06930333201372019,0.10375000000000068,,,data/cohface_33_1.pkl
cohface_33_1,profile1d_quadratic__robust_ossm_ekf,0.82,0.46,0.6,4.568039872203432,1250.0,0.34829089637574917,0.006668652469889125,0.004861111111111427,,,data/cohface_33_1.pkl
cohface_33_1,profile1D cubic,0.65,0.53,0.74,2.7189271807513435,1156.25,0.406319605551912,0.018975680016024676,0.08374999999999932,,,data/cohface_33_1.pkl
cohface_33_1,profile1d_cubic__kfstd,0.82,0.46,0.6,4.499480083715171,1281.25,0.36090482812123026,0.060027860777360886,0.0987499999999999,,,data/cohface_33_1.pkl
cohface_33_1,profile1d_cubic__robust_ossm_ekf,0.82,0.47,0.6,4.537004843690741,1281.25,0.34703183971374396,0.010749918051859875,0.004861111111110539,,,data/cohface_33_1.pkl
cohface_10_1,of_farneback,0.82,0.49,0.6,4.536804577431145,687.5,0.44341132234962954,0.4057724700514408,0.007211538461538325,,,data/cohface_10_1.pkl
cohface_10_1,of_farneback__kfstd,0.88,0.4,0.49,6.217764437679934,718.75,0.35613291793888685,0.21826693318819912,0.01490384615384599,,,data/cohface_10_1.pkl
cohface_10_1,of_farneback__robust_ossm_ekf,0.87,0.42,0.51,5.9478674324760314,718.75,0.3731366273453144,0.21878999884214245,0.01490384615384599,,,data/cohface_10_1.pkl
cohface_10_1,DoF,0.64,0.63,0.85,1.402311395384823,-312.5,0.5089313709668868,0.33184828615164486,1.1855010121457488,,,data/cohface_10_1.pkl
cohface_10_1,dof__kfstd,0.85,0.43,0.55,5.306053516714115,-2531.25,0.34191509100635076,0.14023608928020626,0.04695512820512793,,,data/cohface_10_1.pkl
cohface_10_1,dof__robust_ossm_ekf,0.83,0.45,0.59,4.647724368703056,-2593.75,0.32310726778143106,0.031240747051447304,0.3594551282051279,,,data/cohface_10_1.pkl
cohface_10_1,profile1D linear,0.58,0.65,0.92,0.7333451473155395,562.5,0.5507637246782034,0.15044145917559693,0.023557692307692335,,,data/cohface_10_1.pkl
cohface_10_1,profile1d_linear__kfstd,0.88,0.34,0.5,6.074318438217757,-1437.5,0.30320250767749996,0.14220498123835001,0.011057692307693046,,,data/cohface_10_1.pkl
cohface_10_1,profile1d_linear__robust_ossm_ekf,0.83,0.41,0.58,4.796120533564213,-1437.5,0.3562474425584073,0.16218928744212435,0.01875000000000071,,,data/cohface_10_1.pkl
cohface_10_1,profile1D quadratic,0.87,0.42,0.51,5.880212275368876,718.75,0.3624282117753288,0.3644023115155772,0.004326923076923173,,,data/cohface_10_1.pkl
cohface_10_1,profile1d_quadratic__kfstd,0.93,0.3,0.38,8.451227735300867,812.5,0.261745692795123,0.016926383305507664,0.007211538461539213,,,data/cohface_10_1.pkl
cohface_10_1,profile1d_quadratic__robust_ossm_ekf,0.93,0.31,0.39,8.287279341203192,750.0,0.2768632778494304,0.06810830262149636,0.004326923076923173,,,data/cohface_10_1.pkl
cohface_10_1,profile1D cubic,0.87,0.42,0.51,5.8177183969062245,718.75,0.3646749009200104,0.3646270498807329,0.004326923076923173,,,data/cohface_10_1.pkl
cohface_10_1,profile1d_cubic__kfstd,0.93,0.3,0.38,8.408714641282607,812.5,0.26354629135431284,0.016201355718102883,0.007211538461539213,,,data/cohface_10_1.pkl
cohface_10_1,profile1d_cubic__robust_ossm_ekf,0.93,0.31,0.39,8.24828088344754,750.0,0.27742139163630186,0.06500433905499814,0.004326923076923173,,,data/cohface_10_1.pkl
cohface_40_3,of_farneback,0.62,0.72,0.88,1.145772277733668,656.25,0.5813431995148044,0.5693636221284442,0.22062500000000096,,,data/cohface_40_3.pkl
cohface_40_3,of_farneback__kfstd,0.77,0.55,0.69,3.3019980935401962,687.5,0.4627180720796236,0.6979622323086354,1.119791666666667,,,data/cohface_40_3.pkl
cohface_40_3,of_farneback__robust_ossm_ekf,0.77,0.55,0.68,3.4171658336581117,687.5,0.4644782826154041,0.7025890939384707,0.9656250000000002,,,data/cohface_40_3.pkl
cohface_40_3,DoF,0.47,0.77,0.97,0.352305735292816,6406.25,0.43477635943575194,0.8006609430908556,2.560361842105264,,,data/cohface_40_3.pkl
cohface_40_3,dof__kfstd,0.54,0.75,0.97,0.3236047128993488,-3625.0,0.41308041947670204,0.7028621199392024,0.07062499999999972,,,data/cohface_40_3.pkl
cohface_40_3,dof__robust_ossm_ekf,0.56,0.75,0.96,0.42897003821237506,-3718.75,0.3447476574029208,0.5967706576230443,0.6306250000000011,,,data/cohface_40_3.pkl
cohface_40_3,profile1D linear,0.36,0.79,1.14,-1.0571815093836627,1187.5,0.6366947213093163,0.406731080778871,0.7322916666666668,,,data/cohface_40_3.pkl
cohface_40_3,profile1d_linear__kfstd,0.62,0.64,0.88,1.1809110068275621,968.75,0.46180787731686285,0.3594970364983958,1.3694711538461544,,,data/cohface_40_3.pkl
cohface_40_3,profile1d_linear__robust_ossm_ekf,0.63,0.63,0.87,1.2650471095848084,1031.25,0.458173200801046,0.2551683312495874,0.5838068181818183,,,data/cohface_40_3.pkl
cohface_40_3,profile1D quadratic,0.7,0.64,0.78,2.2242587719866505,718.75,0.49952498560551944,0.49972199802379835,2.4017361111111115,,,data/cohface_40_3.pkl
cohface_40_3,profile1d_quadratic__kfstd,0.73,0.6,0.74,2.6452675463324278,718.75,0.4790360839680058,0.4879938199007352,1.6620535714285722,,,data/cohface_40_3.pkl
cohface_40_3,profile1d_quadratic__robust_ossm_ekf,0.73,0.62,0.75,2.6032406832138926,718.75,0.4575829898271378,0.5026072588745834,1.6620535714285722,,,data/cohface_40_3.pkl
cohface_40_3,profile1D cubic,0.7,0.65,0.78,2.1696806360039234,718.75,0.5018773103387482,0.41038953486625784,2.401736111111111,,,data/cohface_40_3.pkl
cohface_40_3,profile1d_cubic__kfstd,0.72,0.61,0.75,2.5926377121517192,718.75,0.4803526556664973,0.4997236548398949,1.6620535714285722,,,data/cohface_40_3.pkl
cohface_40_3,profile1d_cubic__robust_ossm_ekf,0.72,0.63,0.75,2.5666679858855157,718.75,0.45748986875671455,0.6326284994719136,1.3502403846153843,,,data/cohface_40_3.pkl
cohface_23_1,of_farneback,0.91,0.33,0.42,7.604285879907868,562.5,0.3314142975230447,0.2809280769592457,0.00874183006535878,,,data/cohface_23_1.pkl
cohface_23_1,of_farneback__kfstd,0.91,0.33,0.43,7.317000909685851,-1093.75,0.3149499863317184,0.10867525919804166,0.00808823529411784,,,data/cohface_23_1.pkl
cohface_23_1,of_farneback__robust_ossm_ekf,0.9,0.35,0.45,7.003144054056294,-1093.75,0.3215341413437401,0.12706764383416946,0.0051470588235291714,,,data/cohface_23_1.pkl
cohface_23_1,DoF,0.59,0.65,0.78,2.274267792562989,3437.5,0.5706926402520095,0.38889859334474697,0.15955882352941186,,,data/cohface_23_1.pkl
cohface_23_1,dof__kfstd,0.94,0.26,0.35,9.203823783091092,125.0,0.24831132635620723,0.04757013777508334,0.15827205882352935,,,data/cohface_23_1.pkl
cohface_23_1,dof__robust_ossm_ekf,0.84,0.37,0.57,4.857625323260982,156.25,0.33435886133550113,0.048094299044455835,0.16452205882352944,,,data/cohface_23_1.pkl
cohface_23_1,profile1D linear,0.65,0.58,0.84,1.5148734394672194,656.25,0.569886805483326,0.036328122481537384,0.03651960784313735,,,data/cohface_23_1.pkl
cohface_23_1,profile1d_linear__kfstd,0.93,0.26,0.37,8.706565113198819,687.5,0.2520123563808555,0.02161740294034986,0.01139705882352926,,,data/cohface_23_1.pkl
cohface_23_1,profile1d_linear__robust_ossm_ekf,0.89,0.32,0.47,6.646620909254162,687.5,0.3058591537084888,0.012097002519039557,0.0011029411764704733,,,data/cohface_23_1.pkl
cohface_23_1,profile1D quadratic,0.95,0.24,0.3,10.394405843727972,562.5,0.24097027580146402,0.21172418400530524,0.011519607843137436,,,data/cohface_23_1.pkl
cohface_23_1,profile1d_quadratic__kfstd,0.96,0.22,0.29,10.789532874952696,562.5,0.20536695923689824,0.025756442303046856,0.01139705882352926,,,data/cohface_23_1.pkl
cohface_23_1,profile1d_quadratic__robust_ossm_ekf,0.96,0.22,0.28,11.094291891248535,562.5,0.21408783680371485,0.010732887639627098,0.0051470588235291714,,,data/cohface_23_1.pkl
cohface_23_1,profile1D cubic,0.95,0.24,0.31,10.309522790990426,562.5,0.24392980323408708,0.21172418400530524,0.011519607843137436,,,data/cohface_23_1.pkl
cohface_23_1,profile1d_cubic__kfstd,0.96,0.22,0.29,10.799791959160359,562.5,0.206411353173254,0.02415216422818056,0.01139705882352926,,,data/cohface_23_1.pkl
cohface_23_1,profile1d_cubic__robust_ossm_ekf,0.96,0.22,0.28,11.083543905659507,562.5,0.21382543659459838,0.0162445040508975,0.0051470588235291714,,,data/cohface_23_1.pkl
cohface_11_0,of_farneback,0.87,0.41,0.5,6.001464772822129,781.25,0.3197830734383063,0.37311141632422484,0.007211538461538325,,,data/cohface_11_0.pkl
cohface_11_0,of_farneback__kfstd,0.91,0.36,0.43,7.236535403653894,-1281.25,0.3136444709446289,0.7909209403461154,0.06874999999999964,,,data/cohface_11_0.pkl
cohface_11_0,of_farneback__robust_ossm_ekf,0.88,0.39,0.49,6.087585578113471,-1281.25,0.3299570082352716,0.8506674306784691,0.06458333333333233,,,data/cohface_11_0.pkl
cohface_11_0,DoF,0.54,0.75,0.96,0.3963367897948891,281.25,0.5595625373066009,0.2160845529428167,0.21160714285714288,,,data/cohface_11_0.pkl
cohface_11_0,dof__kfstd,0.82,0.47,0.61,4.331272654063779,2531.25,0.4206667638728203,0.21359615351656525,0.4267045454545464,,,data/cohface_11_0.pkl
cohface_11_0,dof__robust_ossm_ekf,0.84,0.44,0.55,5.2465004959479735,2500.0,0.3567992393195608,0.12567134884513487,0.04375000000000018,,,data/cohface_11_0.pkl
cohface_11_0,profile1D linear,0.39,0.75,0.86,1.3901116944209502,1031.25,0.6946105050066349,0.20831281457390205,0.03958333333333375,,,data/cohface_11_0.pkl
cohface_11_0,profile1d_linear__kfstd,0.86,0.4,0.53,5.473748865214342,-1218.75,0.32134896693720305,0.17952563593968052,0.04951923076923137,,,data/cohface_11_0.pkl
cohface_11_0,profile1d_linear__robust_ossm_ekf,0.81,0.47,0.62,4.076103053063585,-1156.25,0.3615349035484301,0.22255355103815078,0.041826923076923705,,,data/cohface_11_0.pkl
cohface_11_0,profile1D quadratic,0.77,0.55,0.67,3.512731183535794,968.75,0.45972930239478593,0.14550007538975473,0.5787499999999999,,,data/cohface_11_0.pkl
cohface_11_0,profile1d_quadratic__kfstd,0.91,0.36,0.43,7.26379255790932,-1156.25,0.32799225508183305,0.23813917788391137,0.018749999999999822,,,data/cohface_11_0.pkl
cohface_11_0,profile1d_quadratic__robust_ossm_ekf,0.86,0.42,0.52,5.620318917879272,-1125.0,0.3698678964850217,0.22772821503837026,0.014583333333333393,,,data/cohface_11_0.pkl
cohface_11_0,profile1D cubic,0.74,0.58,0.71,3.0423681818291515,968.75,0.4800630910803953,0.16163334350141212,0.5787499999999994,,,data/cohface_11_0.pkl
cohface_11_0,profile1d_cubic__kfstd,0.9,0.37,0.45,6.817126959727453,-1125.0,0.34561555513482967,0.24824112130519482,0.018749999999999822,,,data/cohface_11_0.pkl
cohface_11_0,profile1d_cubic__robust_ossm_ekf,0.85,0.44,0.54,5.236193685875644,-1125.0,0.38618169347628795,0.26338616586285124,0.010416666666666075,,,data/cohface_11_0.pkl
cohface_28_0,of_farneback,0.54,0.73,0.97,0.32608914183219767,250.0,0.498566662533153,0.6776954442862935,0.9296875,,,data/cohface_28_0.pkl
cohface_28_0,of_farneback__kfstd,0.55,0.76,0.95,0.47498634745441637,281.25,0.4889020780653341,0.4746890998881278,1.1328125,,,data/cohface_28_0.pkl
cohface_28_0,of_farneback__robust_ossm_ekf,0.56,0.75,0.94,0.6104765556744884,281.25,0.4845079169747912,0.4829181391453188,1.1328125,,,data/cohface_28_0.pkl
cohface_28_0,DoF,0.44,0.91,1.15,-1.054797348535792,-34000.0,0.539440665401672,0.08308255649975771,1.7796874999999996,,,data/cohface_28_0.pkl
cohface_28_0,dof__kfstd,0.48,0.81,1.03,-0.21058536256549495,1906.25,0.5474896770076071,0.32683850531034486,0.9096874999999995,,,data/cohface_28_0.pkl
cohface_28_0,dof__robust_ossm_ekf,0.52,0.74,0.98,0.25047887266426105,1875.0,0.5158593532253627,0.4223597365225752,1.3685763888888887,,,data/cohface_28_0.pkl
cohface_28_0,profile1D linear,0.36,0.79,1.13,-1.0739289941546795,-718.75,0.5695876318044061,1.0663466868298956,1.164756944444444,,,data/cohface_28_0.pkl
cohface_28_0,profile1d_linear__kfstd,0.37,0.84,1.12,-0.9797272379652909,-687.5,0.5456493347814351,0.4154594149073957,2.1015625,,,data/cohface_28_0.pkl
cohface_28_0,profile1d_linear__robust_ossm_ekf,0.35,0.84,1.14,-1.1592012901388087,-781.25,0.5740542156074246,0.1439746155373538,0.9890624999999993,,,data/cohface_28_0.pkl
cohface_28_0,profile1D quadratic,0.42,0.85,1.08,-0.6274179543141829,0.0,0.5313092082620837,0.2893715282949878,1.537582236842105,,,data/cohface_28_0.pkl
cohface_28_0,profile1d_quadratic__kfstd,0.43,0.86,1.07,-0.5410656873989604,0.0,0.5350001123919477,0.31370469940137613,1.1484375,,,data/cohface_28_0.pkl
cohface_28_0,profile1d_quadratic__robust_ossm_ekf,0.46,0.85,1.04,-0.3287381867151134,31.25,0.5156330097201653,0.20883719309296978,0.33737980769230713,,,data/cohface_28_0.pkl
cohface_28_0,profile1D cubic,0.38,0.88,1.11,-0.8939844684745978,0.0,0.5375074762323395,0.26680176156208635,1.5428453947368421,,,data/cohface_28_0.pkl
cohface_28_0,profile1d_cubic__kfstd,0.43,0.86,1.07,-0.5815736050983746,-31.25,0.5347758015621841,0.3246288575557501,1.1484375,,,data/cohface_28_0.pkl
cohface_28_0,profile1d_cubic__robust_ossm_ekf,0.48,0.83,1.02,-0.16070196865106454,0.0,0.5372364544619326,0.278325301599903,0.6475446428571425,,,data/cohface_28_0.pkl
cohface_2_0,of_farneback,0.43,0.84,1.14,-1.4975652281453251,-17625.0,0.5138019438137859,0.012947986872607231,1.7123015873015879,,,data/cohface_2_0.pkl
cohface_2_0,of_farneback__kfstd,0.7,0.59,0.76,2.4427177536136275,1000.0,0.39706024923473093,0.09832525007685489,2.2131944444444445,,,data/cohface_2_0.pkl
cohface_2_0,of_farneback__robust_ossm_ekf,0.7,0.6,0.77,2.359374874951215,1000.0,0.4093899491418462,0.10885578890526615,2.2100694444444446,,,data/cohface_2_0.pkl
cohface_2_0,DoF,0.38,0.77,1.06,-0.4228050361709191,812.5,0.48205228778183906,0.34647181206475186,2.530555555555556,,,data/cohface_2_0.pkl
cohface_2_0,dof__kfstd,0.63,0.68,0.87,1.2294081833994994,-1843.75,0.4070957485107734,0.1788780229009077,1.8158730158730165,,,data/cohface_2_0.pkl
