video,method,observation_class,q_obs_mean,q_obs_median,q_dyn_raw_mean,q_dyn_raw_median,q_dyn_mean,q_dyn_median,q_osc_mean,q_osc_median,obs_osc_support_mean,obs_osc_support_median,obs_full_support_mean,obs_full_support_median,obs_nonosc_need_mean,obs_nonosc_need_median,obs_nonosc_need_eff_mean,obs_nonosc_need_eff_median,residual_prior_mean,residual_prior_median,aper_drive_mean,aper_drive_median,helper_trust_mean,helper_trust_median,helper_bias_conf_mean,helper_bias_conf_median,pi_mean,pi_median,lambda_mean,lambda_median,lambda_lt095_frac,nu_mean,nu_median,R_mean,R_median,helper_mismatch_mean,helper_mismatch_median,freq_rescue_active_frac,output_rate_blend_active_frac,obs_fit_corr,obs_fit_rmse,obs_lag_sec,obs_g_h1,obs_g_h2,obs_g_b,obs_g_r,Qosc_scale_mean,Qaper_scale_mean,baseline_energy_ratio,residual_energy_ratio,max_abs_zfull_minus_zosc,max_abs_zosc_causal_minus_smoothed
mahnob_2100,dof_disp_bridge__parh_ossm,DoF_bridge,0.9257,0.9726,0.6480,0.7451,0.6480,0.7451,0.6746,0.6591,0.9668,0.9857,0.9985,0.9997,0.0291,0.0129,0.0291,0.0129,1.0000,1.0000,0.3254,0.3409,1.0000,1.0000,0.0000,0.0000,0.9257,0.9726,1.0362,1.0000,0.0013,139.9105,200.0000,0.0417,0.0363,0.0796,0.0611,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3240,2.3017,0.0147,0.0205,0.5338,1.1118
mahnob_2100,profile1d_linear__parh_ossm,P1D_lin,0.9151,0.9728,0.7236,0.9590,0.7236,0.9590,0.7415,0.7782,0.9031,0.9856,0.9365,0.9993,0.0740,0.0133,0.0740,0.0133,1.0000,1.0000,0.2585,0.2218,1.0000,1.0000,0.0000,0.0000,0.9151,0.9728,1.0308,1.0000,0.0352,132.3766,200.0000,1.4011,0.0311,0.1047,0.0926,0.0013,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3618,2.0341,0.0135,0.0325,1.6983,4.2774
mahnob_2100,profile1d_quadratic__parh_ossm,P1D_quad,0.9141,0.9623,0.7736,0.9868,0.7736,0.9868,0.6977,0.6761,0.9308,0.9992,0.9309,0.9992,0.0489,0.0007,0.0489,0.0007,1.0000,1.0000,0.3023,0.3239,1.0000,1.0000,0.0000,0.0000,0.9141,0.9623,1.0289,1.0000,0.0589,123.8467,200.0000,2.6042,0.0310,0.1136,0.1058,0.0000,0.0000,0.9717,0.1505,0.0000,1.0329,1.0317,0.0000,0.0000,1.3868,2.2094,0.0000,0.0000,0.0000,2.4303
mahnob_2100,profile1d_cubic__parh_ossm,P1D_cub,0.9166,0.9633,0.7645,0.9859,0.7645,0.9859,0.7074,0.6826,0.9320,0.9993,0.9320,0.9993,0.0502,0.0006,0.0502,0.0006,1.0000,1.0000,0.2926,0.3174,1.0000,1.0000,0.0000,0.0000,0.9166,0.9633,1.0266,1.0000,0.0449,131.7698,200.0000,2.9856,0.0310,0.1130,0.1023,0.0000,0.0000,0.9710,0.1443,0.0000,1.0365,1.0226,0.0000,0.0000,1.3823,2.1705,0.0000,0.0000,0.0000,2.3256
mahnob_2100,profile1d_consensus__parh_ossm,P1D_cons,0.9143,0.9608,0.6926,0.9309,0.3809,0.5120,0.7283,0.7072,0.9306,0.9994,0.9306,0.9994,0.0529,0.0005,0.0529,0.0005,1.0000,1.0000,0.2717,0.2928,1.0000,1.0000,0.0000,0.0000,0.9795,0.9700,1.0122,1.0000,0.0725,132.4338,200.0000,1.7931,0.0357,0.0935,0.0798,0.0000,0.0000,0.9846,0.1015,0.0000,1.0330,1.0940,0.0000,0.0000,1.1905,2.0869,0.0000,0.0000,0.0000,2.5625
mahnob_2102,of_farneback__parh_ossm,OF,0.9203,0.9673,0.7061,0.8713,0.7061,0.8713,0.7939,0.8204,0.9278,0.9663,0.9729,0.9948,0.0604,0.0303,0.0604,0.0303,1.0000,1.0000,0.2061,0.1796,1.0000,1.0000,0.0000,0.0000,0.9203,0.9673,1.0277,1.0000,0.0555,109.3919,200.0000,0.1078,0.0382,0.0904,0.0702,0.0018,0.3685,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3530,1.8243,0.0517,0.0169,0.8688,1.3297
mahnob_2102,of_disp_bridge__parh_ossm,OF_bridge,0.9224,0.9639,0.7269,0.9263,0.7269,0.9263,0.6685,0.6747,0.9301,0.9784,0.9978,0.9997,0.0614,0.0189,0.0614,0.0189,1.0000,1.0000,0.3315,0.3253,1.0000,1.0000,0.0000,0.0000,0.9224,0.9639,1.0296,1.0000,0.0030,143.0064,200.0000,0.0492,0.0352,0.0892,0.0800,0.0014,0.2212,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3635,2.3259,0.1006,0.0565,3.0202,1.7866
mahnob_2102,dof__parh_ossm,DoF,0.9216,0.9709,0.7040,0.9056,0.7040,0.9056,0.8150,0.8310,0.9185,0.9726,0.9951,0.9996,0.0718,0.0246,0.0718,0.0246,1.0000,1.0000,0.1850,0.1690,1.0000,1.0000,0.0000,0.0000,0.9216,0.9709,1.0248,1.0000,0.0152,143.4970,200.0000,0.0510,0.0345,0.0844,0.0758,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3520,1.7399,0.0210,0.0279,1.0437,2.0495
mahnob_2102,dof_disp_bridge__parh_ossm,DoF_bridge,0.9252,0.9708,0.7729,0.9510,0.7729,0.9510,0.8334,0.8436,0.9698,0.9857,0.9985,0.9997,0.0254,0.0130,0.0254,0.0130,1.0000,1.0000,0.1666,0.1564,1.0000,1.0000,0.0000,0.0000,0.9252,0.9708,1.0299,1.0000,0.0008,143.5880,200.0000,0.0409,0.0363,0.0950,0.0867,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3865,1.6665,0.0257,0.0069,0.5654,1.0955
mahnob_2102,profile1d_linear__parh_ossm,P1D_lin,0.9121,0.9711,0.6362,0.6844,0.6362,0.6844,0.7423,0.8083,0.9218,0.9917,0.9506,0.9991,0.0603,0.0075,0.0603,0.0075,1.0000,1.0000,0.2577,0.1917,1.0000,1.0000,0.0000,0.0000,0.9121,0.9711,1.0404,1.0000,0.0307,111.1993,200.0000,1.6450,0.0310,0.0915,0.0582,0.0010,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3181,2.0309,0.0408,0.0210,1.6997,3.9050
mahnob_2102,profile1d_quadratic__parh_ossm,P1D_quad,0.9136,0.9570,0.9524,1.0000,0.9524,1.0000,0.5796,0.6187,0.9576,0.9995,0.9579,0.9995,0.0307,0.0004,0.0307,0.0004,1.0000,1.0000,0.4204,0.3813,1.0000,1.0000,0.0000,0.0000,0.9136,0.9570,1.0331,1.0000,0.0255,122.4911,200.0000,2.1465,0.0303,0.2218,0.2446,0.0000,0.0000,0.8888,0.4673,0.0492,0.9851,1.1941,0.0000,0.0000,1.4762,2.6815,0.0000,0.0000,0.0000,3.8540
mahnob_2102,profile1d_cubic__parh_ossm,P1D_cub,0.9133,0.9599,0.9518,1.0000,0.9518,1.0000,0.5621,0.6068,0.9575,0.9995,0.9578,0.9995,0.0306,0.0004,0.0306,0.0004,1.0000,1.0000,0.4379,0.3932,1.0000,1.0000,0.0000,0.0000,0.9133,0.9599,1.0349,1.0000,0.0251,122.4096,200.0000,1.9704,0.0304,0.2217,0.2286,0.0000,0.0000,0.8798,0.4760,0.0328,1.0037,1.2247,0.0000,0.0000,1.4759,2.7515,0.0000,0.0000,0.0000,3.9602
mahnob_2102,profile1d_consensus__parh_ossm,P1D_cons,0.9131,0.9643,0.9187,1.0000,0.9187,1.0000,0.6032,0.6350,0.9595,0.9996,0.9597,0.9996,0.0286,0.0004,0.0286,0.0004,1.0000,1.0000,0.3968,0.3650,1.0000,1.0000,0.0000,0.0000,0.9131,0.9643,1.0365,1.0000,0.0323,126.4860,200.0000,1.3207,0.0374,0.1531,0.1765,0.0000,0.0000,0.8442,0.4931,0.0328,0.9922,1.2298,0.0000,0.0000,1.4594,2.5872,0.0000,0.0000,0.0000,3.0383
mahnob_2104,of_farneback__parh_ossm,OF,0.9159,0.9680,0.6711,0.8868,0.6711,0.8868,0.7873,0.7977,0.9265,0.9739,0.9642,0.9947,0.0576,0.0234,0.0576,0.0234,1.0000,1.0000,0.2127,0.2023,1.0000,1.0000,0.0000,0.0000,0.9159,0.9680,1.0425,1.0021,0.0774,82.5061,11.1181,0.1798,0.0386,0.0961,0.0728,0.0014,0.3570,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3356,1.8508,0.0373,0.0291,0.7923,1.5368
mahnob_2104,of_disp_bridge__parh_ossm,OF_bridge,0.9265,0.9572,0.6828,0.9038,0.6828,0.9038,0.8449,0.8542,0.9546,0.9792,0.9986,0.9996,0.0404,0.0182,0.0404,0.0182,1.0000,1.0000,0.1551,0.1458,1.0000,1.0000,0.0000,0.0000,0.9265,0.9572,1.0136,1.0000,0.0018,170.4531,200.0000,0.0396,0.0361,0.0837,0.0770,0.0032,0.2954,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3414,1.6202,0.0254,0.0185,1.5471,1.1424
mahnob_2104,dof__parh_ossm,DoF,0.9210,0.9650,0.7755,0.9746,0.7755,0.9746,0.7837,0.7873,0.9585,0.9931,0.9947,0.9996,0.0327,0.0058,0.0327,0.0058,1.0000,1.0000,0.2163,0.2127,1.0000,1.0000,0.0000,0.0000,0.9210,0.9650,1.0205,1.0000,0.0108,144.9839,200.0000,0.0571,0.0341,0.1084,0.0954,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3877,1.8651,0.0048,0.0067,0.6288,2.1495
mahnob_2104,dof_disp_bridge__parh_ossm,DoF_bridge,0.9263,0.9672,0.6922,0.8441,0.6922,0.8441,0.8622,0.8907,0.9838,0.9950,0.9991,0.9997,0.0141,0.0045,0.0141,0.0045,1.0000,1.0000,0.1378,0.1093,1.0000,1.0000,0.0000,0.0000,0.9263,0.9672,1.0325,1.0000,0.0000,149.1452,200.0000,0.0389,0.0366,0.0778,0.0683,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3461,1.5511,0.0039,0.0074,0.4893,1.0246
mahnob_2104,profile1d_linear__parh_ossm,P1D_lin,0.9199,0.9650,0.7685,0.9899,0.7685,0.9899,0.6787,0.6680,0.8642,0.9726,0.9659,0.9993,0.1213,0.0249,0.1213,0.0249,1.0000,1.0000,0.3213,0.3320,1.0000,1.0000,0.0000,0.0000,0.9199,0.9650,1.0488,1.0000,0.0311,113.0990,200.0000,1.3604,0.0310,0.1123,0.1062,0.0019,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3842,2.2851,0.0699,0.1977,3.9791,3.5088
mahnob_2104,profile1d_quadratic__parh_ossm,P1D_quad,0.9160,0.9564,0.7559,0.9845,0.7559,0.9845,0.6918,0.6760,0.9403,0.9986,0.9414,0.9987,0.0441,0.0012,0.0441,0.0012,1.0000,1.0000,0.3082,0.3240,1.0000,1.0000,0.0000,0.0000,0.9160,0.9564,1.0130,1.0000,0.0452,139.9280,200.0000,2.7534,0.0310,0.1036,0.1006,0.0000,0.0000,0.7165,0.4959,0.0656,0.9617,1.0697,0.0000,0.0000,1.3780,2.2327,0.0000,0.0000,0.0000,4.1416
mahnob_2104,profile1d_cubic__parh_ossm,P1D_cub,0.9164,0.9551,0.7372,0.9770,0.7372,0.9770,0.6979,0.6781,0.9344,0.9982,0.9356,0.9983,0.0487,0.0015,0.0487,0.0015,1.0000,1.0000,0.3021,0.3219,1.0000,1.0000,0.0000,0.0000,0.9164,0.9551,1.0104,1.0000,0.0463,144.4634,200.0000,3.6162,0.0310,0.1121,0.0968,0.0000,0.0000,0.5287,0.5747,0.0656,0.9671,1.0558,0.0000,0.0000,1.3686,2.2083,0.0000,0.0000,0.0000,4.1486
mahnob_2104,profile1d_consensus__parh_ossm,P1D_cons,0.9159,0.9556,0.7324,0.9563,0.7324,0.9563,0.7020,0.7131,0.9418,0.9995,0.9422,0.9995,0.0423,0.0005,0.0423,0.0005,1.0000,1.0000,0.2980,0.2869,1.0000,1.0000,0.0000,0.0000,0.9159,0.9556,1.0146,1.0000,0.0485,137.5349,200.0000,2.5944,0.0368,0.0954,0.0875,0.0000,0.0000,0.9309,0.2326,0.0000,0.9992,1.1123,0.0000,0.0000,1.3662,2.1919,0.0000,0.0000,0.0000,3.3715
mahnob_2106,of_farneback__parh_ossm,OF,0.9160,0.9706,0.7708,0.9737,0.7708,0.9737,0.7546,0.7512,0.8923,0.9681,0.9221,0.9889,0.0828,0.0285,0.0828,0.0285,1.0000,1.0000,0.2454,0.2488,1.0000,1.0000,0.0000,0.0000,0.9160,0.9706,1.0449,1.0000,0.0619,95.3977,13.8885,0.5362,0.1112,0.1062,0.0945,0.0026,0.4303,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3854,1.9816,0.0057,0.0311,0.7713,2.1351
mahnob_2106,of_disp_bridge__parh_ossm,OF_bridge,0.9253,0.9591,0.6479,0.7755,0.6479,0.7755,0.6780,0.6713,0.9618,0.9805,0.9987,0.9996,0.0358,0.0179,0.0358,0.0179,1.0000,1.0000,0.3220,0.3287,1.0000,1.0000,0.0000,0.0000,0.9253,0.9591,1.0308,1.0000,0.0000,147.0324,200.0000,0.0377,0.0361,0.0778,0.0622,0.0009,0.1885,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3239,2.2881,0.0013,0.0107,0.3511,1.1758
mahnob_2106,dof__parh_ossm,DoF,0.9247,0.9636,0.6295,0.7556,0.6295,0.7556,0.7080,0.7146,0.9458,0.9897,0.9957,0.9998,0.0488,0.0091,0.0488,0.0091,1.0000,1.0000,0.2920,0.2854,1.0000,1.0000,0.0000,0.0000,0.9247,0.9636,1.0206,1.0000,0.0046,159.0221,200.0000,0.0418,0.0349,0.0737,0.0586,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3148,2.1681,0.0057,0.0169,0.7691,1.9056
mahnob_2106,dof_disp_bridge__parh_ossm,DoF_bridge,0.9250,0.9688,0.6587,0.8085,0.6587,0.8085,0.8671,0.8969,0.9654,0.9884,0.9985,0.9997,0.0321,0.0100,0.0321,0.0100,1.0000,1.0000,0.1329,0.1031,1.0000,1.0000,0.0000,0.0000,0.9250,0.9688,1.0406,1.0000,0.0000,134.9503,200.0000,0.0380,0.0363,0.0732,0.0626,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3294,1.5318,0.0099,0.0146,0.8565,1.4813
mahnob_2106,profile1d_linear__parh_ossm,P1D_lin,0.9205,0.9718,0.7375,0.9522,0.7375,0.9522,0.6968,0.6844,0.9199,0.9856,0.9726,0.9995,0.0673,0.0136,0.0673,0.0136,1.0000,1.0000,0.3032,0.3156,1.0000,1.0000,0.0000,0.0000,0.9205,0.9718,1.0318,1.0000,0.0192,137.0649,200.0000,0.4311,0.0311,0.0938,0.0872,0.0017,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3687,2.2127,0.0126,0.0626,2.2848,2.4713
mahnob_2106,profile1d_quadratic__parh_ossm,P1D_quad,0.9209,0.9741,0.7989,0.9913,0.7989,0.9913,0.7038,0.7097,0.9474,0.9991,0.9474,0.9991,0.0370,0.0008,0.0370,0.0008,1.0000,1.0000,0.2962,0.2903,1.0000,1.0000,0.0000,0.0000,0.9209,0.9741,1.0406,1.0000,0.0400,119.0072,200.0000,0.8981,0.0310,0.1217,0.1064,0.0000,0.0000,0.9925,0.2598,0.0000,1.1839,0.7859,0.0000,0.0000,1.3994,2.1849,0.0000,0.0000,0.0000,2.4336
mahnob_2106,profile1d_cubic__parh_ossm,P1D_cub,0.9202,0.9747,0.8043,0.9879,0.8043,0.9879,0.7096,0.7156,0.9469,0.9992,0.9469,0.9992,0.0375,0.0008,0.0375,0.0008,1.0000,1.0000,0.2904,0.2844,1.0000,1.0000,0.0000,0.0000,0.9202,0.9747,1.0410,1.0000,0.0485,117.2985,200.0000,1.0693,0.0310,0.1208,0.1022,0.0000,0.0000,0.9920,0.2619,0.0000,1.1697,0.7948,0.0000,0.0000,1.4022,2.1615,0.0000,0.0000,0.0000,2.7227
mahnob_2106,profile1d_consensus__parh_ossm,P1D_cons,0.9258,0.9673,0.6420,0.8034,0.3531,0.4419,0.7304,0.7405,0.9752,0.9997,0.9752,0.9997,0.0187,0.0003,0.0187,0.0003,1.0000,1.0000,0.2696,0.2595,1.0000,1.0000,0.0000,0.0000,0.9795,0.9700,1.0146,1.0000,0.0445,146.1355,200.0000,0.2615,0.0373,0.0817,0.0651,0.0000,0.0000,0.9947,0.1741,0.0000,1.0190,1.2298,0.0000,0.0000,1.1765,2.0784,0.0000,0.0000,0.0000,1.8846
mahnob_2108,of_farneback__parh_ossm,OF,0.9119,0.9663,0.7113,0.9011,0.7113,0.9011,0.7752,0.7956,0.9077,0.9709,0.9430,0.9932,0.0704,0.0258,0.0704,0.0258,1.0000,1.0000,0.2248,0.2044,1.0000,1.0000,0.0000,0.0000,0.9119,0.9663,1.0303,1.0000,0.0729,106.6844,200.0000,0.3804,0.0389,0.0947,0.0763,0.0020,0.3389,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3557,1.8994,0.0359,0.0405,1.2611,2.4062
mahnob_2108,of_disp_bridge__parh_ossm,OF_bridge,0.9194,0.9645,0.6256,0.7492,0.6256,0.7492,0.7028,0.7114,0.9062,0.9726,0.9964,0.9998,0.0849,0.0238,0.0849,0.0238,1.0000,1.0000,0.2972,0.2886,1.0000,1.0000,0.0000,0.0000,0.9194,0.9645,1.0293,1.0000,0.0059,145.3658,200.0000,0.0393,0.0354,0.0733,0.0614,0.0008,0.2032,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3128,2.1888,0.1466,0.1029,3.5265,2.3127
mahnob_2108,dof__parh_ossm,DoF,0.9187,0.9732,0.5874,0.6627,0.5874,0.6627,0.8612,0.8949,0.9491,0.9827,0.9917,0.9998,0.0448,0.0147,0.0448,0.0147,1.0000,1.0000,0.1388,0.1051,1.0000,1.0000,0.0000,0.0000,0.9187,0.9732,1.0375,1.0000,0.0148,127.5032,200.0000,0.0565,0.0347,0.0664,0.0524,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.2937,1.5551,0.0252,0.0154,1.1328,1.5975
mahnob_2108,dof_disp_bridge__parh_ossm,DoF_bridge,0.9261,0.9617,0.6588,0.7977,0.6588,0.7977,0.8672,0.9002,0.9810,0.9932,0.9991,0.9997,0.0170,0.0062,0.0170,0.0062,1.0000,1.0000,0.1328,0.0998,1.0000,1.0000,0.0000,0.0000,0.9261,0.9617,1.0271,1.0000,0.0000,145.4237,200.0000,0.0385,0.0364,0.0797,0.0630,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3294,1.5310,0.0105,0.0048,0.4213,0.8096
mahnob_2108,profile1d_linear__parh_ossm,P1D_lin,0.9178,0.9844,0.6580,0.8578,0.6580,0.8578,0.7056,0.7310,0.8574,0.9761,0.9232,0.9970,0.1106,0.0214,0.1106,0.0214,1.0000,1.0000,0.2944,0.2690,1.0000,1.0000,0.0000,0.0000,0.9178,0.9844,1.0628,1.0000,0.0396,106.9596,200.0000,3.1832,0.1762,0.1094,0.0738,0.0008,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3290,2.1778,0.0583,0.0220,1.6081,3.1285
mahnob_2108,profile1d_quadratic__parh_ossm,P1D_quad,0.9140,0.9723,0.8210,0.9966,0.4515,0.5481,0.6842,0.6734,0.9106,0.9966,0.9110,0.9968,0.0639,0.0030,0.0639,0.0030,1.0000,1.0000,0.3158,0.3266,1.0000,1.0000,0.0000,0.0000,0.9811,0.9723,0.9913,1.0000,0.1198,134.5559,200.0000,2.1304,0.1037,0.1149,0.1193,0.0000,0.0000,0.9769,0.0855,0.0000,0.9940,1.0389,0.0000,0.0000,1.2258,2.2631,0.0000,0.0000,0.0000,2.5611
mahnob_2108,profile1d_cubic__parh_ossm,P1D_cub,0.9139,0.9724,0.8253,0.9972,0.4539,0.5485,0.6812,0.6737,0.9103,0.9965,0.9107,0.9967,0.0641,0.0030,0.0641,0.0030,1.0000,1.0000,0.3188,0.3263,1.0000,1.0000,0.0000,0.0000,0.9810,0.9724,0.9919,1.0000,0.1194,134.2538,200.0000,2.1474,0.1039,0.1160,0.1206,0.0000,0.0000,0.9785,0.0838,0.0000,0.9941,1.0383,0.0000,0.0000,1.2270,2.2751,0.0000,0.0000,0.0000,2.5888
mahnob_2108,profile1d_consensus__parh_ossm,P1D_cons,0.9163,0.9716,0.8222,0.9868,0.8222,0.9868,0.7187,0.7227,0.9252,0.9981,0.9252,0.9982,0.0517,0.0016,0.0517,0.0016,1.0000,1.0000,0.2813,0.2773,1.0000,1.0000,0.0000,0.0000,0.9163,0.9716,1.0200,1.0000,0.0675,134.0215,200.0000,1.2472,0.0353,0.0980,0.1014,0.0000,0.0000,0.9595,0.0738,0.0000,0.9713,1.0567,0.0000,0.0000,1.4111,2.1253,0.0000,0.0000,0.0000,3.0770
mahnob_2110,of_farneback__parh_ossm,OF,0.9173,0.9677,0.7541,0.9556,0.7541,0.9556,0.7600,0.7650,0.8943,0.9663,0.9337,0.9885,0.0858,0.0307,0.0858,0.0307,1.0000,1.0000,0.2400,0.2350,1.0000,1.0000,0.0000,0.0000,0.9173,0.9677,1.0201,1.0000,0.0898,111.4040,200.0000,0.4757,0.0855,0.1039,0.0887,0.0018,0.4221,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3770,1.9600,0.0628,0.0526,1.3324,2.5496
mahnob_2110,of_disp_bridge__parh_ossm,OF_bridge,0.9265,0.9601,0.6512,0.7482,0.6512,0.7482,0.8274,0.8621,0.9388,0.9832,0.9985,0.9997,0.0555,0.0151,0.0555,0.0151,1.0000,1.0000,0.1726,0.1379,1.0000,1.0000,0.0000,0.0000,0.9265,0.9601,1.0219,1.0000,0.0001,154.3901,200.0000,0.0389,0.0353,0.0765,0.0563,0.0013,0.2974,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3256,1.6902,0.0277,0.0177,1.6617,1.6754
mahnob_2110,dof__parh_ossm,DoF,0.9221,0.9640,0.6979,0.8807,0.6979,0.8807,0.8191,0.8336,0.9438,0.9939,0.9975,0.9998,0.0505,0.0055,0.0505,0.0055,1.0000,1.0000,0.1809,0.1664,1.0000,1.0000,0.0000,0.0000,0.9221,0.9640,1.0249,1.0000,0.0219,145.6674,200.0000,0.0373,0.0347,0.0850,0.0739,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3490,1.7235,0.0103,0.0242,0.9069,2.3179
mahnob_2110,dof_disp_bridge__parh_ossm,DoF_bridge,0.9293,0.9656,0.5560,0.6211,0.5560,0.6211,0.8899,0.9276,0.9800,0.9909,0.9994,0.9998,0.0177,0.0084,0.0177,0.0084,1.0000,1.0000,0.1101,0.0724,1.0000,1.0000,0.0000,0.0000,0.9293,0.9656,1.0305,1.0000,0.0000,148.1441,200.0000,0.0388,0.0366,0.0635,0.0492,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.2780,1.4404,0.0220,0.0069,0.4621,0.9627
mahnob_2110,profile1d_linear__parh_ossm,P1D_lin,0.8907,0.9441,0.7119,0.9050,0.7119,0.9050,0.7012,0.7145,0.9329,0.9902,0.9555,0.9994,0.0496,0.0086,0.0496,0.0086,1.0000,1.0000,0.2988,0.2855,1.0000,1.0000,0.0000,0.0000,0.8907,0.9441,1.0394,1.0000,0.0159,123.7850,200.0000,0.8744,0.0318,0.0907,0.0761,0.0013,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3560,2.1952,0.0090,0.0189,1.2664,3.7139
mahnob_2110,profile1d_quadratic__parh_ossm,P1D_quad,0.9173,0.9513,0.7447,0.9485,0.4096,0.5217,0.7509,0.7575,0.9500,0.9994,0.9500,0.9994,0.0381,0.0005,0.0381,0.0005,1.0000,1.0000,0.2491,0.2425,1.0000,1.0000,0.0000,0.0000,0.9781,0.9700,1.0097,1.0000,0.0537,139.9125,200.0000,1.4374,0.0313,0.1002,0.0880,0.0000,0.0000,0.9919,0.1134,0.0000,1.0152,0.9892,0.0000,0.0000,1.2048,1.9965,0.0000,0.0000,0.0000,3.3959
mahnob_2110,profile1d_cubic__parh_ossm,P1D_cub,0.9175,0.9504,0.7486,0.9647,0.4117,0.5306,0.7425,0.7466,0.9498,0.9994,0.9499,0.9994,0.0383,0.0006,0.0383,0.0006,1.0000,1.0000,0.2575,0.2534,1.0000,1.0000,0.0000,0.0000,0.9781,0.9700,1.0121,1.0000,0.0552,135.4360,200.0000,1.5181,0.0312,0.1043,0.0918,0.0000,0.0000,0.9924,0.1098,0.0000,1.0180,1.0042,0.0000,0.0000,1.2059,2.0301,0.0000,0.0000,0.0000,3.4390
mahnob_2110,profile1d_consensus__parh_ossm,P1D_cons,0.9146,0.9541,0.6868,0.8416,0.3778,0.4629,0.7224,0.7228,0.9490,0.9994,0.9490,0.9994,0.0387,0.0005,0.0387,0.0005,1.0000,1.0000,0.2776,0.2772,1.0000,1.0000,0.0000,0.0000,0.9783,0.9700,1.0054,1.0000,0.0605,144.4244,200.0000,1.4780,0.0354,0.0831,0.0692,0.0000,0.0000,0.9915,0.1199,0.0000,1.0105,1.0852,0.0000,0.0000,1.1889,2.1103,0.0000,0.0000,0.0000,3.4618
mahnob_2112,of_farneback__parh_ossm,OF,0.9170,0.9645,0.7186,0.9423,0.7186,0.9423,0.7657,0.7557,0.8993,0.9706,0.9308,0.9921,0.0823,0.0272,0.0823,0.0272,1.0000,1.0000,0.2343,0.2443,1.0000,1.0000,0.0000,0.0000,0.9170,0.9645,1.0229,1.0000,0.0662,116.2427,200.0000,0.4569,0.0383,0.1052,0.0873,0.0028,0.3323,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3593,1.9373,0.0639,0.0294,1.1210,1.7508
mahnob_2112,of_disp_bridge__parh_ossm,OF_bridge,0.9251,0.9632,0.6554,0.8265,0.6554,0.8265,0.8552,0.8854,0.9312,0.9801,0.9965,0.9996,0.0596,0.0182,0.0596,0.0182,1.0000,1.0000,0.1448,0.1146,1.0000,1.0000,0.0000,0.0000,0.9251,0.9632,1.0185,1.0000,0.0017,158.6458,200.0000,0.0503,0.0353,0.0740,0.0658,0.0017,0.3160,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3277,1.5790,0.1305,0.0382,3.4489,1.7910
mahnob_2112,dof__parh_ossm,DoF,0.9222,0.9653,0.6741,0.8536,0.6741,0.8536,0.8226,0.8411,0.9254,0.9924,0.9971,0.9997,0.0688,0.0069,0.0688,0.0069,1.0000,1.0000,0.1774,0.1589,1.0000,1.0000,0.0000,0.0000,0.9222,0.9653,1.0319,1.0000,0.0205,132.2424,200.0000,0.0374,0.0347,0.0805,0.0692,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3371,1.7097,0.0047,0.0354,1.0651,2.0033
mahnob_2112,dof_disp_bridge__parh_ossm,DoF_bridge,0.9245,0.9704,0.6824,0.8435,0.6824,0.8435,0.8484,0.8806,0.9621,0.9874,0.9985,0.9997,0.0346,0.0115,0.0346,0.0115,1.0000,1.0000,0.1516,0.1194,1.0000,1.0000,0.0000,0.0000,0.9245,0.9704,1.0410,1.0000,0.0003,132.8072,200.0000,0.0395,0.0365,0.0817,0.0671,0.0000,0.0000,,,0.0000,1.0000,1.0000,1.0000,1.0000,1.3412,1.6063,0.0120,0.0209,0.6219,1.0527
