video,method,family,q_obs_mean,q_obs_median,q_dyn_raw_mean,q_dyn_raw_median,q_dyn_mean,q_dyn_median,q_osc_mean,q_osc_median,obs_osc_support_mean,obs_osc_support_median,obs_full_support_mean,obs_full_support_median,obs_nonosc_need_mean,obs_nonosc_need_median,obs_nonosc_need_eff_mean,obs_nonosc_need_eff_median,residual_prior_mean,residual_prior_median,aper_drive_mean,aper_drive_median,helper_trust_mean,helper_trust_median,helper_bias_conf_mean,helper_bias_conf_median,pi_mean,pi_median,lambda_mean,lambda_median,lambda_lt095_frac,nu_mean,nu_median,R_mean,R_median,helper_mismatch_mean,helper_mismatch_median,freq_rescue_active_frac,output_rate_blend_active_frac,obs_fit_corr,obs_fit_rmse,obs_lag_sec,obs_g_h1,obs_g_h2,obs_g_b,obs_g_r,Qosc_scale_mean,Qaper_scale_mean,baseline_energy_ratio,residual_energy_ratio,max_abs_zfull_minus_zosc,max_abs_zosc_causal_minus_smoothed
cohface_24_3,of_disp_bridge__parh_ossm,OF_bridge,0.9301064957338093,0.9661810412143099,0.5021359776125643,0.5541983037625218,0.5021359776125643,0.5541983037625218,0.8987037220552871,0.9405859280579821,0.980923370937681,0.989852595412401,0.9967683245866397,0.9988071631582038,0.017366783026683267,0.00906368625802062,,,,,,,1.0,1.0,0.0,0.0,0.9301064957338093,0.9661810412143099,1.0134620685998657,1.0,0.0,166.45627450332788,200.0,0.061979840221726416,0.0565098996458791,0.058933016164303284,0.044597178783282426,0.005794701986754967,0.07533112582781457,,,0.0,1.0,1.0,1.0,1.0,1.2510679888062821,1.4051851117788514,0.029319814696692342,0.0058381795352394385,0.2725480630658921,0.48480794673532435
cohface_24_3,dof__parh_ossm,DoF,0.932136018896999,0.9648939690496581,0.7104902994831424,0.9353486358384175,0.7104902994831424,0.9353486358384175,0.6387823126564427,0.6373698117961901,0.9044339032057597,0.9738533537272973,0.9776085262227503,0.9953618068148138,0.08265182367405968,0.022662636594891428,,,,,,,1.0,1.0,0.0,0.0,0.932136018896999,0.9648939690496581,1.0057833956941526,1.0,0.014900662251655629,176.37043622528995,200.0,0.11105335027239364,0.05099434648810238,0.1021531788407365,0.08407327005415541,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3552451497415712,2.444870749374229,0.0057859140590984974,0.06748319359394173,0.8455566865383608,1.2575614178287253
cohface_24_3,profile1d_linear__parh_ossm,P1D_lin,0.9320116994983916,0.9746177787731504,0.4393672412508606,0.37026370468899716,0.4393672412508606,0.37026370468899716,0.9227435104053313,0.9529225414073214,0.9926901722262598,0.9955800801161214,0.9983229489769856,0.9995163618888532,0.006594094275603901,0.004050902412231716,,,,,,,1.0,1.0,0.0,0.0,0.9320116994983916,0.9746177787731504,1.012381508082733,1.0,0.0,166.4622617223685,200.0,0.05778698841385555,0.052697545549021764,0.045694064302608195,0.03419929827757315,0.0024834437086092716,0.0,,,0.0,1.0,1.0,1.0,1.0,1.2196836206254302,1.3090259583786747,0.01249288589408305,0.0029329177338634463,0.16824994890837008,0.24731167863757864
cohface_24_3,profile1d_quadratic__parh_ossm,P1D_quad,0.9319143562851122,0.9679326330096236,0.3811154251233111,0.2665267906073214,0.20961348381782108,0.14658973483402676,0.9350365208342157,0.9653537289036705,0.996966225792635,0.9993456942649211,0.9981519653650531,0.9993993816121455,0.0016134650901637407,0.0005671081646398957,,,,,,,1.0,1.0,0.0,0.0,0.9800566240923312,0.97,1.0081802234308097,1.0,0.0,175.25729263195197,200.0,0.05812895962422226,0.05280940571598868,0.04106241025954413,0.02821527827905515,0.0,0.0,0.9855607607589785,0.13448244534248607,0.0,1.0113615243716056,1.2140973083375506,0.0,0.0,1.1048067419089105,1.259853916663137,0.0,0.0,0.0,0.23550475970841922
cohface_24_3,profile1d_cubic__parh_ossm,P1D_cub,0.930318884828742,0.9697912904657173,0.3930420791419354,0.2965652484891523,0.21617314352806452,0.16311088666903376,0.9325262449524994,0.9639514382097503,0.9968146181963318,0.9993416855395987,0.9980405201992775,0.9993793305090141,0.0017009588751085802,0.0005890318539024109,,,,,,,1.0,1.0,0.0,0.0,0.9802656306867237,0.97,1.0101504472980818,1.0,0.0,168.44005212452188,200.0,0.05813609531091166,0.052793952883593544,0.04268299358001334,0.030539238525033346,0.0,0.0,0.9855838060535649,0.13765701387092077,0.0,1.0109925908733928,1.212714314916021,0.0,0.0,1.1080865717640322,1.2698950201900026,0.0,0.0,0.0,0.23701594287161143
cohface_25_0,of_farneback__parh_ossm,OF,0.9231943741759236,0.9665539854822753,0.6619128987252233,0.8107664038145709,0.6619128987252233,0.8107664038145709,0.8219860663953807,0.8691553537637111,0.9325797490382123,0.9883366616537402,0.9420903828797395,0.9934021808891871,0.051266032958427916,0.010527451125553644,,,,,,,1.0,1.0,0.0,0.0,0.9231943741759236,0.9665539854822753,1.0063425806655182,1.0,0.035685320356853206,160.3347270904796,200.0,0.36122314096291014,0.028944748913988315,0.07941539929166176,0.06529242946271291,0.0016220600162206002,0.40145985401459855,,,0.0,1.0,1.0,1.0,1.0,1.3309564493626116,1.712055734418477,0.0026641313883112284,0.0011297214372012639,0.21783740434694554,1.4572776737701374
cohface_25_0,of_disp_bridge__parh_ossm,OF_bridge,0.9246865877419339,0.9791667495565761,0.6164993938452038,0.716727361321964,0.6164993938452038,0.716727361321964,0.6812004357987641,0.6657463495380763,0.9635318974327454,0.9802352976470268,0.9979472995342946,0.9998624064215909,0.02874026081498729,0.014482479590756658,,,,,,,1.0,1.0,0.0,0.0,0.9246865877419339,0.9791667495565761,1.022889643994988,1.0,0.0,163.911197061664,200.0,0.03913719350974721,0.03044416106352349,0.06194340287816675,0.055089094143274814,0.0,0.11192214111922141,,,0.0,1.0,1.0,1.0,1.0,1.3082496969226018,2.2751982568049436,0.05276499144782599,0.011084963922265918,0.6456045520285912,0.6357438234882113
cohface_25_0,dof__parh_ossm,DoF,0.9331320947311171,0.95984115237575,0.6496474465378498,0.8220126345374819,0.6496474465378498,0.8220126345374819,0.6608264245605763,0.6514655086144678,0.9905326153797664,0.9955521887350479,0.9978234820193272,0.9987937640654113,0.007045628408695805,0.0040534271808827516,,,,,,,1.0,1.0,0.0,0.0,0.9331320947311171,0.95984115237575,1.0070280532622111,1.0,0.0,180.66456857668655,200.0,0.03195764137864148,0.028595780506661027,0.07812257520841169,0.06941250883113284,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3248237232689248,2.356694301757695,0.002791384392319054,0.0047857055741617974,0.17095473339610495,0.3616708085454221
cohface_25_0,profile1d_linear__parh_ossm,P1D_lin,0.93253302791014,0.9695750341793954,0.6082475291643753,0.6998019394585141,0.6082475291643753,0.6998019394585141,0.6855543615099552,0.6703008984684864,0.9934161180913537,0.9983351375681069,0.9993173132672282,0.9997777543531594,0.004109949762752431,0.0014324065553911192,,,,,,,1.0,1.0,0.0,0.0,0.93253302791014,0.9695750341793954,1.021562669977249,1.0,0.0,156.74101762154044,200.0,0.03267087280017022,0.02942709736602566,0.06508700239505194,0.05459922977565129,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3041237645821877,2.2577825539601792,0.0035260168165948454,0.0014137798479799972,0.1431968088147726,0.38412721341876266
cohface_25_0,profile1d_quadratic__parh_ossm,P1D_quad,0.9329566282608642,0.9730085450535086,0.6099739761848647,0.6794464754573288,0.33548568690167563,0.3736955615015309,0.6997817901442233,0.6894228421539078,0.9961843565458403,0.9997277420741361,0.9980566736495089,0.9997479183195183,0.0016477824070086906,0.00023808044154516317,,,,,,,1.0,1.0,0.0,0.0,0.981205731139848,0.9730085450535086,1.0110992300522137,1.0,0.0,170.47942399194082,200.0,0.03277533177059993,0.029193120242106997,0.06873674745759457,0.05332136705096138,0.0,0.0,0.9917551084430676,0.1694056164469401,0.0,1.0215674757023396,1.160636212408391,0.0,0.0,1.167742843450838,2.200872839423107,0.0,0.0,0.0,0.42179710982758967
cohface_25_0,profile1d_cubic__parh_ossm,P1D_cub,0.9309109744130866,0.9748607512667774,0.5972337887644353,0.650097740659202,0.3284785838204395,0.3575537573625611,0.7027612258241885,0.686929514629699,0.995711920174381,0.9995970603379415,0.9977237124178544,0.9996242772284996,0.0019344069809312408,0.0003585374619788917,,,,,,,1.0,1.0,0.0,0.0,0.9814172132164363,0.9748607512667774,1.0097314103121333,1.0,0.0,171.64946715983902,200.0,0.033006990123610774,0.029146208554579528,0.06800045617531512,0.05185075022058333,0.0,0.0,0.9912290170737517,0.18325558707558864,0.0,1.0231393361644527,1.1664180890073121,0.0,0.0,1.1642392919102198,2.188955096703246,0.0,0.0,0.0,0.4436616416604658
cohface_25_1,of_farneback__parh_ossm,OF,0.9123133217445492,0.9675054726187804,0.5981785497263401,0.6181969842388227,0.5981785497263401,0.6181969842388227,0.8255558550222079,0.8570693158993549,0.8164018486748587,0.9183367377145629,0.8296481367933761,0.9345069898255345,0.14074677814318698,0.07732814261284049,,,,,,,1.0,1.0,0.0,0.0,0.9123133217445492,0.9675054726187804,1.0211898766390495,1.0,0.09441707717569786,103.15001870346727,47.60858274503004,0.8512624218836045,0.6685152922443087,0.06802999432458945,0.04672781318453069,0.0,0.33004926108374383,,,0.0,1.0,1.0,1.0,1.0,1.29908927486317,1.6977765799111686,0.013513159974946334,0.003066637169277268,0.4446824217128591,1.363984662952582
cohface_25_1,of_disp_bridge__parh_ossm,OF_bridge,0.9214040045122168,0.9781815627476318,0.5903082823141532,0.6653897876188387,0.5903082823141532,0.6653897876188387,0.667639217456053,0.6357656900121312,0.9494727468844338,0.9572603315945447,0.9981735986865266,0.9997648225083335,0.0466509670773198,0.04148169424594372,,,,,,,1.0,1.0,0.0,0.0,0.9214040045122168,0.9781815627476318,1.0378613127643084,1.0,0.0,138.6191714186342,200.0,0.03337384358474532,0.03041218265099862,0.061094944915858755,0.050753548476325974,0.0,0.0665024630541872,,,0.0,1.0,1.0,1.0,1.0,1.2951541411570766,2.329443130175788,0.09550366241114602,0.010756655211336171,0.7729638615053225,0.4884273763641924
cohface_25_1,dof__parh_ossm,DoF,0.9277017810665703,0.9648465819551213,0.6644982355760098,0.8341253298154706,0.6644982355760098,0.8341253298154706,0.8421251898987776,0.8741496278540255,0.9755311461726541,0.9867552201640936,0.9952232832861172,0.9981663025065939,0.021044712874198193,0.011988617404957824,,,,,,,1.0,1.0,0.0,0.0,0.9277017810665703,0.9648465819551213,1.0094961662432258,1.0,0.0,167.62357674711834,200.0,0.033736571420145134,0.0294180992167353,0.09394711160211416,0.07267165704924791,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.332249117788005,1.6314992404048896,0.026814374603051333,0.007034935366023142,0.5166955541025856,0.5915696153065326
cohface_25_1,profile1d_linear__parh_ossm,P1D_lin,0.9311174560693464,0.9713626043565333,0.6007595318106883,0.7483416672246131,0.6007595318106883,0.7483416672246131,0.8801831856283705,0.9147071151847768,0.9889429553433781,0.9948428016444535,0.997287778894854,0.999114773592394,0.00966362593747606,0.004496521913519347,,,,,,,1.0,1.0,0.0,0.0,0.9311174560693464,0.9713626043565333,1.0119136653842915,1.0,0.0,169.65112778319303,200.0,0.03152301078925182,0.0287457776106557,0.07161489458250138,0.05827429989755653,0.003284072249589491,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3003797659053442,1.479267257486518,0.001598703348552055,0.0022158413533341463,0.1477773666783737,0.5061591244292465
cohface_25_1,profile1d_quadratic__parh_ossm,P1D_quad,0.9287065125145386,0.9734409884731472,0.6693799381273172,0.7847705560281817,0.36815896597002445,0.4316238058154999,0.8876170661331138,0.9138227546947438,0.9958001039445328,0.9990070571898193,0.9966585799126582,0.9990660988489917,0.002826198226654071,0.0009129821503598423,,,,,,,1.0,1.0,0.0,0.0,0.9806782521913441,0.9734409884731472,1.0079241224104234,1.0,0.0,172.41860485880557,200.0,0.032433330357776964,0.029020340246435513,0.07106957064347175,0.059552681389496986,0.0,0.0,0.9912191561140091,0.1911530663263669,0.0,1.013024486322185,1.146167030409939,0.0,0.0,1.1840794829850123,1.449531735467545,0.0,0.0,0.0,0.3214321743222799
cohface_25_1,profile1d_cubic__parh_ossm,P1D_cub,0.9260625390372278,0.9747804526788135,0.6556683748943503,0.7683188081326485,0.6556683748943503,0.7683188081326485,0.8880360818279218,0.9150093890469674,0.9943322691643771,0.9987369886413,0.9954171357093228,0.9988312663710597,0.0037779179712409184,0.00112051084580006,,,,,,,1.0,1.0,0.0,0.0,0.9260625390372278,0.9747804526788135,1.0128127487199923,1.0,0.0,161.35386766355185,200.0,0.03290166004691529,0.02897666857645783,0.07046074938960642,0.058358094589173765,0.0,0.0,0.9907312977329182,0.20304472484512967,0.0,1.0137901092896167,1.1506432086699794,0.0,0.0,1.327834187447175,1.4478556726883127,0.0,0.0,0.0,0.3917484323758309
cohface_25_2,of_farneback__parh_ossm,OF,0.918260545274361,0.9691433127993876,0.5865485416591496,0.6216128888647676,0.5865485416591496,0.6216128888647676,0.8335328087005796,0.8793199316000728,0.8228305907555336,0.9238320661815389,0.8366612928992309,0.9440013570042312,0.13864865900920803,0.06833059346898857,,,,,,,1.0,1.0,0.0,0.0,0.918260545274361,0.9691433127993876,1.0115929446946428,1.0,0.1,124.95488017146793,200.0,0.7328931543008228,0.6394500166059692,0.06616037743615956,0.047404814930383454,0.0008064516129032258,0.3524193548387097,,,0.0,1.0,1.0,1.0,1.0,1.2932742708295748,1.6658687651976818,0.0030122723068697317,0.003904948475145493,0.2894078117120489,1.4311605592925591
cohface_25_2,of_disp_bridge__parh_ossm,OF_bridge,0.931370469147603,0.9730928119366486,0.5806209965591173,0.6418879710115136,0.5806209965591173,0.6418879710115136,0.9006685359774561,0.9307210413534692,0.964287349402266,0.982143239790673,0.9983709421384768,0.9995661234344884,0.029773608369972004,0.01565182601847187,,,,,,,1.0,1.0,0.0,0.0,0.931370469147603,0.9730928119366486,1.0227334683647178,1.0,0.0,159.45939794763407,200.0,0.04114223931441961,0.03559467505464909,0.06208114004845794,0.05252142608140717,0.0024193548387096775,0.3879032258064516,,,0.0,1.0,1.0,1.0,1.0,1.2903104982795586,1.3973258560901756,0.050119961372403085,0.004568958782772728,0.3997853318992996,0.5841818079517731
cohface_25_2,dof__parh_ossm,DoF,0.9335101289161386,0.9593597868651278,0.7624595667768632,0.967806989262098,0.7624595667768632,0.967806989262098,0.6247658168068871,0.6204352163014429,0.971378526088567,0.9884484048863157,0.9934266456810141,0.9967010420228009,0.023818281604068015,0.010374653024849245,,,,,,,1.0,1.0,0.0,0.0,0.9335101289161386,0.9593597868651278,1.0073107324278938,1.0,0.0024193548387096775,174.41228915467556,200.0,0.03729978001740081,0.03163943225995511,0.09907623788011662,0.09366672583174672,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3812297833884317,2.5009367327724514,0.017953492487787978,0.00781525819418785,0.32593120692667354,0.6289294151417326
cohface_25_2,profile1d_linear__parh_ossm,P1D_lin,0.9305964403066335,0.96483393903557,0.6427680004243103,0.8018456676523633,0.6427680004243103,0.8018456676523633,0.6694431192758888,0.6526097293096016,0.9907100419882929,0.9955084447965932,0.9981915507648704,0.9993747060214069,0.008105174098011314,0.004013092770087268,,,,,,,1.0,1.0,0.0,0.0,0.9305964403066335,0.96483393903557,1.0191259219533901,1.0,0.0,159.09639537414694,200.0,0.037747531593241984,0.0344730386473286,0.07615857013130736,0.06538571096966861,0.0024193548387096775,0.0,,,0.0,1.0,1.0,1.0,1.0,1.321384000212155,2.3222275228964446,0.00972823228541969,0.004115230533720826,0.370619485594709,0.33109945311474903
cohface_25_2,profile1d_quadratic__parh_ossm,P1D_quad,0.9268202276184391,0.9713268484763068,0.6309140394603029,0.7578574045597807,0.3470027217031666,0.41682157250787943,0.8769614336871042,0.9135070508822858,0.9938378405775836,0.9984736577342163,0.9946887712004956,0.9985968959426808,0.004360534434577241,0.0013306664315166916,,,,,,,1.0,1.0,0.0,0.0,0.9809319387517378,0.9713268484763068,1.0126032386615862,1.0,0.017741935483870968,151.2475107102188,200.0,0.03769987793672943,0.03398497209570028,0.07184035805149702,0.05656509468558653,0.0,0.0,0.9832645317888778,0.1508563375852374,0.0,0.9881573928994322,1.1424786771716746,0.0,0.0,1.1735013608515832,1.4921542652515831,0.0,0.0,0.0,0.4140806490517608
cohface_25_2,profile1d_cubic__parh_ossm,P1D_cub,0.9281184578311218,0.9707683786602133,0.6319379263745104,0.7605153722397664,0.3475658595059808,0.41828345473187156,0.68873010580502,0.6775355937233938,0.9939207979417446,0.998518165520395,0.9948534580618574,0.998622001586172,0.0042635906990153745,0.0013268968246556434,,,,,,,1.0,1.0,0.0,0.0,0.9807027638494711,0.9707683786602133,1.0122399260187835,1.0,0.008870967741935484,154.56724521683012,200.0,0.03780241439539912,0.03397794556956725,0.0709624098882236,0.0567131917634293,0.0,0.0,0.982697142344217,0.14811122268271,0.0,0.9811381180993171,1.1388923008664964,0.0,0.0,1.1737829297529905,2.24507957677992,0.0,0.0,0.0,0.4252816516833553
cohface_25_3,of_farneback__parh_ossm,OF,0.9152961871968409,0.9633758415872918,0.6576622278950967,0.78671626297891,0.6576622278950967,0.78671626297891,0.7813613964661729,0.8110464025259899,0.814301942016144,0.9182913755414079,0.8266150376083349,0.9179554865248406,0.1432653556425845,0.07442999485692137,,,,,,,1.0,1.0,0.0,0.0,0.9152961871968409,0.9633758415872918,1.0203022710601837,1.0,0.09127954360228199,109.94469643433212,200.0,1.103464243443935,0.6624925419467944,0.07549688342134594,0.06168359544602656,0.0024449877750611247,0.3251833740831296,,,0.0,1.0,1.0,1.0,1.0,1.3288311139475484,1.8745544141353085,0.012728996637953724,0.0076883447919704065,0.5812160029322164,1.928743635004862
cohface_25_3,of_disp_bridge__parh_ossm,OF_bridge,0.932724168135942,0.9672161970604394,0.6232966937926747,0.6883748485398545,0.6232966937926747,0.6883748485398545,0.8795307367778027,0.922131634542046,0.9530919862570842,0.9692267623433455,0.9956084849322018,0.9993070956362632,0.043405059668783046,0.02723742414343222,,,,,,,1.0,1.0,0.0,0.0,0.932724168135942,0.9672161970604394,1.0168313904473603,1.0,0.010594947025264874,157.40872976376005,200.0,0.04052753677931392,0.03635249278315334,0.06767828412590345,0.05423681845617559,0.0008149959250203749,0.4026079869600652,,,0.0,1.0,1.0,1.0,1.0,1.3116483468963374,1.4818770528887892,0.04655407058255583,0.004529427255140166,0.5415010129970561,0.7602037598844827
cohface_25_3,dof__parh_ossm,DoF,0.9250646577415041,0.961613264632374,0.7272599034868296,0.9447658706076293,0.7272599034868296,0.9447658706076293,0.6324812086350804,0.6239135939000171,0.9433167879761936,0.9728509461605647,0.9913713730060213,0.9960943855930665,0.0522054282296011,0.02364433196809379,,,,,,,1.0,1.0,0.0,0.0,0.9250646577415041,0.961613264632374,1.0067275074573567,1.0,0.020374898125509373,160.19417438986494,200.0,0.03489326569553797,0.03184013094673158,0.10256147558242933,0.08896921101639046,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3636299517434147,2.4700751654596784,0.008916171695227557,0.031585087206310675,0.5776539173042439,1.023595547033641
cohface_25_3,profile1d_linear__parh_ossm,P1D_lin,0.9335711604701052,0.9571135719901012,0.7278298374028505,0.8813178324656776,0.7278298374028505,0.8813178324656776,0.6278591444314339,0.6113185213324039,0.9599631454478861,0.9808707406455355,0.9933041377707111,0.9963787819913258,0.03751440417962031,0.016956408722280547,,,,,,,1.0,1.0,0.0,0.0,0.9335711604701052,0.9571135719901012,1.0063331989259576,1.0,0.0,179.8587694034067,200.0,0.03755752390148099,0.03429134587987306,0.10363356449118824,0.07744095420708863,0.0032599837000814994,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3639149187014252,2.4885634222742645,0.007721713858326252,0.01815120022769007,0.4111353767864454,0.707171966750174
cohface_25_3,profile1d_quadratic__parh_ossm,P1D_quad,0.9276185783721578,0.9673841426465067,0.7760554718384388,0.9337701587911418,0.7760554718384388,0.9337701587911418,0.643276734567034,0.6478301703039244,0.9834848826302753,0.9979041337137374,0.9846884773546662,0.9979923769408248,0.011585671953230866,0.0018840102486296084,,,,,,,1.0,1.0,0.0,0.0,0.9276185783721578,0.9673841426465067,1.0068607838483763,1.0,0.05297473512632437,155.3136675022833,200.0,0.057405234515283475,0.0337867552727484,0.09555514593815674,0.08168176107923816,0.0,0.0,0.9847137345706413,0.25189453266714534,0.0,1.0207808497206583,0.9418578065038763,0.0,0.0,1.3880277359192195,2.426893061731864,0.0,0.0,0.0,0.7669585183647487
cohface_25_3,profile1d_cubic__parh_ossm,P1D_cub,0.9275240426053657,0.9702311673277103,0.7980436768389445,0.9453419597442017,0.7980436768389445,0.9453419597442017,0.6363038463611806,0.6459553239509266,0.9866854320389934,0.99832828499891,0.9877314081372068,0.9983860505069269,0.009364075017939332,0.0015365548705523757,,,,,,,1.0,1.0,0.0,0.0,0.9275240426053657,0.9702311673277103,1.0116802278811559,1.0,0.04726976365118175,147.60044762398715,200.0,0.050820205979038406,0.0338625255069314,0.1026282056047217,0.08500410327706262,0.0,0.0,0.9842940898988615,0.24342302827781573,0.0,1.025570885101262,0.9326354876312293,0.0,0.0,1.3990218384194724,2.4547846145552774,0.0,0.0,0.0,0.7035396386401163
cohface_26_0,of_farneback__parh_ossm,OF,0.9128690174639186,0.9687130211639137,0.717939379165807,0.9127171381756205,0.717939379165807,0.9127171381756205,0.747549544057417,0.7264799962447017,0.811396922225585,0.9289863464361667,0.8305806642400598,0.9492373289054872,0.1420309912297607,0.06407652363200633,,,,,,,1.0,1.0,0.0,0.0,0.9128690174639186,0.9687130211639137,1.013115730189045,1.0,0.10569105691056911,120.70170129981508,200.0,3.5833794129517877,1.671229426120213,0.09007338157812243,0.07769636531156421,0.007317073170731708,0.4008130081300813,,,0.0,1.0,1.0,1.0,1.0,1.3589696895829035,2.009801823770332,0.017521115408554225,0.031089306021341738,0.6080619656127983,2.244641950359351
cohface_26_0,of_disp_bridge__parh_ossm,OF_bridge,0.9260177265802175,0.9775248049261543,0.6241421956303074,0.7798314479313204,0.6241421956303074,0.7798314479313204,0.8484881543985078,0.882596477386427,0.9309680381442269,0.9829386517315905,0.9585479984874338,0.9990223320130561,0.047600683199592854,0.015706160981744266,,,,,,,1.0,1.0,0.0,0.0,0.9260177265802175,0.9775248049261543,1.0331117675646992,1.0,0.023577235772357725,146.7154835024337,200.0,0.6201843988499671,0.05642117659450905,0.06023826020894958,0.05973831672839519,0.004878048780487805,0.3276422764227642,,,0.0,1.0,1.0,1.0,1.0,1.3120710978151537,1.606047382405969,0.0018421770572134067,0.005618478824029946,0.3950048362583236,1.6853196188977448
cohface_26_0,dof__parh_ossm,DoF,0.9261451866840155,0.9657243926194488,0.6227868689702427,0.7309025635716189,0.6227868689702427,0.7309025635716189,0.6724215364074804,0.6578872458204255,0.9621140370273211,0.9771568475105763,0.9926692216950327,0.9968214422197406,0.033679938682928956,0.021134426498925274,,,,,,,1.0,1.0,0.0,0.0,0.9261451866840155,0.9657243926194488,1.0069113360579218,1.0,0.0,173.8714864315966,200.0,0.06432329645604563,0.05852116686583517,0.07286939938046234,0.05846147337658432,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3113934344851215,2.3103138543700785,0.007077863571821564,0.0194809462697966,0.3488765997038905,0.7517016903663949
cohface_26_0,profile1d_linear__parh_ossm,P1D_lin,0.9310571323007862,0.9747015726958875,0.6074018866883345,0.7271388931388343,0.6074018866883345,0.7271388931388343,0.8077097936200759,0.8259802659315971,0.9052495358317455,0.9916807521680425,0.921669020193449,0.9981503890281225,0.07008768551394354,0.007299099286369237,,,,,,,1.0,1.0,0.0,0.0,0.9310571323007862,0.9747015726958875,1.0090768574723339,1.0,0.04878048780487805,156.08468626272995,200.0,2.8297289319808985,0.04844868130516391,0.07316292285067963,0.06366940797377978,0.005691056910569106,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3037009433441673,1.7691608255196964,0.0022522998899463286,0.009241685971657997,0.7135778307708471,1.703178221589876
cohface_26_0,profile1d_quadratic__parh_ossm,P1D_quad,0.9309447557084063,0.9672622416816032,0.6846391262801877,0.8562599404318096,0.6846391262801877,0.8562599404318096,0.8518029476008382,0.8867174830255233,0.9928313877000168,0.9971066282434315,0.9937174448695341,0.9972631721133607,0.005324417726451587,0.002628607306870534,,,,,,,1.0,1.0,0.0,0.0,0.9309447557084063,0.9672622416816032,1.007576277308046,1.0,0.0,178.5490972643165,200.0,0.05933463847319187,0.05412846177902852,0.08522712690351907,0.06818648541089851,0.0,0.0,0.9775870600243863,0.27347735272713086,0.0,1.0210540946594557,1.5,0.0,0.0,1.342319563140094,1.5927882095966472,0.0,0.0,0.0,0.3777259705969698
cohface_26_0,profile1d_cubic__parh_ossm,P1D_cub,0.9308338532321692,0.967276721542454,0.6847049414109755,0.8589696134840545,0.6847049414109755,0.8589696134840545,0.8512087007219331,0.8865197241726399,0.9928092820438157,0.9970952247344029,0.9936857130953273,0.997278006764789,0.005335814803548125,0.002602787129450168,,,,,,,1.0,1.0,0.0,0.0,0.9308338532321692,0.967276721542454,1.0078582774174083,1.0,0.0,178.0450369756606,200.0,0.0593977667785991,0.05419370510858431,0.0857115336409934,0.06868464972343077,0.0,0.0,0.9781460023384441,0.27015616133636855,0.0,1.0216044329933966,1.5,0.0,0.0,1.3423524707054877,1.5951651971122676,0.0,0.0,0.0,0.38442607170468057
cohface_26_1,of_farneback__parh_ossm,OF,0.9090124086016274,0.9749850886372055,0.6404463723521957,0.6281698537174478,0.6404463723521957,0.6281698537174478,0.7171332350146339,0.7419399951021426,0.7210185339914431,0.8050810619896309,0.7899829311445151,0.9159514112897582,0.2178352121095819,0.18029990284068986,,,,,,,1.0,1.0,0.0,0.0,0.9090124086016274,0.9749850886372055,1.0200288272686435,1.0,0.10350448247758762,105.73467102116919,137.3454282859128,2.5307098513690223,2.231681369885394,0.07890478737266718,0.049461176814882574,0.0024449877750611247,0.1947840260798696,,,0.0,1.0,1.0,1.0,1.0,1.3202231861760978,2.1314670599414645,0.029075450311266078,0.018558815261449885,0.8310307340945768,1.9968417201811763
cohface_26_1,of_disp_bridge__parh_ossm,OF_bridge,0.9232781095055398,0.9698889202626447,0.6694984348956535,0.7992216484813793,0.6694984348956535,0.7992216484813793,0.6865251134434208,0.6930343700680714,0.8313022460632097,0.9188254121103273,0.9567747218208134,0.9958452147017749,0.14652256733751398,0.0705302698935758,,,,,,,1.0,1.0,0.0,0.0,0.9232781095055398,0.9698889202626447,1.023543991599473,1.0,0.019559902200488997,144.68581560461962,200.0,0.6651085502213059,0.05525930989173487,0.06775504556452562,0.06420828132840825,0.0032599837000814994,0.13528932355338225,,,0.0,1.0,1.0,1.0,1.0,1.3347492174478268,2.2538995462263167,0.09108401394640067,0.01471079595202702,0.9818684470480401,1.7991755783083416
cohface_26_1,dof__parh_ossm,DoF,0.9269666543598075,0.9660079653031746,0.7531540212030878,0.9646072735029779,0.7531540212030878,0.9646072735029779,0.8022447231685822,0.8032849861057587,0.9093650211423335,0.9384185999036061,0.9879083807170678,0.9948382522734388,0.08363839607287717,0.05404146336319127,,,,,,,1.0,1.0,0.0,0.0,0.9269666543598075,0.9660079653031746,1.00618426271741,1.0,0.018744906275468622,163.31163419412727,200.0,0.06444042360355458,0.05790526863450618,0.0934921913603741,0.090070298384294,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,1.3765770106015438,1.7910211073256712,0.02016732618487822,0.047633314723831845,0.6702617722958983,1.120241448972651
