gt_freq_hz,gt_rr_bpm,snr_of_db,snr_OF_db,freq_mae_OF_base,freq_mae_OF_kfstd,freq_mae_OF_qrobf,snr_P1D-Cubic_db,freq_mae_P1D-Cubic_base,freq_mae_P1D-Cubic_kfstd,freq_mae_P1D-Cubic_qrobf,snr_P1D-Linear_db,freq_mae_P1D-Linear_base,freq_mae_P1D-Linear_kfstd,freq_mae_P1D-Linear_qrobf,snr_P1D-Quad_db,freq_mae_P1D-Quad_base,freq_mae_P1D-Quad_kfstd,freq_mae_P1D-Quad_qrobf,snr_DoF_db,freq_mae_DoF_base,freq_mae_DoF_kfstd,freq_mae_DoF_qrobf,trial_id,pkl_path,tier,tier_order,freq_mae_OF_base_eval,freq_mae_OF_kfstd_eval,freq_mae_OF_qrobf_eval,freq_mae_P1D-Cubic_base_eval,freq_mae_P1D-Cubic_kfstd_eval,freq_mae_P1D-Cubic_qrobf_eval,freq_mae_P1D-Linear_base_eval,freq_mae_P1D-Linear_kfstd_eval,freq_mae_P1D-Linear_qrobf_eval,freq_mae_P1D-Quad_base_eval,freq_mae_P1D-Quad_kfstd_eval,freq_mae_P1D-Quad_qrobf_eval,freq_mae_DoF_base_eval,freq_mae_DoF_kfstd_eval,freq_mae_DoF_qrobf_eval
0.36984924623115584,22.19095477386935,2.016983048899715,2.016983048899715,0.06060606060606061,0.12121212121212122,0.12121212121212122,-0.39021314091590653,0.8484848484848485,0.12121212121212122,2.484848484848485,-3.2055211921674873,6.303030303030303,4.242424242424242,2.121212121212121,-0.027278711879765147,0.6666666666666666,0.06060606060606061,0.18181818181818182,-1.9587590126889607,4.363636363636363,2.909090909090909,6.424242424242424,cohface_18_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_18_0.pkl,Fair,2,0.15,0.16,0.17,0.98,0.89,4.52,4.88,4.83,1.88,0.82,0.52,1.51,5.85,2.19,5.12
0.3373493975903614,20.240963855421686,1.2499062444696944,1.2499062444696944,0.0,0.0,0.0,1.3222978302235155,0.42424242424242425,0.48484848484848486,0.42424242424242425,-1.8940309271713258,5.636363636363637,6.121212121212121,5.212121212121212,1.455938019717124,0.42424242424242425,0.36363636363636365,0.30303030303030304,-3.047920152515082,3.757575757575758,0.0,1.0909090909090908,cohface_18_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_18_3.pkl,Fair,2,0.5,0.5,0.47,0.54,0.54,0.86,5.39,6.13,4.84,0.49,0.41,0.39,4.77,2.93,1.79
0.24742268041237114,14.845360824742269,0.23045880002978664,0.23045880002978664,6.838709677419355,0.12903225806451613,0.06451612903225806,-2.443536671387833,14.774193548387096,0.0,0.8387096774193549,-0.9356512732570766,8.193548387096774,0.5161290322580645,1.4193548387096775,-2.7097793986005603,14.774193548387096,0.0,1.096774193548387,1.4344135382807546,2.903225806451613,0.1935483870967742,0.12903225806451613,cohface_19_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_19_2.pkl,Fair,2,0.26,0.25,0.3,0.32,0.26,0.95,0.47,0.33,1.59,0.33,0.26,2.29,0.27,0.24,0.28
0.28186528497409324,16.911917098445596,-0.007316123358973988,-0.007316123358973988,0.25806451612903225,0.25806451612903225,0.5161290322580645,6.93122616270723,0.1935483870967742,0.1935483870967742,0.1935483870967742,8.569614851449447,0.1935483870967742,0.1935483870967742,0.1935483870967742,6.973083259887193,0.1935483870967742,0.1935483870967742,0.1935483870967742,-6.606404135461665,4.709677419354839,2.838709677419355,3.2903225806451615,cohface_1_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_1_0.pkl,Fair,2,0.38,0.38,0.4,0.34,0.4,0.34,0.32,0.38,0.31,0.34,0.39,0.32,4.1,2.93,3.45
0.2815734989648033,16.8944099378882,-0.12769247435004744,-0.12769247435004744,1.096774193548387,0.8387096774193549,1.032258064516129,6.603550359094397,0.3225806451612903,0.3870967741935484,0.3870967741935484,-3.9611260830130695,0.3225806451612903,0.1935483870967742,0.1935483870967742,6.519685787199654,0.3225806451612903,0.3870967741935484,0.3870967741935484,-3.091379851837953,7.741935483870968,3.935483870967742,2.7096774193548385,cohface_1_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_1_1.pkl,Fair,2,0.25,0.24,0.2,0.09,0.08,0.16,0.08,0.06,0.1,0.09,0.07,0.13,5.26,3.29,2.62
0.3146997929606625,18.88198757763975,1.4044511586380288,1.4044511586380288,0.3225806451612903,0.25806451612903225,0.25806451612903225,9.231083964768688,0.25806451612903225,0.25806451612903225,0.25806451612903225,-1.8669278151949418,2.129032258064516,1.2258064516129032,1.4838709677419355,9.334019917005795,0.25806451612903225,0.25806451612903225,0.25806451612903225,-5.449531595268709,5.225806451612903,4.774193548387097,6.258064516129032,cohface_1_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_1_2.pkl,Fair,2,0.27,0.25,0.27,0.15,0.15,0.15,2.91,1.57,1.77,0.14,0.15,0.13,4.7,5.06,5.25
0.29660144181256437,17.796086508753863,-0.32676273820451984,-0.32676273820451984,3.2903225806451615,3.7419354838709675,2.129032258064516,-0.16285815092553574,2.4516129032258065,2.3225806451612905,2.2580645161290325,-0.3742184119745061,2.6451612903225805,2.774193548387097,2.838709677419355,-0.209493607700566,2.4516129032258065,2.3225806451612905,2.5806451612903225,-4.528680294718439,7.290322580645161,6.193548387096774,6.193548387096774,cohface_21_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_21_3.pkl,Fair,2,3.3,3.45,2.5,4.39,3.24,4.13,3.57,3.93,4.16,4.55,3.53,4.12,5.87,5.17,4.84
0.28128231644260604,16.87693898655636,2.205952285860984,2.205952285860984,0.0,0.0,0.0,5.723292190113733,0.0,0.0,0.0,-0.660409387140375,1.2258064516129032,0.5806451612903226,0.7096774193548387,5.7526972366166484,0.0,0.0,0.0,0.42045857406222353,0.0,0.0,0.0,cohface_23_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_23_3.pkl,Fair,2,0.12,0.12,0.14,0.09,0.06,0.13,0.55,0.49,0.56,0.09,0.06,0.12,0.11,0.11,0.43
0.24415055951169887,14.649033570701931,1.6236040658085749,1.6236040658085749,1.25,1.4375,1.4375,3.837966057456819,2.25,2.5,1.6875,-2.3763729217801286,5.1875,1.1875,1.625,3.8668096474287146,2.25,2.5,1.4375,0.2401848524548306,1.3125,1.25,1.25,cohface_27_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_27_0.pkl,Fair,2,0.32,0.31,0.36,0.29,0.47,0.3,1.14,1.05,0.95,0.28,0.47,0.44,0.47,0.52,0.54
0.2103134479271992,12.618806875631952,1.948304391451991,1.948304391451991,0.5,0.125,0.125,4.813885242199839,0.1875,0.1875,0.1875,2.0508535622923723,4.1875,0.6875,1.0,4.80200442760271,0.1875,0.125,0.1875,-3.9513572740551,9.0625,1.9375,2.1875,cohface_27_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_27_3.pkl,Fair,2,0.13,0.13,0.13,0.09,0.1,0.11,0.44,0.42,0.41,0.09,0.1,0.09,2.39,1.33,1.23
0.27840327533265097,16.70419651995906,0.07544510006630646,0.07544510006630646,1.5,0.5,0.5,-1.6399239486000738,1.4375,0.25,0.375,-5.862956301032044,10.5625,7.5625,7.625,-1.3638737987292089,1.0625,0.25,0.75,-1.1153523661359885,4.0,0.625,1.75,cohface_28_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_28_1.pkl,Fair,2,0.39,0.37,0.31,0.38,0.41,0.51,8.1,7.81,5.86,0.39,0.4,0.65,0.34,0.27,1.19
0.17777777777777778,10.666666666666668,1.0117949590957742,1.0117949590957742,3.1875,1.875,3.3125,-0.15142207943076771,2.1875,2.5,2.75,-4.430058484529123,3.6875,1.9375,3.5625,0.15080338779183922,2.0625,2.1875,1.5625,0.20087608690191427,0.9375,0.6875,1.25,cohface_28_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_28_3.pkl,Fair,2,0.81,0.71,1.71,1.07,1.9,3.12,2.41,2.06,2.47,0.96,1.83,0.66,0.41,0.42,1.19
0.21345707656612528,12.807424593967516,0.4343503148646169,0.4343503148646169,1.205128205128205,0.07692307692307693,0.6923076923076923,0.3492192829565302,0.1794871794871795,0.05128205128205128,0.05128205128205128,-3.098840458084226,0.05128205128205128,0.05128205128205128,0.6410256410256411,0.49230478017769924,0.1794871794871795,0.05128205128205128,0.10256410256410256,3.5016046176508593,0.10256410256410256,0.1282051282051282,0.15384615384615385,cohface_29_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_29_0.pkl,Fair,2,0.08,0.08,0.09,0.1,0.07,0.24,0.13,0.12,0.18,0.09,0.07,0.13,0.17,0.15,0.19
0.1957186544342508,11.743119266055048,-0.006684013650581776,-0.006684013650581776,0.0,0.0,1.125,0.8272167549054108,0.0,0.0,0.0,-0.8472747931967594,0.75,0.0,3.0,0.6292122995020617,0.0,0.0,0.0,4.9110835854590515,0.0,0.0,0.0,cohface_29_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_29_1.pkl,Fair,2,0.07,0.07,3.27,0.06,0.09,0.27,0.22,0.23,0.31,0.1,0.11,0.35,0.19,0.19,0.15
0.21353670162059102,12.812202097235462,0.5291462081499755,0.5291462081499755,3.888888888888889,0.3888888888888889,2.5,1.8984048451916231,0.3333333333333333,0.3333333333333333,0.3333333333333333,-2.553004375180043,0.8888888888888888,0.8888888888888888,0.7777777777777778,1.8695948858629325,0.7222222222222222,0.3333333333333333,0.16666666666666666,0.7537102282315848,0.2222222222222222,0.1111111111111111,0.1111111111111111,cohface_29_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_29_3.pkl,Fair,2,0.21,0.2,1.81,0.05,0.07,0.19,1.58,0.36,0.28,0.05,0.07,0.13,0.32,0.25,0.26
0.1652892561983471,9.917355371900827,2.203717879261224,2.203717879261224,1.096774193548387,0.7096774193548387,1.935483870967742,1.7861330891654066,0.7741935483870968,0.8387096774193549,0.8387096774193549,-3.970897618181212,0.967741935483871,1.096774193548387,1.3548387096774193,1.917535483078817,0.7741935483870968,0.7096774193548387,0.8387096774193549,3.8087217828686697,1.7419354838709677,2.3225806451612905,2.903225806451613,cohface_2_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_2_3.pkl,Fair,2,1.26,1.26,1.44,1.61,0.38,2.1,1.05,0.3,1.91,1.59,0.37,1.9,1.7,0.82,3.26
0.160481444332999,9.628886659979939,1.894251765749492,1.894251765749492,0.7272727272727273,0.6060606060606061,0.7878787878787878,2.5301615234597286,0.6666666666666666,0.7878787878787878,0.7272727272727273,-6.319654155862108,1.1515151515151516,0.7878787878787878,0.7878787878787878,2.5898681565300503,0.6666666666666666,0.7878787878787878,0.7878787878787878,-0.4627236364384119,1.5757575757575757,0.6666666666666666,0.9090909090909091,cohface_31_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_31_0.pkl,Fair,2,0.15,0.15,0.18,0.14,0.27,0.25,0.24,0.29,0.25,0.14,0.27,0.23,1.36,0.45,0.62
0.19161676646706585,11.49700598802395,1.4615511887002428,1.4615511887002428,0.5454545454545454,0.6060606060606061,0.7272727272727273,2.321306020255751,0.42424242424242425,0.6060606060606061,0.6060606060606061,-2.541708182848808,1.0303030303030303,1.1515151515151516,1.878787878787879,2.368249789092702,0.42424242424242425,0.5454545454545454,0.9696969696969697,-0.8103700769839829,2.303030303030303,0.9090909090909091,0.7878787878787878,cohface_31_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_31_2.pkl,Fair,2,0.28,0.28,0.34,0.23,0.25,0.41,0.81,0.15,0.34,0.23,0.25,0.24,0.19,0.15,0.34
0.14516129032258063,8.709677419354838,1.7242602965205664,1.7242602965205664,2.0625,2.0625,2.0625,1.966388233615655,1.75,1.9375,1.6875,-3.2521044842908426,1.875,1.875,1.875,2.1670998770815815,1.8125,1.9375,2.1875,-3.100207001196826,4.0625,9.875,13.0625,cohface_33_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_33_1.pkl,Fair,2,0.89,0.97,0.98,0.88,1.02,0.97,1.01,1.08,1.07,0.88,1.02,1.16,2.4,7.63,9.22
0.17813765182186236,10.688259109311742,1.551133539322615,1.551133539322615,0.375,0.4375,0.375,2.7919640876482035,0.625,0.625,0.625,2.827442535612654,0.625,0.5625,0.5625,2.8579897261957914,0.5625,0.6875,0.375,-1.0047426997391788,11.625,4.6875,5.0,cohface_33_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_33_2.pkl,Fair,2,0.11,0.1,0.09,0.27,0.27,0.41,0.29,0.32,0.33,0.28,0.27,0.18,5.68,5.84,5.61
0.18032786885245902,10.819672131147541,0.9169206429998257,0.9169206429998257,0.7096774193548387,0.7096774193548387,0.7096774193548387,1.59425386360699,0.7741935483870968,0.7096774193548387,0.8387096774193549,4.166762370229302,0.7096774193548387,0.8387096774193549,0.7096774193548387,1.859174571886859,0.7096774193548387,0.7096774193548387,0.7096774193548387,-2.275566809492989,3.7419354838709675,1.032258064516129,1.1612903225806452,cohface_33_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_33_3.pkl,Fair,2,0.4,0.4,0.41,0.28,0.3,0.34,0.33,0.33,0.34,0.27,0.28,0.32,1.95,1.38,1.22
0.32619775739041795,19.57186544342508,1.087418445637259,1.087418445637259,0.125,0.125,0.0625,1.5046902221891392,0.3125,0.125,0.25,-5.050566573835918,0.5625,0.5625,0.4375,1.5940841554735499,0.3125,0.125,0.25,-2.088333205485777,1.125,0.4375,0.625,cohface_34_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_34_1.pkl,Fair,2,0.31,0.26,0.27,0.45,0.21,0.24,1.08,0.22,0.47,0.44,0.22,0.25,0.48,0.51,0.51
0.3268641470888662,19.611848825331972,-0.19358261541138064,-0.19358261541138064,0.8125,0.6875,0.8125,-2.6466439668054553,0.625,0.375,0.75,-6.353753515945302,0.3125,0.3125,0.3125,-2.367844984158874,0.9375,0.375,0.5625,-1.5241682754487993,4.875,0.75,3.4375,cohface_34_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_34_3.pkl,Fair,2,0.23,0.21,0.19,0.35,0.32,0.67,0.57,0.6,0.49,0.32,0.3,0.46,3.05,0.87,2.76
0.1953204476093591,11.719226856561546,-0.25442379562298373,-0.25442379562298373,0.9375,0.75,1.25,2.609141378667656,0.125,0.0,0.0,-4.783308489759551,4.125,2.4375,3.6875,2.7027910324051185,0.125,0.0,0.1875,0.1389469289811287,4.5,0.0,0.625,cohface_35_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_35_2.pkl,Fair,2,1.25,1.22,2.28,0.14,0.18,0.51,3.85,3.2,3.9,0.14,0.18,0.45,0.54,0.19,0.43
0.09886714727085479,5.932028836251287,-0.5431685939259163,-0.5431685939259163,1.4193548387096775,2.193548387096774,3.870967741935484,-0.5897797675513269,1.4193548387096775,2.6451612903225805,5.032258064516129,0.5378895125586408,1.2903225806451613,2.5161290322580645,2.3870967741935485,-0.5406393727534672,1.4193548387096775,2.6451612903225805,5.032258064516129,-1.4766532236431742,0.45161290322580644,5.032258064516129,5.741935483870968,cohface_36_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_36_1.pkl,Fair,2,0.62,2.89,3.62,0.9,1.37,3.85,0.56,1.06,1.42,0.87,1.37,3.21,3.5,4.25,4.57
0.08264462809917356,4.958677685950414,-0.34601236859123485,-0.34601236859123485,0.6451612903225806,2.2580645161290325,2.838709677419355,1.1311586978936308,0.6451612903225806,0.5806451612903226,1.2903225806451613,-6.495280494968436,0.3870967741935484,0.9032258064516129,2.7096774193548385,1.198017036971785,0.6451612903225806,0.6451612903225806,0.0,-8.871601619905443,4.0,4.0,4.0,cohface_37_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_37_0.pkl,Fair,2,0.08,5.79,7.14,0.02,0.16,2.33,0.13,0.21,1.97,0.02,0.16,0.12,4.83,4.86,4.8
0.245398773006135,14.7239263803681,2.241834979352314,2.241834979352314,0.0625,0.0625,0.0625,-3.212443262250398,10.5,1.8125,4.9375,-1.3665203739543699,3.5,0.5,0.8125,-3.376365373742259,12.1875,1.6875,3.625,-1.764900988002159,1.0,0.125,0.25,cohface_38_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_38_3.pkl,Fair,2,0.1,0.1,0.11,2.22,1.19,3.85,1.7,0.44,0.9,2.82,1.18,2.29,0.21,0.2,0.41
0.1933534743202417,11.6012084592145,1.183823046368331,1.183823046368331,0.18181818181818182,0.18181818181818182,0.18181818181818182,2.174416377019125,0.18181818181818182,0.18181818181818182,0.18181818181818182,3.7684373989363724,0.18181818181818182,0.18181818181818182,0.12121212121212122,2.2234218766321883,0.18181818181818182,0.18181818181818182,0.18181818181818182,-1.0593476634993064,0.12121212121212122,0.18181818181818182,0.24242424242424243,cohface_39_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_39_2.pkl,Fair,2,0.15,0.15,0.17,0.14,0.12,0.34,0.15,0.15,0.12,0.14,0.12,0.19,0.2,0.24,0.27
0.1889763779527559,11.338582677165354,1.1290219972952626,1.1290219972952626,0.058823529411764705,0.058823529411764705,0.6470588235294118,1.480704383667015,0.058823529411764705,0.058823529411764705,0.11764705882352941,5.470702027392679,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.7009854831036346,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6003459766830976,0.0,0.058823529411764705,0.0,cohface_39_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_39_3.pkl,Fair,2,0.16,0.16,0.17,0.1,0.09,0.39,0.16,0.15,0.18,0.08,0.08,0.26,0.09,0.12,0.17
0.3474663908996898,20.847983453981385,0.32580705006637345,0.32580705006637345,0.5806451612903226,0.1935483870967742,0.5161290322580645,1.0904535012956083,0.45161290322580644,0.967741935483871,0.25806451612903225,-3.88745867287102,0.7096774193548387,1.032258064516129,0.25806451612903225,1.2520164512941583,0.45161290322580644,0.967741935483871,0.3225806451612903,-7.24216993968536,8.32258064516129,8.709677419354838,8.774193548387096,cohface_6_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_6_1.pkl,Fair,2,1.98,1.47,1.74,1.12,1.53,1.38,1.75,1.4,0.92,0.67,1.52,1.73,7.65,7.03,7.36
0.2650103519668737,15.900621118012424,1.1233729876049738,1.1233729876049738,0.12903225806451613,0.12903225806451613,0.3870967741935484,2.9529009632132026,0.6451612903225806,0.5806451612903226,0.45161290322580644,-3.272665577027105,9.612903225806452,4.193548387096774,5.548387096774194,3.1080840877803757,0.5161290322580645,0.5161290322580645,0.5161290322580645,-6.574157772914441,6.516129032258065,4.709677419354839,4.193548387096774,cohface_6_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_6_3.pkl,Fair,2,0.49,0.48,0.46,0.63,0.7,0.76,6.92,2.83,4.32,0.6,0.69,0.6,3.44,4.05,3.32
0.21487603305785125,12.892561983471074,0.7476411532466843,0.7476411532466843,1.4838709677419355,1.2903225806451613,1.032258064516129,1.1875674218857628,1.3548387096774193,1.1612903225806452,1.3548387096774193,2.9735068794361967,1.2258064516129032,1.4193548387096775,0.967741935483871,1.2933434460753837,1.3548387096774193,1.4193548387096775,0.7096774193548387,-0.8652031621066387,1.6129032258064515,0.45161290322580644,1.1612903225806452,cohface_8_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_8_1.pkl,Fair,2,1.07,1.06,1.08,1.13,1.13,1.05,1.08,1.1,1.06,1.14,1.12,1.31,0.74,0.4,1.01
0.21509824198552224,12.905894519131335,-0.07016736147628766,-0.07016736147628766,2.3870967741935485,1.5483870967741935,1.6129032258064515,0.40732805449112197,2.0,1.4838709677419355,1.6129032258064515,-2.835410550563777,1.4838709677419355,1.4838709677419355,1.4838709677419355,0.41091030860365113,2.0,1.4838709677419355,1.6129032258064515,-4.8367396999215115,6.387096774193548,5.806451612903226,4.580645161290323,cohface_8_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_8_3.pkl,Fair,2,1.59,1.52,1.81,1.49,0.72,1.67,0.65,0.6,0.43,1.49,0.71,1.6,6.57,6.37,3.78
0.22764227642276424,13.658536585365855,0.8969386339159153,0.8969386339159153,0.1875,0.1875,0.25,2.6933105560856045,0.1875,0.0625,0.3125,3.1479093936604934,0.3125,0.25,0.25,2.9167851045527327,0.1875,0.0625,0.0625,-3.4320256671896274,6.375,0.75,5.3125,cohface_9_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_9_2.pkl,Fair,2,0.31,0.25,0.34,0.34,0.15,0.33,0.31,0.26,0.29,0.28,0.17,0.37,1.41,0.56,5.05
0.1953204476093591,11.719226856561546,2.5273189762268777,2.5273189762268777,0.1875,0.125,0.1875,3.953908633997269,0.125,0.25,0.1875,3.495191289032835,0.0,0.1875,0.0625,3.9960518961552625,0.125,0.25,0.1875,-3.4267671823724872,8.0,0.8125,2.4375,cohface_10_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_10_3.pkl,Good,3,0.14,0.14,0.14,0.13,0.16,0.12,0.2,0.25,0.2,0.13,0.16,0.16,0.56,0.37,0.62
0.24464831804281348,14.678899082568808,4.539894715871328,4.539894715871328,0.0,0.0,0.0,4.3114302884228515,0.0,0.0,0.0,-3.184724610984357,3.4375,0.0,0.0,4.379112524585326,0.0,0.0,0.0,0.4834384664019524,0.125,0.0,0.125,cohface_11_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_11_2.pkl,Good,3,0.1,0.1,0.12,0.12,0.11,0.1,0.52,0.29,0.23,0.12,0.11,0.14,0.17,0.16,0.1
0.17103984450923226,10.262390670553936,2.296053606062868,2.296053606062868,0.5142857142857142,0.5142857142857142,0.9142857142857143,3.803446823778514,0.05714285714285714,0.0,0.22857142857142856,5.042527823148754,0.05714285714285714,0.0,0.05714285714285714,3.8770698942937547,0.05714285714285714,0.0,0.2857142857142857,-1.590638600226156,7.2,4.0,4.628571428571429,cohface_12_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_12_2.pkl,Good,3,0.21,0.23,0.25,0.17,0.2,0.2,0.26,0.25,0.27,0.17,0.2,0.12,4.05,4.58,6.27
0.16227180527383367,9.73630831643002,3.3946137559433764,3.3946137559433764,0.0,0.0,0.0,4.304283901314684,0.0,0.0,0.0,3.5199326620457745,0.0,0.0,0.0,4.450685577431979,0.0,0.0,0.0,-3.2565199404848073,8.125,9.5,10.125,cohface_16_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_16_2.pkl,Good,3,0.15,0.14,0.15,0.11,0.13,0.13,0.2,0.18,0.17,0.11,0.11,0.11,6.95,10.13,9.74
0.1639344262295082,9.836065573770492,2.6914371990376806,2.6914371990376806,0.0,0.0,0.0,3.181417333146789,0.0,0.0,0.0,2.845751983281261,0.0,0.0,0.0,3.112223448566299,0.0,0.0,0.0,-5.436228916717223,14.516129032258064,9.419354838709678,10.903225806451612,cohface_17_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_17_1.pkl,Good,3,0.13,0.13,0.13,0.06,0.08,1.05,0.22,0.17,0.24,0.05,0.08,0.14,9.41,9.58,9.79
0.1639344262295082,9.836065573770492,2.8107608043935417,2.8107608043935417,0.0,0.0,0.0,3.591289927358111,0.0,0.0,0.0,4.6408158510968365,0.0,0.0,0.0,3.8325950974284773,0.0,0.0,0.0,-2.986568925785785,6.838709677419355,7.741935483870968,6.32258064516129,cohface_17_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_17_2.pkl,Good,3,0.1,0.09,0.1,0.17,0.2,0.38,0.22,0.19,0.24,0.15,0.12,0.24,6.73,7.23,7.3
0.3387096774193548,20.32258064516129,4.497096957806883,4.497096957806883,0.0,0.0,0.0,-3.3219627571365002,5.25,3.75,6.0625,-3.6798891899174424,5.625,10.875,3.875,-3.260813449392122,5.25,3.75,5.875,-5.605284614069831,7.6875,5.1875,6.25,cohface_18_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_18_1.pkl,Good,3,0.27,0.25,0.26,7.05,5.59,6.96,6.89,8.56,4.86,6.98,5.85,6.99,7.09,4.49,5.62
0.26418988648090813,15.851393188854487,3.8038402515107164,3.8038402515107164,0.0,0.0,0.0,6.376808308271115,0.0,0.0,0.0,3.932360909887281,0.0,0.0,0.0,6.602636300806621,0.0,0.0,0.0,2.7734495254644975,0.0,0.0,0.0,cohface_19_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_19_3.pkl,Good,3,0.17,0.17,0.16,0.1,0.07,0.12,0.23,0.2,0.25,0.11,0.1,0.09,0.32,0.23,0.23
0.2809917355371901,16.859504132231404,5.80122826381026,5.80122826381026,0.06451612903225806,0.06451612903225806,0.1935483870967742,6.2203333497519395,0.1935483870967742,0.1935483870967742,0.12903225806451613,-0.3669166952475455,0.06451612903225806,0.06451612903225806,0.12903225806451613,6.3099062545825735,0.12903225806451613,0.1935483870967742,0.12903225806451613,-7.2779030559025415,5.096774193548387,1.4193548387096775,1.4193548387096775,cohface_20_0,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_20_0.pkl,Good,3,0.15,0.15,0.15,0.1,0.12,0.1,0.24,0.17,0.21,0.1,0.12,0.1,3.42,1.09,1.07
0.2809917355371901,16.859504132231404,7.528897410758606,7.528897410758606,0.12903225806451613,0.12903225806451613,0.12903225806451613,9.989478236044498,0.06451612903225806,0.06451612903225806,0.0,10.515846738315728,0.0,0.0,0.0,10.218892789388118,0.06451612903225806,0.06451612903225806,0.0,-0.24686220186316815,0.3225806451612903,0.3225806451612903,0.5806451612903226,cohface_20_1,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_20_1.pkl,Good,3,0.09,0.08,0.09,0.16,0.17,0.15,0.08,0.12,0.09,0.16,0.17,0.15,0.44,0.36,0.77
0.26418988648090813,15.851393188854487,3.8600468071308898,3.8600468071308898,0.0,0.0,0.0,4.109645274855148,0.0,0.0,0.0,-2.8488076204473978,2.5806451612903225,0.0,0.0,4.176035598629246,0.0,0.0,0.0,-0.6970946801662538,0.967741935483871,0.0,1.3548387096774193,cohface_20_2,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_20_2.pkl,Good,3,0.06,0.06,0.07,0.06,0.09,0.07,0.51,0.27,0.32,0.06,0.09,0.13,0.31,0.28,0.55
0.2809917355371901,16.859504132231404,6.07367159907397,6.07367159907397,0.25806451612903225,0.1935483870967742,0.25806451612903225,8.401385792745451,0.12903225806451613,0.25806451612903225,0.1935483870967742,-0.5394006232012195,0.967741935483871,0.7096774193548387,0.9032258064516129,8.582419587323207,0.12903225806451613,0.25806451612903225,0.1935483870967742,-0.7596194661160849,9.741935483870968,1.7419354838709677,1.1612903225806452,cohface_20_3,/home/gongjae/Projects/resPyre/results/cohface_robust_ossm/data/cohface_20_3.pkl,Good,3,0.17,0.19,0.17,0.1,0.17,0.06,0.26,0.21,0.2,0.09,0.17,0.06,0.68,0.85,0.63
