schema_version,method,trial,n_frames,missing_frame_log,missing_reason,frame_log_filename_used,frame_log_resolution_mode,frame_log_suffix_used,welch_df_hz,q_vis_mean,q_vis_std,q_vis_nan_rate,q_drift_mean,q_cons_mean,q_out_mean,q_harm_mean,q_burst_rate,alpha_R_mean,alpha_Q_mean,g_t_mean,g_z_mean,w_h_mean,g_z_eff_mean,lambda_mean,lambda_lt1_frac,lambda_low_frac,qx_base_mean,qf_base_mean,rv_base_mean,qx_used_mean,qf_used_mean,rv_scaled_mean,R_post_mean,freq_low_clip_rate,freq_high_clip_rate,z_low_clip_rate,z_high_clip_rate,invalid_row_rate
method_quality.v1,profile1d_linear__robust_ossm_ekf,16_2,1232,False,,16_2_1.npz,manifest,1,0.25,0.5981578250321778,0.010743574793970685,0.0,0.13624521361135467,0.4121284519058455,0.32432048944119585,0.4186988338865117,0.004058441558441558,1.0,1.2588659058615739,1.0,1.0,1.0,1.0,1.0797354933131875,0.0,0.0,0.004373186849504322,0.0038222898448587498,2.146686953457625,0.00550525582480318,0.004811750368013603,2.146686953457625,1.9881981008577085,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,16_2,1232,False,,16_2_1.npz,manifest,1,0.25,0.5981578250321778,0.010743574793970685,0.0,0.13624521361135467,0.4397414487286844,0.3143035895601358,0.4325257208323298,0.004058441558441558,1.0,1.2588659058615739,1.0,1.0,1.0,1.0,1.0792340586392228,0.0,0.0,0.004231338114587285,0.003628256759143376,2.088477027743012,0.005326687288626527,0.004567488731797404,2.088477027743012,1.9351795309382984,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,16_2,1232,False,,16_2_1.npz,manifest,1,0.25,0.5981578250321778,0.010743574793970685,0.0,0.13624521361135467,0.4439261991967785,0.31721309462140646,0.43151168770678866,0.004058441558441558,1.0,1.2588659058615739,1.0,1.0,1.0,1.0,1.0792479931665926,0.0,0.0,0.004194554371369999,0.0035781000172915227,2.0734300051874572,0.0052803814884003165,0.004504348119531004,2.0734300051874572,1.921212449506115,0.0,0.0,0.0,0.0,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,16_3,1228,False,,16_3_1.npz,manifest,1,0.25,0.5701281292647439,0.011112681565027378,0.0,0.14289940210344151,0.32705341890478257,0.35783464757834665,0.5085135172742986,0.008143322475570033,1.0,1.2715088639965388,1.0,1.0,1.0,1.0,1.0689902685643575,0.025244299674267102,0.0,0.007201721443552122,0.003944605550861215,0.0929373555752766,0.009157052651510471,0.005015600922889987,0.0929373555752766,0.08697576167705728,0.004071661237785016,0.0,0.004071661237785016,0.0,0.0
method_quality.v1,dof__robust_ossm_ekf,16_3,1228,False,,16_3_1.npz,manifest,1,0.25,0.5701281292647439,0.011112681565027378,0.0,0.14289940210344151,0.22515063742839234,0.35903211291713316,0.4828845091728865,0.005700325732899023,1.694570566893438,1.2715088639965388,0.5584901756313102,0.519708069065466,0.482562291641274,0.24650375996757035,1.0691701747881952,0.025244299674267102,0.0,0.004611840773542043,0.0017412530216845297,1.5617008670845094,0.005863996422899363,0.002214018651532637,2.6464123236533714,2.4765477598121444,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,16_3,1228,False,,16_3_1.npz,manifest,1,0.25,0.5701281292647439,0.011112681565027378,0.0,0.14289940210344151,0.3693453188165361,0.3838212730434703,0.4778495053871136,0.0008143322475570033,1.0,1.2715088639965388,1.0,1.0,1.0,1.0,1.0747889643192683,0.0,0.0,0.004462306712459908,0.0038398546188416075,2.151956385652482,0.005673862538764027,0.004882409184315154,2.151956385652482,2.0023594671727594,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,16_3,1228,False,,16_3_1.npz,manifest,1,0.25,0.5701281292647439,0.011112681565027378,0.0,0.14289940210344151,0.3709883913496311,0.39211237358456363,0.44050582462443216,0.016286644951140065,1.0,1.2715088639965388,1.0,1.0,1.0,1.0,1.0720341301779526,0.0,0.0,0.0044635771290064815,0.003841117466802456,2.1523352400407356,0.0056754778846639636,0.004884014906691252,2.1523352400407356,2.0079765312752316,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,16_3,1228,False,,16_3_1.npz,manifest,1,0.25,0.5701281292647439,0.011112681565027378,0.0,0.14289940210344151,0.4315769611624554,0.3865452600476348,0.45364596363309445,0.018729641693811076,1.0,1.2715088639965388,1.0,1.0,1.0,1.0,1.0724672161253717,0.004071661237785016,0.0,0.004488320999774353,0.003874327484262581,2.162298245278774,0.005706939935674897,0.004926241738265283,2.162298245278774,2.016522765726054,0.0,0.0,0.0,0.0,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,17_0,1226,False,,17_0_1.npz,manifest,1,0.25,0.8916917153974661,0.019856836865161397,0.0,0.3978262148289269,0.34221994458380983,0.3010857631112625,0.4594981062468159,0.00734094616639478,1.0,1.755869808174961,1.0,1.0,1.0,1.0,1.0707118633362969,0.01468189233278956,0.0,0.005410396270214488,0.0036683336418880125,0.05834711496001117,0.00949995146113204,0.006441116288103662,0.05834711496001117,0.05451192070923325,0.0,0.0,0.0,0.0,0.0
method_quality.v1,dof__robust_ossm_ekf,17_0,1226,False,,17_0_1.npz,manifest,1,0.25,0.8916917153974661,0.019856836865161397,0.0,0.3978262148289269,0.18535728763313916,0.32663124710341335,0.31901112681901594,0.005709624796084829,1.6131010608125629,1.755869808174961,0.6464211380054056,0.5933129166185265,0.6474590752227912,0.3772242224120092,1.072807745365024,0.018760195758564437,0.0,0.0035022224708763645,0.0013208849755601563,1.5584830493578472,0.006149446698123718,0.002319302048658,2.5139906601775412,2.345108680976255,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,17_0,1226,False,,17_0_1.npz,manifest,1,0.25,0.8916917153974661,0.019856836865161397,0.0,0.3978262148289269,0.26662493074303073,0.31556999702478133,0.5299462484211639,0.0008156606851549756,1.0,1.755869808174961,1.0,1.0,1.0,1.0,1.078757562981964,0.0,0.0,0.0035623355911953746,0.0032285151302791073,2.1155249514353387,0.006254997511167058,0.005668852242493135,2.1155249514353387,1.9611458516429396,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,17_0,1226,False,,17_0_1.npz,manifest,1,0.25,0.8916917153974661,0.019856836865161397,0.0,0.3978262148289269,0.34433536347476085,0.3034958096027163,0.4441517021773633,0.008156606851549755,1.0,1.755869808174961,1.0,1.0,1.0,1.0,1.0754525270077158,0.004078303425774877,0.0,0.0035266926390346834,0.003177596627192404,2.097931457711168,0.006192413127593876,0.005579445980245731,2.097931457711168,1.9510700215819774,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,17_0,1226,False,,17_0_1.npz,manifest,1,0.25,0.8916917153974661,0.019856836865161397,0.0,0.3978262148289269,0.3288680581391251,0.31126082002974714,0.44686336706136814,0.00897226753670473,1.0,1.755869808174961,1.0,1.0,1.0,1.0,1.0756530030048972,0.004078303425774877,0.0,0.0035978568672481843,0.003279259810354548,2.1330583853802065,0.006317368247336033,0.005757953294163099,2.1330583853802065,1.983365224890135,0.0,0.0,0.0,0.0,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,17_1,1219,False,,17_1_1.npz,manifest,1,0.25,0.9008315774890628,0.025751557298194148,0.0,0.4042296277342121,0.3542163896135436,0.3805195887783079,0.4952105904458106,0.017227235438884332,1.0,1.768036292695003,1.0,1.0,1.0,1.0,1.0654280549552329,0.02543068088597211,0.0,0.005405552316921202,0.0037231392881175826,0.05858341840560081,0.009557212678378245,0.006582645384150525,0.05858341840560081,0.055014485400593026,0.01066447908121411,0.0,0.01066447908121411,0.0,0.0
method_quality.v1,dof__robust_ossm_ekf,17_1,1219,False,,17_1_1.npz,manifest,1,0.25,0.9008315774890628,0.025751557298194148,0.0,0.4042296277342121,0.1723539833729347,0.34357073615324313,0.30647488430797615,0.004922067268252666,1.6537905670084718,1.768036292695003,0.6380376713723341,0.5898506349911191,0.6245716011730894,0.3678197038985204,1.0756800065436802,0.004101722723543888,0.0,0.0034940805888668317,0.0013229012689566426,1.570118510201079,0.006177661290717684,0.0023389374551676173,2.59664718125594,2.415321766338262,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,17_1,1219,False,,17_1_1.npz,manifest,1,0.25,0.9008315774890628,0.025751557298194148,0.0,0.4042296277342121,0.32286185811777346,0.35046453770278563,0.4752126961846529,0.002461033634126333,1.0,1.768036292695003,1.0,1.0,1.0,1.0,1.079221680214657,0.0,0.0,0.003734299363684189,0.003474177662405987,2.200406908979897,0.006602376802781504,0.006142472194404072,2.200406908979897,2.038948569443485,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,17_1,1219,False,,17_1_1.npz,manifest,1,0.25,0.9008315774890628,0.025751557298194148,0.0,0.4042296277342121,0.34863876226049134,0.3584733081077897,0.446231723661989,0.0,1.0,1.768036292695003,1.0,1.0,1.0,1.0,1.0767383014179768,0.0,0.0,0.003600317265227076,0.0032827746646101087,2.1342728469715313,0.00636549159013789,0.005804064747770336,2.1342728469715313,1.9823179745042423,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,17_1,1219,False,,17_1_1.npz,manifest,1,0.25,0.9008315774890628,0.025751557298194148,0.0,0.4042296277342121,0.34929701342899805,0.35643103686649724,0.44743244112961533,0.002461033634126333,1.0,1.768036292695003,1.0,1.0,1.0,1.0,1.076927623169265,0.0,0.0,0.003590156689967761,0.003268259557096802,2.1292575492416255,0.0063475273243247645,0.005778401510894443,2.1292575492416255,1.977280296458967,0.0,0.003281378178835111,0.0,0.003281378178835111,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,17_2,1218,False,,17_2_1.npz,manifest,1,0.25,0.674789088274071,0.00403618561395082,0.0,0.3641988974844352,0.41169505376997484,0.378662898398027,0.4305789142334831,0.026272577996715927,1.0,1.6919779052204271,1.0,1.0,1.0,1.0,1.06467406257679,0.03201970443349754,0.0,0.0058349959304909525,0.0037000080159154576,0.06017084178792411,0.0098726841914418,0.0062603318120674255,0.06017084178792411,0.05655971710834172,0.010673234811165846,0.0,0.010673234811165846,0.0,0.0
method_quality.v1,dof__robust_ossm_ekf,17_2,1218,False,,17_2_1.npz,manifest,1,0.25,0.674789088274071,0.00403618561395082,0.0,0.3641988974844352,0.21650617902883715,0.3327838780126223,0.35462437010776254,0.005747126436781609,1.6252224448395638,1.6919779052204271,0.5999265243798042,0.5583228828802508,0.5516936438994885,0.30674734501149725,1.0745338463777963,0.0008210180623973727,0.0,0.0036264994620941503,0.001371085998071248,1.565796113696054,0.006135956963157067,0.0023198472148936483,2.544766988021389,2.3712905443814294,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,17_2,1218,False,,17_2_1.npz,manifest,1,0.25,0.674789088274071,0.00403618561395082,0.0,0.3641988974844352,0.42125206026931794,0.35177828560181335,0.4637434436930614,0.003284072249589491,1.0,1.6919779052204271,1.0,1.0,1.0,1.0,1.079057016856892,0.0,0.0,0.003565629769450091,0.003233221099214416,2.1171509700712066,0.0060329667881057585,0.005470538662563294,2.1171509700712066,1.9621085389968556,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,17_2,1218,False,,17_2_1.npz,manifest,1,0.25,0.674789088274071,0.00403618561395082,0.0,0.3641988974844352,0.42214372944192075,0.3580559070844174,0.47681809903611677,0.003284072249589491,1.0,1.6919779052204271,1.0,1.0,1.0,1.0,1.0776905945355475,0.0,0.0,0.0036731963323597275,0.0033868876176567538,2.1702462255076607,0.006214967035889367,0.005730539016539877,2.1702462255076607,2.013919286704626,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,17_2,1218,False,,17_2_1.npz,manifest,1,0.25,0.674789088274071,0.00403618561395082,0.0,0.3641988974844352,0.4073633689279873,0.3614619168108934,0.4785933466544226,0.0024630541871921183,1.0,1.6919779052204271,1.0,1.0,1.0,1.0,1.077306150959023,0.0,0.0,0.003683173506143801,0.0034011407230625733,2.1751709955874143,0.0062318481934885645,0.0057546549559673015,2.1751709955874143,2.019217096930491,0.0,0.0,0.0,0.0,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,17_3,1239,False,,17_3_1.npz,manifest,1,0.25,0.6794364841587833,0.004656907350291572,0.0,0.33646712026601816,0.2701529820866754,0.33038180093983677,0.4805351118435099,0.003228410008071025,1.0,1.6392875285054347,1.0,1.0,1.0,1.0,1.0694263993822812,0.01694915254237288,0.0,0.006141533010408694,0.0039678607295697815,0.06261533955327771,0.01006773846986741,0.006504464608830219,0.06261533955327771,0.058571902673693076,0.0,0.0008071025020177562,0.0,0.0008071025020177562,0.0
method_quality.v1,dof__robust_ossm_ekf,17_3,1239,False,,17_3_1.npz,manifest,1,0.25,0.6794364841587833,0.004656907350291572,0.0,0.33646712026601816,0.19554996164767774,0.3332039961924588,0.4986699278974044,0.003228410008071025,1.6048728755392918,1.6392875285054347,0.6041596994751306,0.5619561296416328,0.4943575631015481,0.2737246263564721,1.073580782674302,0.003228410008071025,0.0,0.0031387685250607446,0.001183637324078856,1.558057274572134,0.005145344097997476,0.0019403219036360137,2.500483858497493,2.3336298808686786,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,17_3,1239,False,,17_3_1.npz,manifest,1,0.25,0.6794364841587833,0.004656907350291572,0.0,0.33646712026601816,0.24321771668786987,0.3656813768564962,0.4282461478582542,0.007263922518159807,1.0,1.6392875285054347,1.0,1.0,1.0,1.0,1.0718893285148305,0.0,0.0,0.003733423389157792,0.003472926270225417,2.1999745246963722,0.006120154400476858,0.00569312472219942,2.1999745246963722,2.0528518382527468,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,17_3,1239,False,,17_3_1.npz,manifest,1,0.25,0.6794364841587833,0.004656907350291572,0.0,0.33646712026601816,0.19393217857859946,0.36565714089267637,0.41531234829842456,0.010492332526230832,1.0,1.6392875285054347,1.0,1.0,1.0,1.0,1.0663660907911705,0.004035512510088781,0.0,0.003704808862651899,0.003432048375217,2.1858502880104815,0.0060732469640416625,0.005626114098720569,2.1858502880104815,2.050373482885905,0.0,0.005649717514124294,0.0,0.005649717514124294,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,17_3,1239,False,,17_3_1.npz,manifest,1,0.25,0.6794364841587833,0.004656907350291572,0.0,0.33646712026601816,0.18222719496954595,0.36823051031522935,0.4268047769031567,0.012106537530266344,1.0,1.6392875285054347,1.0,1.0,1.0,1.0,1.0657508685250299,0.011299435028248588,0.0,0.003707897675921632,0.0034364609656023304,2.187374937726115,0.006078310417112615,0.005633347603107642,2.187374937726115,2.053080403844223,0.0,0.004035512510088781,0.0,0.004035512510088781,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,18_0,1243,False,,18_0_1.npz,manifest,1,0.25,0.5792021068331917,0.003297760475621883,0.0,0.22802344021059145,0.11747351106523532,0.3216537465990224,0.0494190190576919,0.008849557522123894,1.0,1.4332445364001236,1.0,1.0,1.0,1.0,1.066926424929777,0.029766693483507644,0.0,0.007510208133236899,0.0035627699917613665,0.09182805815274815,0.01076396477418956,0.005106320625142293,0.09182805815274815,0.08613726253525666,0.0,0.012872083668543845,0.0,0.012872083668543845,0.0
method_quality.v1,dof__robust_ossm_ekf,18_0,1243,False,,18_0_1.npz,manifest,1,0.25,0.5792021068331917,0.003297760475621883,0.0,0.22802344021059145,0.180201143165984,0.30747198517122937,0.44628994187839227,0.0056315366049879325,1.563097354483424,1.4332445364001236,0.575307629787653,0.5496114261469344,0.5221584430480186,0.28792950488577773,1.070495818852493,0.016090104585679808,0.0,0.003914981741800221,0.0014726462566025027,1.5506103886271918,0.005611126191541407,0.002110662201325632,2.4237549962976774,2.2666502639440553,0.0,0.002413515687851971,0.0,0.002413515687851971,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,18_0,1243,False,,18_0_1.npz,manifest,1,0.25,0.5792021068331917,0.003297760475621883,0.0,0.22802344021059145,0.221821595898461,0.3628700636985126,0.2931976751986738,0.02815768302493966,1.0,1.4332445364001236,1.0,1.0,1.0,1.0,1.0600566777047111,0.06838294448913917,0.0,0.004306467355774003,0.0036605736720156587,2.098172101604696,0.0061722208088485775,0.005246497215506579,2.098172101604696,1.9815720182889005,0.17779565567176187,0.006436041834271922,0.17779565567176187,0.006436041834271922,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,18_0,1243,False,,18_0_1.npz,manifest,1,0.25,0.5792021068331917,0.003297760475621883,0.0,0.22802344021059145,0.15624618471526175,0.31179867228199365,0.16187794128529526,0.008045052292839904,1.0,1.4332445364001236,1.0,1.0,1.0,1.0,1.0741616409779644,0.0056315366049879325,0.0,0.004622399274888503,0.004086188018395337,2.2258564055186016,0.006625028505793841,0.005856506652068766,2.2258564055186016,2.072616232528966,0.0,0.02333065164923572,0.0,0.02333065164923572,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,18_0,1243,False,,18_0_1.npz,manifest,1,0.25,0.5792021068331917,0.003297760475621883,0.0,0.22802344021059145,0.1615687267200299,0.32535775744743456,0.23365790960294264,0.009654062751407884,1.0,1.4332445364001236,1.0,1.0,1.0,1.0,1.074390828578922,0.003218020917135961,0.0,0.0046225925188860375,0.00408643918170084,2.225931754510252,0.006625305471697499,0.005856866630504121,2.225931754510252,2.072155037255321,0.0,0.016090104585679808,0.0,0.016090104585679808,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,18_1,1239,False,,18_1_1.npz,manifest,1,0.25,0.5843514071561289,0.00465406121389848,0.0,0.23029758798167352,0.15598621509678712,0.3356075448990612,0.057937825298437995,0.0129136400322841,1.0,1.4375654171651797,1.0,1.0,1.0,1.0,1.0723225427310061,0.011299435028248588,0.0,0.007127694880844676,0.0033168612419909385,0.0882598099974635,0.010246527664807596,0.004768205015021722,0.0882598099974635,0.08233048650818997,0.0,0.0016142050040355124,0.0,0.0016142050040355124,0.0
method_quality.v1,dof__robust_ossm_ekf,18_1,1239,False,,18_1_1.npz,manifest,1,0.25,0.5843514071561289,0.00465406121389848,0.0,0.23029758798167352,0.18202844934929807,0.3123806610025188,0.44920360010470234,0.007263922518159807,1.5571486888695834,1.4375654171651797,0.583719898056652,0.5623069898425521,0.5436936099734246,0.30732696566307666,1.0672830125918846,0.01937046004842615,0.0,0.003878387372092757,0.0014559376236394919,1.5446951849126436,0.0055754355604906896,0.0020930055772937868,2.4053200818898817,2.2573356583234254,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,18_1,1239,False,,18_1_1.npz,manifest,1,0.25,0.5843514071561289,0.00465406121389848,0.0,0.23029758798167352,0.24830583207127196,0.36129282977630406,0.39508659976287114,0.02986279257465698,1.0,1.4375654171651797,1.0,1.0,1.0,1.0,1.0619237763914426,0.046811945117029866,0.0,0.004451113697943759,0.003873613055996741,2.162083916799022,0.006398767120034167,0.005568572168780442,2.162083916799022,2.037831135294361,0.0,0.011299435028248588,0.0,0.011299435028248588,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,18_1,1239,False,,18_1_1.npz,manifest,1,0.25,0.5843514071561289,0.00465406121389848,0.0,0.23029758798167352,0.22455449355357374,0.3372846901461965,0.3137340512366854,0.002421307506053269,1.0,1.4375654171651797,1.0,1.0,1.0,1.0,1.071883748287723,0.00887812752219532,0.0,0.00455047795007238,0.0040079019702454035,2.2023705910736204,0.006541609732596753,0.005761621267812979,2.2023705910736204,2.055143694274697,0.0,0.009685230024213076,0.0,0.009685230024213076,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,18_1,1239,False,,18_1_1.npz,manifest,1,0.25,0.5843514071561289,0.00465406121389848,0.0,0.23029758798167352,0.22494221745204254,0.3385929935519703,0.3356121479146459,0.0016142050040355124,1.0,1.4375654171651797,1.0,1.0,1.0,1.0,1.0709078609559144,0.011299435028248588,0.0,0.004544360339432258,0.003999610506109632,2.199883151832889,0.006532815267104832,0.005749701745713727,2.199883151832889,2.054744929199019,0.0,0.00887812752219532,0.0,0.00887812752219532,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,18_2,1226,False,,18_2_1.npz,manifest,1,0.25,0.5171221244189723,0.0022651132874550992,0.0,0.20760387653059942,0.2212560935210415,0.3841822333705835,0.2300649766202962,0.012234910277324634,1.0,1.3944473654081389,0.9934747145187602,0.9934747145187602,1.0,0.9934747145187602,1.0649895373386014,0.02365415986949429,0.005709624796084829,0.010985300047053198,0.0034044336954265515,0.10806030760725106,0.015318422708831237,0.004747303597294247,0.10806030760725106,0.10211627213095929,0.05464926590538336,0.0016313213703099511,0.05464926590538336,0.0016313213703099511,0.0
method_quality.v1,dof__robust_ossm_ekf,18_2,1226,False,,18_2_1.npz,manifest,1,0.25,0.5171221244189723,0.0022651132874550992,0.0,0.20760387653059942,0.21527030426756966,0.3492391945942465,0.34997731829251255,0.0032626427406199023,1.6353596850218652,1.3944473654081389,0.5586401767916997,0.5299336257717452,0.49837784274503727,0.2624247908985467,1.0712633002700103,0.01794453507340946,0.0,0.003973361961737386,0.0014933597402028709,1.5481585824979818,0.0055406441193576106,0.0020824115553324763,2.531796131837797,2.364822053273351,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,18_2,1226,False,,18_2_1.npz,manifest,1,0.25,0.5171221244189723,0.0022651132874550992,0.0,0.20760387653059942,0.19543326350331247,0.38987900794396685,0.3164954513872322,0.03915171288743882,1.0,1.3944473654081389,1.0,1.0,1.0,1.0,1.067563740789617,0.026916802610114192,0.0,0.004609785262648448,0.003812096545331802,2.1436289635995407,0.006428102914597392,0.0053157679843194,2.1436289635995407,2.0089422855620365,0.02202283849918434,0.01468189233278956,0.02202283849918434,0.01468189233278956,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,18_2,1226,False,,18_2_1.npz,manifest,1,0.25,0.5171221244189723,0.0022651132874550992,0.0,0.20760387653059942,0.21053658702266645,0.31784679213354317,0.1489080259126543,0.008156606851549755,1.0,1.3944473654081389,1.0,1.0,1.0,1.0,1.07624305824209,0.0,0.0,0.004609353607910529,0.003811641126960578,2.143492338088173,0.006427500994785337,0.005315132927371486,2.143492338088173,1.991825321404824,0.0,0.00734094616639478,0.0,0.00734094616639478,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,18_2,1226,False,,18_2_1.npz,manifest,1,0.25,0.5171221244189723,0.0022651132874550992,0.0,0.20760387653059942,0.21317795786307883,0.3141701044536774,0.1620647527776996,0.0065252854812398045,1.0,1.3944473654081389,1.0,1.0,1.0,1.0,1.076965575569259,0.0,0.0,0.0046065484303160695,0.0038080088161616334,2.14240264484849,0.006423589322279241,0.005310067861147556,2.14240264484849,1.989439866665957,0.0,0.004078303425774877,0.0,0.004078303425774877,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,18_3,1244,False,,18_3_1.npz,manifest,1,0.25,0.5142375139794522,0.0020633010185162263,0.0,0.18487457646317693,0.1820962112243081,0.32542123445894394,0.056877307885380826,0.00482315112540193,1.0,1.351261695280036,1.0,1.0,1.0,1.0,1.0719146117785536,0.01607717041800643,0.0,0.009086426515442668,0.003535623997260077,0.0994599240155463,0.012278140097294528,0.004777553276410429,0.0994599240155463,0.09282927634209902,0.0,0.0,0.0,0.0,0.0
method_quality.v1,dof__robust_ossm_ekf,18_3,1244,False,,18_3_1.npz,manifest,1,0.25,0.5142375139794522,0.0020633010185162263,0.0,0.18487457646317693,0.2068666962532049,0.3286868349113468,0.409467696452045,0.0,1.5889894725956997,1.351261695280036,0.5583603579799192,0.5308949649430305,0.524295232204148,0.2783481691993383,1.066478029805238,0.02090032154340836,0.0,0.00398763977586193,0.001499516246497034,1.5497062728414515,0.005388344883697295,0.002026238865341538,2.462466953160585,2.314948075326711,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,18_3,1244,False,,18_3_1.npz,manifest,1,0.25,0.5142375139794522,0.0020633010185162263,0.0,0.18487457646317693,0.1569647120341583,0.4251934992374125,0.3412306950730312,0.027331189710610933,1.0,1.351261695280036,1.0,1.0,1.0,1.0,1.0666470232980227,0.017684887459807074,0.0,0.004624722611506831,0.0038186640269220534,2.1455992080766157,0.0062492105162246375,0.005160014426723582,2.1455992080766157,2.012454263114314,0.022508038585209004,0.0040192926045016075,0.022508038585209004,0.0040192926045016075,0.0
method_quality.v1,profile1d_quadratic__robust_ossm_ekf,18_3,1244,False,,18_3_1.npz,manifest,1,0.25,0.5142375139794522,0.0020633010185162263,0.0,0.18487457646317693,0.1684998576220903,0.337709750542727,0.1311442287839196,0.001607717041800643,1.0,1.351261695280036,1.0,1.0,1.0,1.0,1.0745493173286405,0.0008038585209003215,0.0,0.004712610375124494,0.003931942554473216,2.1795827663419653,0.00636796988468501,0.005313083361901194,2.1795827663419653,2.028669517957989,0.0,0.01045016077170418,0.0,0.01045016077170418,0.0
method_quality.v1,profile1d_cubic__robust_ossm_ekf,18_3,1244,False,,18_3_1.npz,manifest,1,0.25,0.5142375139794522,0.0020633010185162263,0.0,0.18487457646317693,0.17096670372214318,0.3425893400111058,0.16735207656405032,0.0008038585209003215,1.0,1.351261695280036,1.0,1.0,1.0,1.0,1.0743745651627548,0.00482315112540193,0.0,0.004745336668956408,0.003974121588620439,2.1922364765861313,0.006412191671968555,0.005370078275088243,2.1922364765861313,2.040821576354193,0.0,0.008038585209003215,0.0,0.008038585209003215,0.0
method_quality.v1,of_farneback__robust_ossm_ekf,19_0,1209,False,,19_0_1.npz,manifest,1,0.25,0.6039723089731336,0.002732688373499401,0.0,0.26749055142504435,0.27108484361652463,0.3054768874893993,0.4476365042413864,0.007444168734491315,1.0,1.5082320477075843,1.0,1.0,1.0,1.0,1.0636249083224136,0.04714640198511166,0.0,0.009577140974491638,0.0036592908255969163,0.10269728948181692,0.014444550943141735,0.005519059695047616,0.10269728948181692,0.09683903492735699,0.03143093465674111,0.008271298593879239,0.03143093465674111,0.008271298593879239,0.0
method_quality.v1,dof__robust_ossm_ekf,19_0,1209,False,,19_0_1.npz,manifest,1,0.25,0.6039723089731336,0.002732688373499401,0.0,0.26749055142504435,0.26181984411801074,0.3090419198449979,0.47609788360101524,0.004962779156327543,1.6184316393536775,1.5082320477075843,0.5788395784253616,0.5343933785144225,0.4468321213064679,0.2338948207169821,1.0784002828591905,0.0008271298593879239,0.0,0.004291684711275013,0.0015934582261924771,1.51357324647417,0.006472856420201645,0.0024033047634267747,2.4496148305730583,2.2735881606621926,0.0,0.0,0.0,0.0,0.0
method_quality.v1,profile1d_linear__robust_ossm_ekf,19_0,1209,False,,19_0_1.npz,manifest,1,0.25,0.6039723089731336,0.002732688373499401,0.0,0.26749055142504435,0.343946510337404,0.28503604080853845,0.4094302388649011,0.007444168734491315,1.0,1.5082320477075843,1.0,1.0,1.0,1.0,1.0718078980349544,0.019851116625310174,0.0,0.004052758067296498,0.003399327834741994,2.019798350422598,0.006112499598702033,0.005126975181022307,2.019798350422598,1.8855141691484578,0.1282051282051282,0.008271298593879239,0.1282051282051282,0.008271298593879239,0.0
