video,data_file,method,rate_source,MAE,RMSE,MAPE,PearsonR,n_windows,est_bpm_avg,gt_bpm_avg,track_hz_median,track_hz_std,external_output_blend_mean,external_posterior_blend_mean
mahnob_2100,mahnob_2100.pkl,parh_ossm,native_causal_track_hz,2.36,2.91,17.32,-0.26,58,15.747134936794323,14.895652827698601,0.2510247026614265,0.0911368144202526,0.2607756039551395,0.043389990207441435
mahnob_2100,mahnob_2100.pkl,parh_ossm,external_output_rate_t,2.12,2.81,16.22,-0.14,58,16.09583298514571,14.895652827698601,0.27599713513995355,0.023837867078556535,0.2607756039551395,0.043389990207441435
mahnob_2100,mahnob_2100.pkl,parh_ossm,external_rate_posterior_mode_t,2.13,2.79,16.56,0.22,58,16.717100904987362,14.895652827698601,0.27757966510823584,0.013935280199478258,0.2607756039551395,0.043389990207441435
mahnob_2100,mahnob_2100.pkl,parh_ossm,external_rate_posterior_mean_t,2.24,2.8,16.5,-0.33,58,15.275225532789142,14.895652827698601,0.2527800848649046,0.024515764381766014,0.2607756039551395,0.043389990207441435
mahnob_2100,mahnob_2100.pkl,parh_ossm,state_freq_t,2.01,2.62,15.58,0.51,58,16.708761664550664,14.895652827698601,0.2687056661005838,0.026004755661536504,0.2607756039551395,0.043389990207441435
mahnob_2102,mahnob_2102.pkl,parh_ossm,final_track_hz,4.53,5.3,51.24,0.95,91,16.57235671238984,12.045188458210028,0.2689930474041394,0.028919194335215715,0.17912273694777386,0.03653461817513211
mahnob_2102,mahnob_2102.pkl,parh_ossm,native_smoothed_track_hz,4.9,5.46,53.49,0.92,91,16.940226262854253,12.045188458210028,0.2718790639437726,0.05016344939267324,0.17912273694777386,0.03653461817513211
mahnob_2102,mahnob_2102.pkl,parh_ossm,native_causal_track_hz,5.01,5.65,54.9,0.9,91,17.050520021913577,12.045188458210028,0.26976035135010146,0.08219300224908416,0.17912273694777386,0.03653461817513211
mahnob_2102,mahnob_2102.pkl,parh_ossm,external_output_rate_t,3.98,4.87,46.33,0.95,91,15.957969629522944,12.045188458210028,0.2577440921908596,0.014899040552007659,0.17912273694777386,0.03653461817513211
mahnob_2102,mahnob_2102.pkl,parh_ossm,external_rate_posterior_mode_t,5.19,5.69,55.53,0.95,91,17.235859854552046,12.045188458210028,0.2927946152951578,0.0269802305986449,0.17912273694777386,0.03653461817513211
mahnob_2102,mahnob_2102.pkl,parh_ossm,external_rate_posterior_mean_t,3.38,4.21,39.83,0.97,91,15.07284962447073,12.045188458210028,0.25638145126832046,0.014804076196805474,0.17912273694777386,0.03653461817513211
mahnob_2102,mahnob_2102.pkl,parh_ossm,state_freq_t,4.13,5.08,48.2,0.87,91,16.057241288648502,12.045188458210028,0.25508962820531006,0.01458243803585571,0.17912273694777386,0.03653461817513211
mahnob_2104,mahnob_2104.pkl,parh_ossm,final_track_hz,0.68,0.99,5.21,0.85,92,14.482612768924652,14.344194810236853,0.23561406830360446,0.03697861033508063,0.1771599892169373,0.03239786271520985
mahnob_2104,mahnob_2104.pkl,parh_ossm,native_smoothed_track_hz,0.81,1.07,6.04,0.83,92,14.639527206956616,14.344194810236853,0.23794917125748286,0.054436651106172115,0.1771599892169373,0.03239786271520985
mahnob_2104,mahnob_2104.pkl,parh_ossm,native_causal_track_hz,0.99,1.3,7.09,0.71,92,14.137718383768238,14.344194810236853,0.21718905294126747,0.09131840093320258,0.1771599892169373,0.03239786271520985
mahnob_2104,mahnob_2104.pkl,parh_ossm,external_output_rate_t,0.82,1.12,6.23,0.81,92,14.414568786263835,14.344194810236853,0.24521132146991048,0.02235266276135575,0.1771599892169373,0.03239786271520985
mahnob_2104,mahnob_2104.pkl,parh_ossm,external_rate_posterior_mode_t,0.9,1.29,7.01,0.79,92,14.995094219863468,14.344194810236853,0.2528045787240819,0.02790304321725938,0.1771599892169373,0.03239786271520985
mahnob_2104,mahnob_2104.pkl,parh_ossm,external_rate_posterior_mean_t,0.89,1.11,6.55,0.81,92,14.18929597612185,14.344194810236853,0.24199244675343115,0.023325038974573723,0.1771599892169373,0.03239786271520985
mahnob_2104,mahnob_2104.pkl,parh_ossm,state_freq_t,0.85,1.1,6.56,0.89,92,14.74193444276408,14.344194810236853,0.25593353021042303,0.03180257122057425,0.1771599892169373,0.03239786271520985
mahnob_2106,mahnob_2106.pkl,parh_ossm,final_track_hz,0.95,1.12,6.42,0.76,96,15.699625712489913,15.305817757559135,0.25384630792998186,0.024540714486659575,0.17140479840625147,0.07139407414241562
mahnob_2106,mahnob_2106.pkl,parh_ossm,native_smoothed_track_hz,1.13,1.44,7.72,0.65,96,16.190632218255054,15.305817757559135,0.2543993317879211,0.046416909901027474,0.17140479840625147,0.07139407414241562
mahnob_2106,mahnob_2106.pkl,parh_ossm,native_causal_track_hz,0.96,1.18,6.48,0.7,96,15.770367221508515,15.305817757559135,0.25208194352763885,0.08080232330790767,0.17140479840625147,0.07139407414241562
mahnob_2106,mahnob_2106.pkl,parh_ossm,external_output_rate_t,1.24,1.35,8.25,0.48,96,15.582381720403811,15.305817757559135,0.2628240014994008,0.017108635346483714,0.17140479840625147,0.07139407414241562
mahnob_2106,mahnob_2106.pkl,parh_ossm,external_rate_posterior_mode_t,1.27,1.65,8.85,0.67,96,16.527726007826377,15.305817757559135,0.27665231245946287,0.023872948050134846,0.17140479840625147,0.07139407414241562
mahnob_2106,mahnob_2106.pkl,parh_ossm,external_rate_posterior_mean_t,1.33,1.53,8.57,0.14,96,15.011502222602083,15.305817757559135,0.2503475583124625,0.010555816282728992,0.17140479840625147,0.07139407414241562
mahnob_2106,mahnob_2106.pkl,parh_ossm,state_freq_t,1.06,1.26,7.26,0.8,96,15.993026561738915,15.305817757559135,0.26646528634945593,0.016820981742843858,0.17140479840625147,0.07139407414241562
mahnob_2108,mahnob_2108.pkl,parh_ossm,final_track_hz,3.06,3.89,31.62,-0.88,77,14.508991000414293,11.664148130718093,0.24326334801878532,0.027029377334147082,0.2248458360213998,0.03522982807166593
mahnob_2108,mahnob_2108.pkl,parh_ossm,native_smoothed_track_hz,2.97,3.75,30.45,-0.92,77,14.006122771887583,11.664148130718093,0.24287306576028767,0.05303630964777221,0.2248458360213998,0.03522982807166593
mahnob_2108,mahnob_2108.pkl,parh_ossm,native_causal_track_hz,3.1,3.99,31.96,-0.94,77,13.971045121696097,11.664148130718093,0.23690252049474433,0.08907903242953727,0.2248458360213998,0.03522982807166593
mahnob_2108,mahnob_2108.pkl,parh_ossm,external_output_rate_t,3.28,4.03,33.5,-0.68,77,14.900266334330425,11.664148130718093,0.25449727590231064,0.007955631477900058,0.2248458360213998,0.03522982807166593
mahnob_2108,mahnob_2108.pkl,parh_ossm,external_rate_posterior_mode_t,3.6,4.37,36.58,-0.92,77,15.228299260784642,11.664148130718093,0.2571556353412828,0.008406206607476149,0.2248458360213998,0.03522982807166593
mahnob_2108,mahnob_2108.pkl,parh_ossm,external_rate_posterior_mean_t,2.94,3.68,30.16,-0.45,77,14.484687339752742,11.664148130718093,0.2418628632627082,0.00971935098036925,0.2248458360213998,0.03522982807166593
mahnob_2108,mahnob_2108.pkl,parh_ossm,state_freq_t,3.29,4.09,33.6,-0.76,77,14.734630049599295,11.664148130718093,0.23412436355367208,0.01473156420226968,0.2248458360213998,0.03522982807166593
mahnob_2110,mahnob_2110.pkl,parh_ossm,final_track_hz,2.19,2.97,20.64,0.72,81,15.561797531073282,13.537410150569519,0.2553824739676007,0.030133185243875343,0.2086640787144296,0.05073930511341936
mahnob_2110,mahnob_2110.pkl,parh_ossm,native_smoothed_track_hz,2.27,2.88,20.68,0.77,81,15.694601189902201,13.537410150569519,0.2558566112938262,0.05432632892587288,0.2086640787144296,0.05073930511341936
mahnob_2110,mahnob_2110.pkl,parh_ossm,native_causal_track_hz,2.22,2.88,20.03,0.71,81,15.64553138397101,13.537410150569519,0.25766622600279687,0.09074108033860696,0.2086640787144296,0.05073930511341936
mahnob_2110,mahnob_2110.pkl,parh_ossm,external_output_rate_t,2.21,3.08,21.13,0.64,81,15.470210081841397,13.537410150569519,0.2599659044181712,0.01391159544023541,0.2086640787144296,0.05073930511341936
mahnob_2110,mahnob_2110.pkl,parh_ossm,external_rate_posterior_mode_t,2.64,3.51,24.81,0.73,81,16.041198196978478,13.537410150569519,0.26630650393273075,0.011385131761978286,0.2086640787144296,0.05073930511341936
mahnob_2110,mahnob_2110.pkl,parh_ossm,external_rate_posterior_mean_t,2.22,2.93,20.5,0.43,81,14.896266350093795,13.537410150569519,0.25184513553037025,0.013913872890033114,0.2086640787144296,0.05073930511341936
mahnob_2110,mahnob_2110.pkl,parh_ossm,state_freq_t,2.52,3.2,23.22,0.81,81,15.702147436990789,13.537410150569519,0.2614701101509841,0.020176076972932725,0.2086640787144296,0.05073930511341936
mahnob_2112,mahnob_2112.pkl,parh_ossm,final_track_hz,2.08,2.72,17.86,0.2,76,14.798139678844665,14.051204295255108,0.2360520516705093,0.02605872109521231,0.23434162086832006,0.029985816701103913
mahnob_2112,mahnob_2112.pkl,parh_ossm,native_smoothed_track_hz,2.2,2.72,18.45,0.11,76,14.677620879787984,14.051204295255108,0.2323696584702823,0.040138764237058554,0.23434162086832006,0.029985816701103913
mahnob_2112,mahnob_2112.pkl,parh_ossm,native_causal_track_hz,2.4,2.83,19.43,-0.07,76,14.069579722860164,14.051204295255108,0.22400561986539216,0.08833365215178701,0.23434162086832006,0.029985816701103913
mahnob_2112,mahnob_2112.pkl,parh_ossm,external_output_rate_t,1.92,2.75,17.04,0.33,76,15.066586062954855,14.051204295255108,0.2571567905837282,0.03186842386642093,0.23434162086832006,0.029985816701103913
mahnob_2112,mahnob_2112.pkl,parh_ossm,external_rate_posterior_mode_t,2.06,2.99,18.67,0.57,76,16.015207612710576,14.051204295255108,0.2662344603525537,0.029589355668748585,0.23434162086832006,0.029985816701103913
mahnob_2112,mahnob_2112.pkl,parh_ossm,external_rate_posterior_mean_t,2.12,2.81,18.29,0.14,76,14.814815684618287,14.051204295255108,0.25080036767820857,0.024090662346560668,0.23434162086832006,0.029985816701103913
mahnob_2112,mahnob_2112.pkl,parh_ossm,state_freq_t,1.81,2.69,16.52,0.6,76,15.489012871416172,14.051204295255108,0.26059539569275864,0.03129415426944079,0.23434162086832006,0.029985816701103913
mahnob_2114,mahnob_2114.pkl,parh_ossm,final_track_hz,2.27,3.16,23.49,0.4,88,14.367001643448795,12.124482675882797,0.23385979904146695,0.02951332687406518,0.17428893203393978,0.06777033523902706
mahnob_2114,mahnob_2114.pkl,parh_ossm,native_smoothed_track_hz,2.6,3.65,26.54,0.26,88,14.683022634422917,12.124482675882797,0.2344690381207023,0.051622537222832825,0.17428893203393978,0.06777033523902706
mahnob_2114,mahnob_2114.pkl,parh_ossm,native_causal_track_hz,2.58,3.54,26.23,0.33,88,14.683871967476886,12.124482675882797,0.22957565908619246,0.0838788306268316,0.17428893203393978,0.06777033523902706
mahnob_2114,mahnob_2114.pkl,parh_ossm,external_output_rate_t,2.06,2.79,21.39,0.58,88,14.021300074894889,12.124482675882797,0.23280422362034234,0.015482845336895078,0.17428893203393978,0.06777033523902706
mahnob_2114,mahnob_2114.pkl,parh_ossm,external_rate_posterior_mode_t,3.1,3.65,30.53,0.8,88,15.227470099867652,12.124482675882797,0.24996126502486457,0.017930059071331394,0.17428893203393978,0.06777033523902706
mahnob_2114,mahnob_2114.pkl,parh_ossm,external_rate_posterior_mean_t,2.29,3.07,23.74,0.44,88,14.256926910604568,12.124482675882797,0.2382626234191283,0.012092756136088663,0.17428893203393978,0.06777033523902706
mahnob_2114,mahnob_2114.pkl,parh_ossm,state_freq_t,2.13,2.71,21.69,0.91,88,14.157707486893374,12.124482675882797,0.22935173754777147,0.01852580572750417,0.17428893203393978,0.06777033523902706
mahnob_2116,mahnob_2116.pkl,parh_ossm,final_track_hz,1.46,1.99,13.98,0.79,52,13.636660423954506,12.32276660557457,0.2234641099364833,0.02872152459400357,0.2212799653806787,0.034120021904038476
mahnob_2116,mahnob_2116.pkl,parh_ossm,native_smoothed_track_hz,1.43,1.89,13.37,0.78,52,13.74440239300064,12.32276660557457,0.22398089922864234,0.06900482503937655,0.2212799653806787,0.034120021904038476
mahnob_2116,mahnob_2116.pkl,parh_ossm,native_causal_track_hz,1.75,1.95,14.9,0.08,52,12.131769915149691,12.32276660557457,0.20362159748066497,0.0835659543352044,0.2212799653806787,0.034120021904038476
mahnob_2116,mahnob_2116.pkl,parh_ossm,external_output_rate_t,1.63,2.21,15.64,0.85,52,13.727630050140439,12.32276660557457,0.2270001243835967,0.008509875889918753,0.2212799653806787,0.034120021904038476
mahnob_2116,mahnob_2116.pkl,parh_ossm,external_rate_posterior_mode_t,2.11,2.85,19.96,0.01,52,14.255262002284658,12.32276660557457,0.24095182703951654,0.019840090190795582,0.2212799653806787,0.034120021904038476
mahnob_2116,mahnob_2116.pkl,parh_ossm,external_rate_posterior_mean_t,1.68,2.29,16.07,0.47,52,13.747452173542715,12.32276660557457,0.2316380834053781,0.00667775610792261,0.2212799653806787,0.034120021904038476
mahnob_2116,mahnob_2116.pkl,parh_ossm,state_freq_t,1.7,2.28,16.16,0.52,52,13.852138082757609,12.32276660557457,0.2267928196037345,0.020025099657699854,0.2212799653806787,0.034120021904038476
mahnob_2118,mahnob_2118.pkl,parh_ossm,final_track_hz,2.2,2.87,20.66,0.09,69,14.554084129525446,13.099821068843749,0.24708491545723588,0.021672962968451875,0.19933564538473864,0.03366310406436482
mahnob_2118,mahnob_2118.pkl,parh_ossm,native_smoothed_track_hz,2.69,3.4,24.97,-0.36,69,15.071200094539593,13.099821068843749,0.25013642139111725,0.04052859271613343,0.19933564538473864,0.03366310406436482
mahnob_2118,mahnob_2118.pkl,parh_ossm,native_causal_track_hz,2.26,2.92,21.24,0.64,69,15.042176283005725,13.099821068843749,0.24806354635642855,0.08508938863577083,0.19933564538473864,0.03366310406436482
mahnob_2118,mahnob_2118.pkl,parh_ossm,external_output_rate_t,1.92,2.52,17.77,0.65,69,13.880275994640696,13.099821068843749,0.23062520615285198,0.005209860114458824,0.19933564538473864,0.03366310406436482
mahnob_2118,mahnob_2118.pkl,parh_ossm,external_rate_posterior_mode_t,2.3,3.16,22.06,-0.69,69,14.681754524249818,13.099821068843749,0.24253834642867733,0.013288726282895638,0.19933564538473864,0.03366310406436482
mahnob_2118,mahnob_2118.pkl,parh_ossm,external_rate_posterior_mean_t,1.98,2.6,18.35,0.11,69,13.903520440171212,13.099821068843749,0.2308463279945913,0.0057628270440589395,0.19933564538473864,0.03366310406436482
mahnob_2118,mahnob_2118.pkl,parh_ossm,state_freq_t,2.21,2.9,20.76,-0.23,69,14.508176849729168,13.099821068843749,0.24283172563681177,0.010618031097784326,0.19933564538473864,0.03366310406436482
mahnob_2120,mahnob_2120.pkl,parh_ossm,final_track_hz,1.19,1.48,12.82,0.9,45,11.59653248726819,10.788570442157862,0.1929897003812129,0.02813553711280382,0.33730621620674506,0.037613067835907676
mahnob_2120,mahnob_2120.pkl,parh_ossm,native_smoothed_track_hz,1.74,2.31,19.27,0.39,45,12.435904052804961,10.788570442157862,0.2135593271224063,0.05625984025544329,0.33730621620674506,0.037613067835907676
mahnob_2120,mahnob_2120.pkl,parh_ossm,native_causal_track_hz,2.41,2.84,25.59,0.57,45,13.197115915496475,10.788570442157862,0.20454396580451306,0.09322458337084562,0.33730621620674506,0.037613067835907676
mahnob_2120,mahnob_2120.pkl,parh_ossm,external_output_rate_t,1.04,1.17,10.39,0.83,45,11.005421151186383,10.788570442157862,0.18934055567408203,0.029819505457926738,0.33730621620674506,0.037613067835907676
mahnob_2120,mahnob_2120.pkl,parh_ossm,external_rate_posterior_mode_t,1.46,1.68,14.62,0.3,45,10.834445746488162,10.788570442157862,0.1799728899605217,0.009094044247834217,0.33730621620674506,0.037613067835907676
mahnob_2120,mahnob_2120.pkl,parh_ossm,external_rate_posterior_mean_t,1.61,2.09,17.58,-0.21,45,11.915031261291215,10.788570442157862,0.1986621597443647,0.0036671571564442867,0.33730621620674506,0.037613067835907676
mahnob_2120,mahnob_2120.pkl,parh_ossm,state_freq_t,2.02,2.3,21.13,0.9,45,12.81253137617982,10.788570442157862,0.20842420200206535,0.020485825332676035,0.33730621620674506,0.037613067835907676
mahnob_22,mahnob_22.pkl,parh_ossm,final_track_hz,2.76,3.68,22.74,-0.24,48,17.32978360008382,14.713868313830242,0.28026635214277296,0.02169696789224418,0.19529924212464816,0.047654241187361175
mahnob_22,mahnob_22.pkl,parh_ossm,native_smoothed_track_hz,3.26,4.25,26.56,-0.35,48,17.967269362236866,14.713868313830242,0.28031768181464567,0.044307456829562906,0.19529924212464816,0.047654241187361175
mahnob_22,mahnob_22.pkl,parh_ossm,native_causal_track_hz,3.08,4.03,25.16,-0.28,48,17.704647113477485,14.713868313830242,0.2838625012155298,0.09394961574021746,0.19529924212464816,0.047654241187361175
mahnob_22,mahnob_22.pkl,parh_ossm,external_output_rate_t,2.28,3.17,19.08,0.6,48,16.755054230424257,14.713868313830242,0.2767450069124883,0.005130946377773908,0.19529924212464816,0.047654241187361175
mahnob_22,mahnob_22.pkl,parh_ossm,external_rate_posterior_mode_t,2.18,2.96,18.1,0.98,48,16.75774431559092,14.713868313830242,0.28125621169318044,0.009539900891979392,0.19529924212464816,0.047654241187361175
mahnob_22,mahnob_22.pkl,parh_ossm,external_rate_posterior_mean_t,1.93,2.54,15.68,0.8,48,15.746132057190502,14.713868313830242,0.25621792844042607,0.005910252874808342,0.19529924212464816,0.047654241187361175
mahnob_22,mahnob_22.pkl,parh_ossm,state_freq_t,2.61,3.47,21.45,0.1,48,17.16211477614902,14.713868313830242,0.27464642118605487,0.01143862373436188,0.19529924212464816,0.047654241187361175
mahnob_2212,mahnob_2212.pkl,parh_ossm,final_track_hz,5.09,5.46,56.26,0.61,94,15.444741027813448,10.358855383239652,0.25866676459408716,0.023635354845859158,0.18660507126420106,0.04897651956104631
mahnob_2212,mahnob_2212.pkl,parh_ossm,native_smoothed_track_hz,5.92,6.34,65.23,0.35,94,16.278395336921196,10.358855383239652,0.26457583128122797,0.044020739082991214,0.18660507126420106,0.04897651956104631
mahnob_2212,mahnob_2212.pkl,parh_ossm,native_causal_track_hz,5.41,5.92,60.42,0.19,94,15.765827743538154,10.358855383239652,0.2584770809255554,0.07496360686860364,0.18660507126420106,0.04897651956104631
mahnob_2212,mahnob_2212.pkl,parh_ossm,external_output_rate_t,4.37,4.8,48.72,0.61,94,14.733697544031779,10.358855383239652,0.2504174283747472,0.018359617817284624,0.18660507126420106,0.04897651956104631
mahnob_2212,mahnob_2212.pkl,parh_ossm,external_rate_posterior_mode_t,6.13,6.6,67.99,0.06,94,16.487027675495757,10.358855383239652,0.2736465629414739,0.01514151015905641,0.18660507126420106,0.04897651956104631
mahnob_2212,mahnob_2212.pkl,parh_ossm,external_rate_posterior_mean_t,4.08,4.57,46.11,0.57,94,14.440443744927755,10.358855383239652,0.23720784683034363,0.014228484177565417,0.18660507126420106,0.04897651956104631
mahnob_2212,mahnob_2212.pkl,parh_ossm,state_freq_t,5.35,5.84,59.95,0.19,94,15.708009087970533,10.358855383239652,0.26764571285781164,0.013363171417003711,0.18660507126420106,0.04897651956104631
mahnob_2214,mahnob_2214.pkl,parh_ossm,final_track_hz,7.08,7.28,83.47,-0.7,90,15.892689396743403,8.811930478220871,0.26512020390176944,0.030890381002862077,0.20582076076978004,0.0379186087378943
mahnob_2214,mahnob_2214.pkl,parh_ossm,native_smoothed_track_hz,6.9,7.16,81.65,-0.67,90,15.712510951285145,8.811930478220871,0.2648995090923564,0.056336349327980526,0.20582076076978004,0.0379186087378943
mahnob_2214,mahnob_2214.pkl,parh_ossm,native_causal_track_hz,6.36,6.55,74.82,-0.3,90,15.171320868103262,8.811930478220871,0.26516507929095856,0.08864551031630974,0.20582076076978004,0.0379186087378943
mahnob_2214,mahnob_2214.pkl,parh_ossm,external_output_rate_t,7.34,7.5,86.27,-0.75,90,16.149530503239625,8.811930478220871,0.26940002597296064,0.015303332927830456,0.20582076076978004,0.0379186087378943
mahnob_2214,mahnob_2214.pkl,parh_ossm,external_rate_posterior_mode_t,7.95,8.08,93.21,-0.85,90,16.761229196488596,8.811930478220871,0.27613183046362105,0.013301143518732617,0.20582076076978004,0.0379186087378943
mahnob_2214,mahnob_2214.pkl,parh_ossm,external_rate_posterior_mean_t,6.97,7.12,81.93,-0.78,90,15.779545235876414,8.811930478220871,0.258985315276632,0.012607460455475866,0.20582076076978004,0.0379186087378943
mahnob_2214,mahnob_2214.pkl,parh_ossm,state_freq_t,7.08,7.21,83.1,-0.61,90,15.895188988586769,8.811930478220871,0.267916821144989,0.01981488320565756,0.20582076076978004,0.0379186087378943
mahnob_2216,mahnob_2216.pkl,parh_ossm,final_track_hz,6.07,6.14,70.91,-0.18,34,14.739323547905787,8.674274681888923,0.24598893215633283,0.023214701267084806,0.16759449405827337,0.04920544958477635
mahnob_2216,mahnob_2216.pkl,parh_ossm,native_smoothed_track_hz,5.65,5.77,66.15,-0.25,34,14.321365801396846,8.674274681888923,0.24449047997415363,0.04146697720973855,0.16759449405827337,0.04920544958477635
mahnob_2216,mahnob_2216.pkl,parh_ossm,native_causal_track_hz,6.02,6.11,70.55,-0.61,34,14.691828521949915,8.674274681888923,0.2506432889603165,0.08761739560658434,0.16759449405827337,0.04920544958477635
mahnob_2216,mahnob_2216.pkl,parh_ossm,external_output_rate_t,6.84,6.87,79.8,0.02,34,15.514288636158472,8.674274681888923,0.2602061315362672,0.005004730059026676,0.16759449405827337,0.04920544958477635
mahnob_2216,mahnob_2216.pkl,parh_ossm,external_rate_posterior_mode_t,8.31,8.34,96.86,0.26,34,16.988428685485452,8.674274681888923,0.28127859692397117,0.005380252139263465,0.16759449405827337,0.04920544958477635
mahnob_2216,mahnob_2216.pkl,parh_ossm,external_rate_posterior_mean_t,5.6,5.64,65.45,-0.06,34,14.275770955246037,8.674274681888923,0.23935602557320892,0.005827438252087329,0.16759449405827337,0.04920544958477635
mahnob_2216,mahnob_2216.pkl,parh_ossm,state_freq_t,6.56,6.6,76.45,0.19,34,15.233355585047274,8.674274681888923,0.2464596288653155,0.01915179000615908,0.16759449405827337,0.04920544958477635
mahnob_2218,mahnob_2218.pkl,parh_ossm,final_track_hz,6.19,6.49,81.26,-0.47,100,14.536700660153484,8.34568774096392,0.24706733858412677,0.023600639986878065,0.16726118162552858,0.04920006940648809
mahnob_2218,mahnob_2218.pkl,parh_ossm,native_smoothed_track_hz,6.0,6.31,78.73,-0.23,100,14.350371885500982,8.34568774096392,0.2481418791587548,0.0452397022051976,0.16726118162552858,0.04920006940648809
mahnob_2218,mahnob_2218.pkl,parh_ossm,native_causal_track_hz,6.52,6.8,84.41,0.07,100,14.867104888953795,8.34568774096392,0.24306500796848193,0.08982771619947602,0.16726118162552858,0.04920006940648809
mahnob_2218,mahnob_2218.pkl,parh_ossm,external_output_rate_t,6.48,6.76,84.93,-0.95,100,14.825991183099159,8.34568774096392,0.24966737990883905,0.007727467127172116,0.16726118162552858,0.04920006940648809
mahnob_2218,mahnob_2218.pkl,parh_ossm,external_rate_posterior_mode_t,7.09,7.37,92.54,-0.45,100,15.434566957230889,8.34568774096392,0.2558367959997807,0.023502901750670487,0.16726118162552858,0.04920006940648809
mahnob_2218,mahnob_2218.pkl,parh_ossm,external_rate_posterior_mean_t,5.62,5.85,73.55,-0.37,100,13.962059868577754,8.34568774096392,0.2337585308408317,0.008191847483832447,0.16726118162552858,0.04920006940648809
mahnob_2218,mahnob_2218.pkl,parh_ossm,state_freq_t,6.27,6.53,82.1,-0.91,100,14.613568676622165,8.34568774096392,0.25087241643116176,0.008975348229647805,0.16726118162552858,0.04920006940648809
mahnob_2220,mahnob_2220.pkl,parh_ossm,final_track_hz,4.91,5.42,57.98,-0.48,112,14.45976709595115,9.562207847655273,0.2349811917579367,0.025900907520684472,0.22610535414914545,0.03060372112881582
mahnob_2220,mahnob_2220.pkl,parh_ossm,native_smoothed_track_hz,5.19,5.84,61.62,-0.61,112,14.66563558403169,9.562207847655273,0.2340379870198966,0.051827274230243324,0.22610535414914545,0.03060372112881582
mahnob_2220,mahnob_2220.pkl,parh_ossm,native_causal_track_hz,4.9,5.65,58.64,-0.49,112,14.397381788429097,9.562207847655273,0.23123192631792489,0.08822125939428617,0.22610535414914545,0.03060372112881582
mahnob_2220,mahnob_2220.pkl,parh_ossm,external_output_rate_t,4.98,5.28,57.77,0.3,112,14.542102240325862,9.562207847655273,0.24046953137738858,0.009581229700857247,0.22610535414914545,0.03060372112881582
mahnob_2220,mahnob_2220.pkl,parh_ossm,external_rate_posterior_mode_t,5.16,5.38,59.01,0.61,112,14.726357184496104,9.562207847655273,0.23301641823698427,0.02114395174674646,0.22610535414914545,0.03060372112881582
mahnob_2220,mahnob_2220.pkl,parh_ossm,external_rate_posterior_mean_t,4.53,4.95,53.47,-0.41,112,14.087458243045129,9.562207847655273,0.23375271115036494,0.010921452792476437,0.22610535414914545,0.03060372112881582
mahnob_2220,mahnob_2220.pkl,parh_ossm,state_freq_t,4.93,5.23,57.3,0.34,112,14.496663932275412,9.562207847655273,0.23396108083696096,0.012841177303548734,0.22610535414914545,0.03060372112881582
mahnob_2222,mahnob_2222.pkl,parh_ossm,final_track_hz,5.97,6.69,72.08,-0.44,174,16.15760282249341,10.212439848320084,0.27249288892969015,0.026535692492583696,0.21784555137450218,0.04271327378368116
mahnob_2222,mahnob_2222.pkl,parh_ossm,native_smoothed_track_hz,6.13,6.77,73.02,-0.1,174,16.310808500240984,10.212439848320084,0.2731540679105935,0.05571199049222391,0.21784555137450218,0.04271327378368116
mahnob_2222,mahnob_2222.pkl,parh_ossm,native_causal_track_hz,6.01,6.61,71.45,0.05,174,16.215300720044397,10.212439848320084,0.2666793112479634,0.0910259987980723,0.21784555137450218,0.04271327378368116
mahnob_2222,mahnob_2222.pkl,parh_ossm,external_output_rate_t,5.71,6.52,69.87,-0.68,174,15.869748480658028,10.212439848320084,0.26095963801786276,0.014014468503326013,0.21784555137450218,0.04271327378368116
mahnob_2222,mahnob_2222.pkl,parh_ossm,external_rate_posterior_mode_t,6.65,7.29,78.88,-0.26,174,16.86096570703637,10.212439848320084,0.2789804421751976,0.018915295589352565,0.21784555137450218,0.04271327378368116
mahnob_2222,mahnob_2222.pkl,parh_ossm,external_rate_posterior_mean_t,5.04,5.88,62.61,-0.82,174,15.02741279328134,10.212439848320084,0.25240470809653104,0.013899601735978599,0.21784555137450218,0.04271327378368116
mahnob_2222,mahnob_2222.pkl,parh_ossm,state_freq_t,5.73,6.47,69.85,-0.55,174,15.932020965791127,10.212439848320084,0.27111210909337913,0.013629359035193203,0.21784555137450218,0.04271327378368116
mahnob_2224,mahnob_2224.pkl,parh_ossm,final_track_hz,3.72,4.22,32.11,-0.33,115,16.31534997807389,12.596793112467333,0.2663957274711051,0.02693563341090131,0.20479067351835784,0.0645178684841693
mahnob_2224,mahnob_2224.pkl,parh_ossm,native_smoothed_track_hz,3.77,4.34,32.52,-0.29,115,16.364774143041036,12.596793112467333,0.264754739140825,0.05070622380366504,0.20479067351835784,0.0645178684841693
mahnob_2224,mahnob_2224.pkl,parh_ossm,native_causal_track_hz,3.99,4.43,33.93,0.06,115,16.588293925706935,12.596793112467333,0.2696006166088375,0.0847468864809097,0.20479067351835784,0.0645178684841693
mahnob_2224,mahnob_2224.pkl,parh_ossm,external_output_rate_t,3.75,4.16,32.31,-0.49,115,16.346743121527147,12.596793112467333,0.27166875392637035,0.006588354859543481,0.20479067351835784,0.0645178684841693
mahnob_2224,mahnob_2224.pkl,parh_ossm,external_rate_posterior_mode_t,3.64,4.06,31.11,0.01,115,16.2393200560576,12.596793112467333,0.2770133537817607,0.02419983316170074,0.20479067351835784,0.0645178684841693
