video,mae_external_output_rate_t,mae_external_rate_posterior_mean_t,mae_external_rate_posterior_mode_t,mae_final_track_hz,mae_native_causal_track_hz,mae_native_smoothed_track_hz,mae_state_freq_t,track_median_external_output_rate_t,track_median_external_rate_posterior_mean_t,track_median_external_rate_posterior_mode_t,track_median_final_track_hz,track_median_native_causal_track_hz,track_median_native_smoothed_track_hz,track_median_state_freq_t,oracle_best_source,oracle_best_mae,final_mae,oracle_room_bpm,data_file,method,enabled,readout_abstained,readout_inactive_reason,paper_candidate_hard_abstention,source,calibration,abstention_guard,coverage,alpha_mean,alpha_median,alpha_active_fraction,ambiguous_alias_fraction,unresolved_p1d_alias_fraction,p1d_half_rescue_fraction,weak_direct_macro_fraction,alias_risk_mean,h1_role_support_mean,morphology_alias_pressure_mean,abstain_pressure_mean,large_downshift_fraction,well_supported_downshift_fraction,guarded_downshift_fraction,high_base_conflict_fraction,posterior_confidence_mean,posterior_entropy_median,posterior_top_gap_median,posterior_macro_support_median,posterior_direct_macro_support_median,posterior_motion_direct_support_median,posterior_alias_risk_median,posterior_independent_timing_support_median,posterior_bridge_timing_preservation_median,posterior_morphology_alias_pressure_median,posterior_h1_role_support_median,posterior_abstain_pressure_median,posterior_signal_sqi_observability_enabled,posterior_signal_sqi_support_median,posterior_phase_coherence_support_median,source_validity_confidence_mean,source_validity_entropy_median,source_validity_top_gap_median,source_validity_mode_hz_median,source_validity_selected_group_counts,source_validity_guard_alpha_mean,source_validity_guard_alpha_median,source_validity_guard_active_fraction,source_validity_global_specificity,specificity_boost_enabled,specific_posterior_correction_fraction,readout_group_rate_mode_counts,posterior_group_rate_mode_counts,readout_derived_consistency_counts,posterior_derived_consistency_counts,source_spread_hz,source_spread_bpm,readout_confidence_score,posterior_specificity_score,support_score,h1_role_score,alias_safety_score,source_agreement_score,abstain_pressure_score,target_observability_score,failure_mode
mahnob_3026,2.14,1.33,2.55,1.69,1.75,1.69,2.13,0.2896104215210879,0.2770343863053708,0.2976357501269636,0.2850885629151387,0.2855008818070109,0.2841808854157851,0.2905018270084962,external_rate_posterior_mean_t,1.33,1.69,0.3599999999999999,mahnob_3026.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1299572280193085,0.1592909054362211,1.0,0.0,0.0,0.0,0.4571987898202527,1.9025425234936768e-10,0.6951483118811596,1.9025425234936768e-10,0.1731276979926489,0.0229578216764548,0.0,0.0229578216764548,0.0,0.1388954065326034,0.894518421338125,0.0968129623470086,0.3333333333333333,0.3333333333333333,0.5597346892428867,1.2541634865235891e-14,0.8378532249891296,0.0453893926138806,1.2541634865235891e-14,0.7009721940617004,0.1634833900326179,True,0.4877161563663783,0.6322012584293111,,,,,"{""G_DoF_bridge"": 7, ""G_P1D_cons"": 1}",,,,,False,0.1085602420359494,"{""harmonic_anchor"": 39, ""motion_timing_track_preserved"": 16}","{""harmonic_anchor"": 39, ""motion_timing_track_preserved"": 16}",{},{},0.013467440703125388,0.8080464421875233,0.1299572280193085,0.15949630642266935,0.3333333333333333,0.7009721940617004,0.9999999999999875,0.782812121925302,0.1634833900326179,0.4314672705878826,bounded_or_no_clear_room
mahnob_3028,2.61,1.55,3.29,2.15,2.23,1.82,2.33,0.2676682529436436,0.2527407590642041,0.27023521598947,0.260986571607822,0.2602650513118496,0.2536369980673033,0.2736617656969561,external_rate_posterior_mean_t,1.55,2.15,0.5999999999999999,mahnob_3028.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1537529082250608,0.1814090870648901,1.0,0.0702926941691634,0.0,0.0,0.0,2.5109304491692484e-13,0.810756924676513,2.5109304491692484e-13,0.1093272495224206,0.1405853883383268,0.0,0.1405853883383268,0.0,0.1638631893927983,0.9371495577628318,0.2366571943939375,0.6666666666666666,0.6666666666666666,0.7181218523832641,7.242562841821187e-16,0.9682143654852496,0.2364979884857571,7.242562841821187e-16,0.8223233690214514,0.1033029892935645,True,0.4019268762529864,0.4539413220906999,,,,,"{""G_DoF"": 9, ""G_DoF_bridge"": 2, ""G_OF"": 2}",,,,,False,0.2108780825074902,"{""harmonic_anchor"": 65, ""motion_timing_track_preserved"": 26}","{""harmonic_anchor"": 65, ""motion_timing_track_preserved"": 26}",{},{},0.02092100663275198,1.255260397965119,0.1537529082250608,0.5064303646990559,0.6666666666666666,0.8223233690214514,0.9999999999999992,0.6836002658954268,0.1033029892935645,0.5711025330094802,bounded_or_no_clear_room
mahnob_3030,1.23,1.5,1.9,1.9,2.13,2.97,1.94,0.2596862971508501,0.2411685730702482,0.27675203975425,0.2674441444181427,0.2607032496971355,0.2663755345678338,0.2647717978606309,external_output_rate_t,1.23,1.9,0.6699999999999999,mahnob_3030.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1907148555051543,0.2020490413993635,1.0,0.0,0.0,0.0,0.0,3.0923361774015122e-09,0.8332153626530957,3.0923361774015122e-09,0.0767622897572507,0.1734417344173441,0.0,0.1734417344173441,0.0,0.2224505980394379,0.9016432536888956,0.3007427247342298,0.6666666666666666,0.6666666666666666,0.7750726452905108,2.572444161089997e-12,0.9939988276646292,0.2942702542924191,2.572444161089997e-12,0.8515204736434177,0.0877626518845867,True,0.3829788425253612,0.344204714599516,,,,,"{""G_DoF"": 3, ""G_DoF_bridge"": 6, ""G_OF"": 2}",,,,,False,0.4959349593495935,"{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}","{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}",{},{},0.02627557134789449,1.5765342808736693,0.1907148555051543,0.672846865918992,0.6666666666666666,0.8515204736434177,0.9999999999974275,0.6201848744026228,0.0877626518845867,0.6132183803580173,bounded_or_no_clear_room
mahnob_3122,3.0,3.34,2.27,3.77,4.68,4.37,3.22,0.2865711564359888,0.2807187265636593,0.3033529463199845,0.2714088265572054,0.2631211244512835,0.2616790744672339,0.289185221499059,external_output_rate_t,3.0,3.77,0.77,mahnob_3122.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2219038899196299,0.2287938159180076,1.0,0.0,0.0,0.0,0.0,5.335397558983614e-06,0.8004735746070364,5.335397558983614e-06,0.0739965735873183,0.0,0.0,0.0,0.0,0.2323228346433091,0.8507709441369966,0.175818085218545,1.0,1.0,0.7262142939354856,6.471646363607656e-11,0.9824537947928242,0.0011543736358102,6.471646363607656e-11,0.814603011672749,0.0646854798906,True,0.3918520951875117,0.5520956860344166,,,,,"{""G_DoF_bridge"": 5, ""G_OF"": 5}",,,,,False,0.6078291814946619,"{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}","{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}",{},{},0.027506147031825134,1.650368821909508,0.2219038899196299,0.43919335714266394,1.0,0.814603011672749,0.9999999999352835,0.6064628750775946,0.0646854798906,0.6196828351683447,source_selection_room_posterior_available
mahnob_3124,3.54,3.43,3.59,3.42,3.64,3.3,3.75,0.2396163210327369,0.2381667600062647,0.2384378440917771,0.2128760515577267,0.2003219683340362,0.1845088152677384,0.2067632465186086,native_smoothed_track_hz,3.3,3.42,0.1200000000000001,mahnob_3124.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2342523774288744,0.2280120242950889,1.0,0.0,0.0,0.0,0.0,0.0,0.5185113931485159,0.0,0.1444465820554452,0.0,0.0,0.0,0.0,0.285990498664971,0.8175049880535045,0.2758216372299779,1.0,1.0,0.7290819151193152,0.0,0.35,0.2309703763185926,0.0,0.5072649639741608,0.1478205108077517,True,0.3927649798514178,0.8771722076762654,,,,,"{""G_DoF"": 8}",,,,,False,0.8915897799858056,"{""motion_timing_track_preserved"": 16}","{""motion_timing_track_preserved"": 16}",{},{},0.05510750576499848,3.306450345899909,0.2342523774288744,0.7582026140619288,1.0,0.5072649639741608,1.0,0.367161067834477,0.1478205108077517,0.608227417468401,bounded_or_no_clear_room
mahnob_3126,4.74,5.05,4.47,4.94,5.22,5.28,4.83,0.2359880551191654,0.2428155932279283,0.260776280883053,0.2427434128341221,0.2316410476958818,0.2438133902047137,0.2422861058201818,external_output_rate_t,4.74,4.94,0.20000000000000018,mahnob_3126.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2089389808271024,0.2131834185518373,1.0,0.0,0.0,0.0,0.0,7.270834489977621e-06,0.8183701514856867,7.270834489977621e-06,0.0625314509429016,0.0,0.0,0.0,0.0,0.1979680449434166,0.9448885612713556,0.1865266522734483,1.0,1.0,0.6467678151858166,1.1654221094892088e-10,0.9771103269680996,0.1201571645665792,1.1654221094892088e-10,0.8306592229664215,0.0517722769186882,True,0.4069566907220168,0.4340356874498945,,,,,"{""G_DoF"": 14}",,,,,False,0.3660640066500416,"{""harmonic_anchor"": 69, ""motion_timing_track_preserved"": 28}","{""harmonic_anchor"": 69, ""motion_timing_track_preserved"": 28}",{},{},0.007825335085548307,0.46952010513289844,0.2089389808271024,0.3676533414693106,1.0,0.8306592229664215,0.9999999998834578,0.8673793802766526,0.0517722769186882,0.6319250072639161,likely_video_or_reference_limited
mahnob_3128,3.15,3.67,2.65,3.53,3.75,3.83,3.14,0.2645268252780887,0.2426234397181006,0.2766988117435763,0.2635386818419186,0.2597871578133437,0.2633342754314333,0.2689126585809601,state_freq_t,3.14,3.53,0.3899999999999997,mahnob_3128.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.21543935810589,0.2157345036139234,1.0,0.0,0.0,0.0,0.0,2.001975915115693e-07,0.8406552296716413,2.001975915115693e-07,0.0680230146813859,0.0,0.0,0.0,0.0,0.223776185086453,0.940066526622486,0.3273576342971381,0.6666666666666666,0.6666666666666666,0.5923732812061814,2.349643003971256e-10,0.9781443573502878,0.149138332830338,2.349643003971256e-10,0.8360663266278965,0.0991801020583401,True,0.4120636150699227,0.505265742866994,,,,,"{""G_DoF"": 1, ""G_DoF_bridge"": 3, ""G_OF"": 3}",,,,,False,0.4697728147862918,"{""harmonic_anchor"": 35, ""motion_timing_track_preserved"": 14}","{""harmonic_anchor"": 35, ""motion_timing_track_preserved"": 14}",{},{},0.02628921886285948,1.5773531317715688,0.21543935810589,0.6346887103948046,0.6666666666666666,0.8360663266278965,0.9999999997650357,0.620031002905727,0.0991801020583401,0.6082926206491118,bounded_or_no_clear_room
mahnob_3130,2.42,1.85,3.49,2.41,2.37,2.36,2.48,0.2198926274830239,0.2081903692476453,0.2378783874649637,0.2076711965298843,0.2030844781513658,0.2038427413968911,0.214005614499317,external_rate_posterior_mean_t,1.85,2.41,0.56,mahnob_3130.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1656455334927416,0.1814047287665256,1.0,0.0,0.0,0.0,0.2813004380908462,0.0019477432098527,0.8618884690964483,0.0019477432098527,0.1092852040471969,0.0,0.0,0.0,0.0,0.1846030429187836,0.8985854276504978,0.2828085985562254,0.6666666666666666,0.6666666666666666,0.6743661548348844,1.0794499085499096e-06,0.9870416637775268,0.2160483202598915,1.0794499085499096e-06,0.8475455653353285,0.1067614747904007,True,0.3803324716107469,0.6183347087998792,,,,,"{""G_DoF"": 10, ""G_DoF_bridge"": 3}",,,,,False,0.2967489047728844,"{""harmonic_anchor"": 65, ""motion_timing_track_preserved"": 26}","{""harmonic_anchor"": 65, ""motion_timing_track_preserved"": 26}",{},{},0.01604988608613281,0.9629931651679685,0.1656455334927416,0.6683351809332589,0.6666666666666666,0.8475455653353285,0.9999989205500914,0.7469058713757115,0.1067614747904007,0.6162245321011812,bounded_or_no_clear_room
mahnob_3132,2.46,1.86,2.45,2.86,2.1,2.83,2.96,0.2085149853824547,0.2310990873300242,0.2037053642494944,0.1831207204772154,0.1881151216421862,0.1815337294544485,0.184537796232093,external_rate_posterior_mean_t,1.86,2.86,0.9999999999999998,mahnob_3132.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2411367052958208,0.2354672576858642,1.0,0.0,0.0,0.0,0.0,0.0,0.4687057258063247,0.0,0.1593882822581026,0.0,0.0,0.0,0.0,0.3008085800190678,0.8308782955630083,0.2788422592739313,1.0,1.0,0.5840586965416588,0.0,0.35,0.0048683162355519,0.0,0.4688276137600438,0.1593517158719868,True,0.398492671353521,0.997008575969074,,,,,"{""G_DoF"": 9, ""G_DoF_bridge"": 1}",,,,,False,0.9154462558717876,"{""motion_timing_track_preserved"": 20}","{""motion_timing_track_preserved"": 20}",{},{},0.0495653578755757,2.973921472534542,0.2411367052958208,0.7560996334441163,1.0,0.4688276137600438,1.0,0.40608680979358636,0.1593517158719868,0.6065017544689449,source_selection_room_posterior_available
mahnob_3134,5.39,5.64,4.87,6.34,5.8,6.3,6.87,0.2597660041005717,0.2544715441187201,0.2603231118919616,0.2366917343594483,0.2334230359065493,0.2376824233189025,0.2379591516389054,external_output_rate_t,5.39,6.34,0.9500000000000002,mahnob_3134.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2365401148524367,0.2424720520103777,1.0,0.0,0.0,0.0,0.0,0.0,0.492488566139392,0.0,0.1522534301581823,0.0,0.0,0.0,0.0,0.2927348032596883,0.8854287640106435,0.3191460196030313,1.0,1.0,0.6606742686887925,0.0,0.35,0.0888899147937615,0.0,0.4831112855149394,0.1550666143455181,True,0.329975308670468,0.930169778945088,,,,,"{""G_DoF"": 8, ""G_DoF_bridge"": 1}",,,,,False,0.8999836307087903,"{""motion_timing_track_preserved"": 18}","{""motion_timing_track_preserved"": 18}",{},{},0.02307426974112342,1.3844561844674053,0.2365401148524367,0.7031181966412942,1.0,0.4831112855149394,1.0,0.6573542732675646,0.1550666143455181,0.6224541267608136,source_selection_room_posterior_available
mahnob_3136,2.75,2.45,3.25,2.39,2.69,2.71,1.55,0.203212017077209,0.2196762537764483,0.2118996479872979,0.2079739034403628,0.2055125771995413,0.2297748472109061,0.2194438173958497,state_freq_t,1.55,2.39,0.8400000000000001,mahnob_3136.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1542317590677063,0.159830512623922,1.0,0.0851360781577111,0.0,0.2337752965806001,0.0,0.1371500209088753,0.6792288319825028,0.1371500209088753,0.2162168193589463,0.0851360781577111,0.0,0.0851360781577111,0.0,0.12126221922061,0.9825569974650707,0.1016795049806993,0.6666666666666666,0.6666666666666666,0.4552097977660784,0.109352301952397,0.7824808944440065,0.0500150819128879,0.109352301952397,0.6418839162787261,0.2128145013882263,True,0.5044508719083559,0.6255869135785237,,,,,"{""G_DoF"": 9, ""G_OF_bridge"": 1}",,,,,False,0.0,"{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}","{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}",{},{},0.02656283013369709,1.5937698080218254,0.1542317590677063,0.08387108254104508,0.6666666666666666,0.6418839162787261,0.890647698047603,0.6169541630397608,0.2128145013882263,0.42562586458923835,source_selection_room_agreement_available
mahnob_3138,3.02,3.74,3.07,2.85,4.01,2.62,3.32,0.2598381993095519,0.2491542060858181,0.2705869447990917,0.2559291698383446,0.2349283323972289,0.2594092755676199,0.2643667948285682,native_smoothed_track_hz,2.62,2.85,0.22999999999999998,mahnob_3138.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1764886857401299,0.1844082102589457,1.0,0.0,0.0,0.0,0.1441170575265584,7.566778962709501e-07,0.7936783723977198,7.566778962709501e-07,0.1180078342403304,0.0,0.0,0.0,0.0,0.1750698133799133,0.9169553056342996,0.2126583314762589,0.6666666666666666,0.6666666666666666,0.6290518336394637,6.524062589976301e-10,0.9742547583230002,0.1470387927483122,6.524062589976301e-10,0.8214809977346589,0.1226784511409176,True,0.3718253208640996,0.5203085516955589,,,,,"{""G_OF"": 14, ""G_P1D_cons"": 1}",,,,,False,0.2445379835638404,"{""harmonic_anchor"": 74, ""motion_timing_track_preserved"": 30}","{""harmonic_anchor"": 74, ""motion_timing_track_preserved"": 30}",{},{},0.015212588742750083,0.912755324565005,0.1764886857401299,0.462869068601395,0.6666666666666666,0.8214809977346589,0.9999999993475938,0.7583634501309064,0.1226784511409176,0.5734866346166483,bounded_or_no_clear_room
mahnob_3140,,9.55,9.9,11.52,10.86,11.39,12.08,,0.1902677753502039,0.1887730200524543,0.1442642550111547,0.1386378177424037,0.1499625146840218,0.1351369276626707,external_rate_posterior_mean_t,9.55,11.52,1.9699999999999989,mahnob_3140.pkl,parh_ossm,False,True,no_supported_readout_windows,True,abstained_no_supported_readout_windows,none,no_supported_readout_windows,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,{},,,,,False,,{},{},{},{},0.05513084768753321,3.3078508612519926,0.0,0.0,0.0,0.0,1.0,0.3670052782551969,0.0,0.18670052782551969,source_selection_room_agreement_available
mahnob_3142,5.57,4.85,6.17,5.91,6.46,6.06,5.92,0.2044312676642519,0.2177267979758493,0.2195312162426776,0.1862567925231129,0.1651583306032815,0.1749312755120623,0.1800390004739669,external_rate_posterior_mean_t,4.85,5.91,1.0600000000000005,mahnob_3142.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1450588901492916,0.1793039681416538,1.0,0.1836188436830835,0.0,0.0,0.1019807280513918,0.1057201709441019,0.7250620685947626,0.1057201709441019,0.2107940502995046,0.0816381156316916,0.0,0.0816381156316916,0.0,0.1462370050807675,0.9685186642810176,0.2033836883038679,0.6666666666666666,0.6666666666666666,0.708067865635025,0.0798337876265484,0.8484426840064575,0.2808217588202797,0.0798337876265484,0.7075275784767953,0.2273912730330652,True,0.4215548600156254,0.5607348647879795,,,,,"{""G_DoF"": 10, ""G_OF"": 1}",,,,,False,0.0,"{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 22, ""stable_track_blend"": 5}","{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 22, ""stable_track_blend"": 5}",{},{},0.042795522463786984,2.567731347827219,0.1450588901492916,0.3800338795707726,0.6666666666666666,0.7075275784767953,0.9201662123734516,0.45927762308989556,0.2273912730330652,0.4796142020846975,source_selection_room_posterior_available
mahnob_3144,7.29,7.78,7.01,8.49,8.55,9.2,9.16,0.2224077793912619,0.212547286531661,0.2250371883573438,0.195420270060561,0.1864214322049928,0.1867266619931535,0.2057680355228569,external_output_rate_t,7.29,8.49,1.2000000000000002,mahnob_3144.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2708927165593697,0.2446555972581455,1.0,0.0,0.0,0.0,0.0,0.0,0.5683901957674223,0.0,0.1294829412697732,0.1548419850234801,0.1548419850234801,0.0,0.0,0.3834781819903556,0.7539699214001931,0.318326846980653,1.0,1.0,0.9062825255358072,0.0,0.35,0.6045889674100142,0.0,0.5707801244597024,0.1287659626620892,True,0.3904463129689675,0.9455992144742864,,,,,"{""G_DoF"": 11}",,,,,False,0.9997461606802894,"{""motion_timing_track_preserved"": 22}","{""motion_timing_track_preserved"": 22}",{},{},0.03568111739810842,2.140867043886505,0.2708927165593697,0.852725714997878,1.0,0.5707801244597024,1.0,0.5227000021988651,0.1287659626620892,0.6632787447620508,source_selection_room_posterior_available
mahnob_3146,9.15,8.33,7.0,9.07,9.19,8.79,9.31,0.2405483894357385,0.2317337278063039,0.2795560267116646,0.2201529695676178,0.2039227285453157,0.21415314531947,0.2044295607666307,external_rate_posterior_mean_t,8.33,9.07,0.7400000000000002,mahnob_3146.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1808672259680601,0.1839318540376208,1.0,0.0904373610081542,0.0,0.0,0.0,0.0136202592450058,0.8059477110987071,0.0136202592450058,0.0977686603917074,0.1860637509266123,0.0904373610081542,0.0956263899184581,0.0,0.2090560918693991,0.8941439515724727,0.1802510383850033,0.6666666666666666,0.6666666666666666,0.6722563496130797,0.004290606427587,0.9870665664251884,0.1734004013343154,0.004290606427587,0.8136810054120545,0.1084312745772619,True,0.3733571626364061,0.4130310082965771,,,,,"{""G_DoF"": 4, ""G_DoF_bridge"": 3, ""G_OF"": 3}",,,,,False,0.4521868050407709,"{""harmonic_anchor"": 47, ""motion_timing_track_preserved"": 20, ""stable_track_blend"": 3}","{""harmonic_anchor"": 47, ""motion_timing_track_preserved"": 20, ""stable_track_blend"": 3}",{},{},0.03611882866910779,2.1671297201464674,0.1808672259680601,0.40335762236016626,0.6666666666666666,0.8136810054120545,0.995709393572413,0.5185566624480963,0.1084312745772619,0.5383094295988018,bounded_or_no_clear_room
mahnob_3148,9.46,9.21,9.65,10.07,10.11,10.16,10.95,0.1858279333345227,0.1913056071579732,0.182889506942212,0.1689044122168336,0.1480745647019545,0.1673756221510303,0.1672936516840564,external_rate_posterior_mean_t,9.21,10.07,0.8599999999999994,mahnob_3148.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2758031403258232,0.2613136460123212,1.0,0.0,0.0,0.0,0.0,0.0,0.5642621990796057,0.0,0.1307213402761183,0.0,0.0,0.0,0.0,0.3944719072760951,0.7330123941574882,0.2759767142679783,1.0,1.0,0.8771925669949652,0.0,0.35,0.5336178950584034,0.0,0.5587150421599285,0.1323854873520214,True,0.3873084411732632,0.8490536486781419,,,,,"{""G_DoF"": 10}",,,,,False,0.9152189020152884,"{""motion_timing_track_preserved"": 20}","{""motion_timing_track_preserved"": 20}",{},{},0.024011955473916796,1.4407173284350079,0.2758031403258232,0.8648179515346711,1.0,0.5587150421599285,1.0,0.6462421445835465,0.1323854873520214,0.6771072974355318,source_selection_room_posterior_available
mahnob_3150,2.62,3.62,3.31,2.64,3.08,2.75,2.74,0.2528021411615954,0.2447130201188447,0.2488072483421124,0.2552780862750078,0.2495391039022749,0.2543827317112787,0.2479783209667406,external_output_rate_t,2.62,2.64,0.020000000000000018,mahnob_3150.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1560753987350777,0.1886396824846057,1.0,0.0,0.0,0.0,0.0,1.3097359315501496e-05,0.8078288687723294,1.3097359315501496e-05,0.0782254819579813,0.2624032119300258,0.0,0.2624032119300258,0.0,0.1747923313583428,0.9553889932293376,0.2313526589634567,0.8333333333333333,0.8333333333333333,0.7368114904886832,2.363111048323011e-09,0.9433451174411676,0.2403737630819053,2.363111048323011e-09,0.8045241474192084,0.0848316582981111,True,0.3633304599845597,0.5171213199159749,,,,,"{""G_DoF"": 5, ""G_DoF_bridge"": 5}",,,,,False,0.0378548895899053,"{""harmonic_anchor"": 48, ""motion_timing_track_preserved"": 20}","{""harmonic_anchor"": 48, ""motion_timing_track_preserved"": 20}",{},{},0.010565066156163122,0.6339039693697873,0.1560753987350777,0.47578928519183683,0.8333333333333333,0.8045241474192084,0.999999997636889,0.8252308513840815,0.0848316582981111,0.6038952477891484,bounded_or_no_clear_room
mahnob_3152,3.82,3.84,3.69,4.3,3.92,4.49,4.9,0.2346563000588663,0.2348931268041141,0.2348979375485372,0.2108630722967803,0.2128736807248174,0.2088193423771785,0.2181305305452944,external_output_rate_t,3.82,4.3,0.48,mahnob_3152.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2398830330885053,0.2428674746470837,1.0,0.0,0.0,0.0,0.0,0.0,0.5080344607251979,0.0,0.1475896617824406,0.0,0.0,0.0,0.0,0.2983804919284421,0.8188551398902166,0.2283746191080397,1.0,1.0,0.7290517841120769,0.0,0.35,0.110783679772233,0.0,0.4868332255612796,0.1539500323316161,True,0.3894169076956232,0.9793540068968998,,,,,"{""G_DoF"": 8}",,,,,False,0.8719185423365488,"{""motion_timing_track_preserved"": 16}","{""motion_timing_track_preserved"": 16}",{},{},0.026073784426935587,1.5644270656161352,0.2398830330885053,0.6288511610425809,1.0,0.4868332255612796,1.0,0.6224644207101182,0.1539500323316161,0.6056174131526847,bounded_or_no_clear_room
mahnob_3154,13.2,12.96,13.3,13.28,12.99,13.23,13.18,0.0847592470875259,0.087757111734086,0.0827551835841322,0.086532903958911,0.0817442687309486,0.0863548134690832,0.0829680447358993,external_rate_posterior_mean_t,12.96,13.28,0.3199999999999985,mahnob_3154.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.3873043736792905,0.3868934670748716,1.0,0.0,0.0,0.0,0.0,0.0,0.6207507472338721,0.0,0.1137747758298383,0.0,0.0,0.0,0.0,0.7601747413384224,0.3377588811415473,0.9349370064332416,1.0,1.0,0.9999810765475984,0.0,0.3499986674309543,0.8766688596241897,0.0,0.6170337059543776,0.1148898882136867,True,0.656892514210995,0.9238621122571682,,,,,"{""G_DoF"": 6, ""G_DoF_bridge"": 1}",,,,,False,1.0,"{""motion_timing_track_preserved"": 14}","{""motion_timing_track_preserved"": 14}",{},{},0.004789066998186695,0.2873440198912017,0.3873043736792905,0.9520349482676845,1.0,0.6170337059543776,1.0,0.9166093140649656,0.1148898882136867,0.7599600815516441,likely_video_or_reference_limited
mahnob_3156,3.51,5.02,3.5,3.57,3.87,3.5,4.0,0.2850357266974927,0.2695356060010757,0.2942069918833305,0.2873688140821517,0.2797822854516681,0.2867719603346982,0.275903908343532,native_smoothed_track_hz,3.5,3.57,0.06999999999999984,mahnob_3156.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1818856962231215,0.1932101719292742,1.0,0.0,0.0,0.0,0.0,2.842476874590169e-10,0.8052629787390045,2.842476874590169e-10,0.0987166725204492,0.276268115942029,0.0920893719806763,0.1841787439613526,0.0,0.2060672667213675,0.8859144837183685,0.2762904814173205,0.6666666666666666,0.6666666666666666,0.5737600309282068,1.8063768291175617e-12,0.9740860135241476,0.0583278303713849,1.8063768291175617e-12,0.8195250830580068,0.1041424751130925,True,0.3935376526283763,0.4689136811879484,,,,,"{""G_DoF"": 1, ""G_DoF_bridge"": 4, ""G_OF"": 4}",,,,,False,0.552536231884058,"{""harmonic_anchor"": 45, ""motion_timing_track_preserved"": 18}","{""harmonic_anchor"": 45, ""motion_timing_track_preserved"": 18}",{},{},0.017833208081076024,1.0699924848645614,0.1818856962231215,0.6750977935235364,0.6666666666666666,0.8195250830580068,0.9999999999981937,0.7230765769089352,0.1041424751130925,0.615313155398502,likely_video_or_reference_limited
