method,trial,n_frames,kurtosis,t_aic_delta,t_fit_nu,hill_alpha,shapiro_pval,nis_mean,lambda_mean,lambda_lt1_frac,lambda_low_frac,fail_total
dof__robust_ossm_ekf,6_0,1208,-0.10976651711681562,-2.8325343369396023,99.99985272281728,4.421769328253933,1.2933029607989828e-06,0.12736753820150068,1.0760883359914288,0.008278145695364239,0.0,0.43874172185430466
dof__robust_ossm_ekf,6_1,1207,-0.46638351826349966,-4.619534431565626,110.64101810794007,5.832176318683645,0.0002633102884354614,0.19846098902682788,1.0695235749905285,0.019055509527754765,0.0,0.5675227837613919
dof__robust_ossm_ekf,6_2,1209,0.11884605724468633,-1.433398919080446,58.266309378738434,4.88029267614137,1.8100216548727917e-06,0.19518454734899263,1.070116199854581,0.016542597187758478,0.0,0.30190239867659224
dof__robust_ossm_ekf,6_3,1207,0.4168050312326761,4.439128325472893,17.84252301162574,3.800029685995006,1.1923528651121035e-05,0.19154966939876827,1.070555925061355,0.02899751449875725,0.0,0.5053852526926264
dof__robust_ossm_ekf,7_0,1209,-0.577875155543722,-5.035883699553779,116.99402563683047,5.383558016450606,2.419843197342156e-06,0.19515781037599447,1.0697613332455853,0.01488833746898263,0.0,0.11166253101736973
dof__robust_ossm_ekf,7_1,1209,-0.42951723648436424,-3.9560620390302574,137.51200476205398,6.113577040728145,0.002091220143108725,0.1531996676697122,1.073628081653401,0.008271298593879239,0.0,0.2746071133167907
dof__robust_ossm_ekf,7_2,1208,0.0288520783527213,-2.0774921819556766,99.06006844395111,4.669418218737198,4.8009955628364e-05,0.25263107061169354,1.0651132514600743,0.033112582781456956,0.0,0.35927152317880795
dof__robust_ossm_ekf,7_3,1209,-0.6726444062003116,-4.68851872294772,152.96785848059707,6.659642464797278,4.003071543529406e-08,0.19184433505611415,1.0700213405644032,0.011579818031430935,0.0,0.20264681555004135
dof__robust_ossm_ekf,8_0,1210,0.05057619413509018,-1.9003104931268808,99.91599173505244,4.931618250958118,0.0006839804387183451,0.09890570742192929,1.0787722273767097,0.0,0.0,0.2793388429752066
dof__robust_ossm_ekf,8_1,1209,-0.5759416371227188,-4.734791535134718,129.19037654120356,4.621805698382301,6.703987065518311e-08,0.09893244323329035,1.0787191742948252,0.0,0.0,0.14226633581472292
dof__robust_ossm_ekf,8_2,1209,-0.4285835859384566,-4.455916840207806,108.1222061409951,6.321823493864662,2.675128910601834e-07,0.10690531350818597,1.0779263134504495,0.0,0.0,0.12655086848635236
dof__robust_ossm_ekf,8_3,1208,0.035807928904139086,-1.9521140926352132,86.47849530796029,4.362145297111833,2.6716935047243795e-05,0.07836137756957166,1.080727240888807,0.0,0.0,0.27897350993377484
dof__robust_ossm_ekf,9_0,1225,0.69867136421361,9.76857919831582,15.425648721731205,3.665250219066007,3.6438193490717566e-11,0.2481010240196094,1.0660196186689417,0.035918367346938776,0.0,0.25551020408163266
dof__robust_ossm_ekf,9_1,1242,-0.05974870684582889,-2.461492980041612,99.99990319390555,3.9947556203710435,8.329940088961298e-10,0.16092471381964235,1.0730582449697466,0.010466988727858293,0.0,0.05636070853462158
dof__robust_ossm_ekf,9_2,1229,-0.12773176650146834,-2.881008909512502,101.49477051925625,5.177263169386081,1.4315698118852507e-08,0.18293846746976292,1.070968483981877,0.01708706265256306,0.0,0.0984540276647681
dof__robust_ossm_ekf,9_3,1265,-0.46089616740027406,-4.394452404689673,125.04551323946559,5.678462333410659,0.00038546890459624305,0.13242900968731555,1.0755301668835273,0.0007905138339920949,0.0,0.08142292490118577
of_farneback__robust_ossm_ekf,10_0,1227,2.679148278587796,74.9965637353946,6.523339028734394,4.54226951652217,2.952438309685624e-17,0.34206722470786555,1.165120634715314,0.08964955175224124,0.0,0.1752241238793806
of_farneback__robust_ossm_ekf,10_1,1227,1.303740790411342,50.504044885341955,5.660607881544934,4.622208917350972,5.030037915710514e-13,0.4508942529552299,1.1487072295278886,0.14751426242868787,0.0,0.18255908720456399
of_farneback__robust_ossm_ekf,10_2,1221,1.374061295950077,52.220580008919114,6.069231628446343,3.009494071751065,1.971973916474985e-12,0.2817004747026474,1.1776744399985677,0.0728910728910729,0.0,0.17444717444717445
of_farneback__robust_ossm_ekf,10_3,1228,1.1085176619851005,45.83899902311475,5.912889832945075,2.9692365034873003,2.628848269851402e-13,0.10297759735658464,1.2184563419305434,0.013029315960912053,0.0,0.046416938110749185
of_farneback__robust_ossm_ekf,11_0,1226,0.13460383807703957,-1.8884257811942007,94.71794261169502,4.9975131443869625,3.0627436998976973e-08,0.21683145351773714,1.1864160699042616,0.022838499184339316,0.0,0.00897226753670473
of_farneback__robust_ossm_ekf,11_1,1265,0.20163290700599568,-0.5635303437552466,44.604010025811725,4.18875383161797,7.1602813735411625e-06,0.3838715970918954,1.1528190999133021,0.08695652173913043,0.0,0.11857707509881422
of_farneback__robust_ossm_ekf,11_2,1226,-0.4042184492182592,-4.3865791343121145,109.06712036221987,4.757878782726046,2.2208248586974107e-05,0.1548712992240299,1.2020283779796463,0.005709624796084829,0.0,0.0
of_farneback__robust_ossm_ekf,11_3,1227,2.7192346812816854,60.53204896104762,7.027199334263197,4.285403936274164,5.21262387297761e-15,0.43147936981389784,1.1516439730296895,0.12469437652811736,0.0016299918500407497,0.2795436022819886
of_farneback__robust_ossm_ekf,12_0,1577,0.2572884276438665,2.805716415846291,19.587680543734088,4.7571830288708155,1.0810989312118461e-05,0.22084034819110243,1.1874413627668243,0.04755865567533291,0.0,0.025364616360177554
of_farneback__robust_ossm_ekf,12_1,1224,0.944948339608453,20.061658097637974,10.087364568271562,3.306834995043414,2.7537022250981113e-13,0.2000234941443248,1.194550490609383,0.03431372549019608,0.0,0.04493464052287582
of_farneback__robust_ossm_ekf,12_2,1285,0.7039426079533233,15.937526119013683,10.209982821391588,4.09466891035385,1.0797570654438256e-05,0.27216851671402864,1.1775283056801986,0.06848249027237355,0.0,0.07859922178988327
of_farneback__robust_ossm_ekf,12_3,1233,0.22364894897970355,-0.1678972957197402,35.732950988581656,4.083755919756731,0.0008321379325923585,0.31508573197660983,1.166538749915696,0.06569343065693431,0.0,0.27899432278994324
of_farneback__robust_ossm_ekf,13_0,1221,7.860756371351204,425.60846519152847,2.2193125921059953,2.6676534724233787,4.014533225118579e-29,0.5762870286207862,1.150352779172,0.1294021294021294,0.007371007371007371,0.06388206388206388
of_farneback__robust_ossm_ekf,13_1,1228,24.350915620591305,1196.4309615966285,1.5607660322621004,1.8886688396544276,1.7939672273227296e-42,1.0175867837683947,1.148660202829054,0.1473941368078176,0.017915309446254073,0.6775244299674267
of_farneback__robust_ossm_ekf,13_2,1243,28.01747161852363,1066.4112141519354,2.060010848892367,1.901285532327198,4.2941253060113274e-43,1.246599604097078,1.1370785157402523,0.14320193081255028,0.014481094127111826,0.27755430410297666
of_farneback__robust_ossm_ekf,13_3,1225,21.627039997252673,766.57213586526,1.4753458955464407,2.2814981072794804,2.2105020040278544e-38,1.010377891347735,1.1323571923536029,0.17551020408163265,0.013061224489795919,0.35836734693877553
of_farneback__robust_ossm_ekf,14_0,1248,29.62618660352892,906.2759208272946,2.3113223111684325,1.8794376461670823,1.306646842476464e-41,0.8104624510069971,1.1559593154907613,0.09375,0.010416666666666666,0.08733974358974358
of_farneback__robust_ossm_ekf,14_1,1234,3.221606397961736,149.34447220068955,3.748235035736121,2.7803888333579185,2.1019985548110345e-18,0.2551161598768824,1.1872765249757575,0.05753646677471637,0.0,0.1053484602917342
of_farneback__robust_ossm_ekf,14_2,1244,1.7786481114510835,83.62450225488601,4.682418761862099,3.0618053650553416,1.1433522907416809e-14,0.5498218365851034,1.1344117587799607,0.15836012861736334,0.0,0.12379421221864952
of_farneback__robust_ossm_ekf,14_3,1235,0.13481031937303323,-0.6973055832741011,30.68273401883678,4.835232160482175,0.0020778780864990206,0.20336364583497576,1.191593371416974,0.02834008097165992,0.0,0.025910931174089068
of_farneback__robust_ossm_ekf,15_0,1298,0.5623604757551703,3.3335949793190593,27.24939750079535,4.6691376053102935,8.320606516056614e-05,0.17971407146604176,1.1973135016725798,0.023112480739599383,0.0,0.0901386748844376
of_farneback__robust_ossm_ekf,15_1,1223,54.92749866113501,1127.3510851909246,2.988847802049365,2.088254902126503,4.775717668870912e-46,0.6725992531341914,1.1805299946067624,0.04333605887162715,0.008176614881439084,0.1169255928045789
of_farneback__robust_ossm_ekf,15_2,1227,3.8202376224145063,243.77142253515285,2.2961229343710716,4.13979180175377,3.5335058053664175e-22,0.6310422604594528,1.1368080416606332,0.17685411572942136,0.0057049714751426246,0.45639771801140994
of_farneback__robust_ossm_ekf,15_3,1255,4.9688042223872735,566.0559917691801,1.194491141314548,3.5240882292308093,2.8001149207237767e-30,0.2906060896183357,1.1871065397078921,0.100398406374502,0.0,0.2725099601593626
of_farneback__robust_ossm_ekf,16_0,1232,23.334082931350874,779.2410969554367,2.5420098964068343,1.6612757509733718,3.242850076433174e-39,1.220109129659983,1.1218923819559137,0.14366883116883117,0.013798701298701298,0.3969155844155844
of_farneback__robust_ossm_ekf,16_1,1238,41.04900795080737,538.461517461963,3.74153400835891,3.13947368859214,2.0467544513152468e-38,0.8120248078020845,1.1362945849161075,0.1494345718901454,0.004038772213247173,0.2633279483037157
of_farneback__robust_ossm_ekf,16_2,1232,0.5141939449694881,5.218496553334944,18.964430532818753,4.88192259638909,4.129410360444022e-07,0.18194174587606154,1.1968160854392094,0.013798701298701298,0.0,0.015422077922077922
of_farneback__robust_ossm_ekf,16_3,1228,0.4885525190135036,11.938023264443018,9.979482489829742,3.6105990551269174,1.0138363673823324e-07,0.2977173986584764,1.172610542039704,0.06840390879478828,0.0,0.08876221498371335
of_farneback__robust_ossm_ekf,17_0,1226,0.6606642345173195,29.87875135575723,5.67585929486654,4.155990201240667,3.046464404821088e-10,0.22018041801172397,1.1899062452523252,0.05954323001631321,0.0,0.06525285481239804
of_farneback__robust_ossm_ekf,17_1,1219,0.28637135544688874,1.5978935841847033,22.713751323726108,4.010355215985274,4.0593090530410495e-05,0.30643860148000923,1.1694724615239962,0.054142739950779326,0.0,0.1944216570959803
of_farneback__robust_ossm_ekf,17_2,1218,1.7761139630119045,42.20772430820125,8.4800530562912,3.5310068571141042,6.680008110759132e-11,0.3416937542559177,1.163597215970657,0.08045977011494253,0.0,0.22660098522167488
of_farneback__robust_ossm_ekf,17_3,1239,0.775114564251969,28.02561671004446,6.862045743520096,3.440808999023316,8.993397563526582e-12,0.287106943405089,1.1755402889236777,0.0774818401937046,0.0,0.08716707021791767
of_farneback__robust_ossm_ekf,18_0,1243,2.5090208506696277,99.35264996351361,4.11594806721231,3.9830934234274724,2.298286114533371e-16,0.37318163413244687,1.1644709507525888,0.10780370072405471,0.0,0.004022526146419952
of_farneback__robust_ossm_ekf,18_1,1239,0.5949711974963949,21.111060185372935,6.833096708124976,4.674131906010577,3.944105086591306e-08,0.22715079983943037,1.187710755708122,0.04600484261501211,0.0,0.005649717514124294
of_farneback__robust_ossm_ekf,18_2,1226,59.533680082867036,1087.3448890018508,2.908578736001008,2.309194967238659,4.0307996423179264e-46,0.6250007552708283,1.1821602450636033,0.05791190864600326,0.00734094616639478,0.08727569331158239
of_farneback__robust_ossm_ekf,18_3,1244,3.7894368104038687,211.0015314520374,3.0564853756089714,2.9469933068623426,7.965903467151169e-22,0.27500303836043427,1.1855392106298714,0.06028938906752412,0.0,0.028135048231511254
of_farneback__robust_ossm_ekf,19_0,1209,25.436111644983736,512.6567602152622,3.3278715376267454,2.1992388161074024,3.6068152729654283e-36,0.5626934327127496,1.162665291340281,0.09098428453267163,0.005789909015715467,0.09098428453267163
of_farneback__robust_ossm_ekf,19_1,1209,0.050744748253936045,-1.9911988430612837,87.78988904798192,4.349198293030161,1.7285748502158423e-08,0.32771734617762616,1.1634945121361953,0.06451612903225806,0.0,0.03722084367245657
of_farneback__robust_ossm_ekf,19_2,1211,1.5086184654382802,22.859034606729438,12.612531076212488,3.9828143880044666,3.7124434345695887e-09,0.43642621166347,1.1464544566603638,0.11312964492155243,0.0008257638315441783,0.10569777043765483
of_farneback__robust_ossm_ekf,19_3,1210,1.3903512373851576,44.61189002106153,6.05050230457719,3.6982757026779502,3.038874290631824e-18,0.17783913250448158,1.1988952997477509,0.023140495867768594,0.0,0.047107438016528926
of_farneback__robust_ossm_ekf,1_0,1205,1.3369363526871583,35.075266078376444,7.539914347004707,4.421445868663084,4.170234670943292e-11,0.22616253175028742,1.188793053485458,0.038174273858921165,0.0,0.03734439834024896
of_farneback__robust_ossm_ekf,1_1,1207,4.389276608317088,219.74285664355762,3.5403418527480834,2.5222999775830766,1.9696073784939095e-22,0.23049442742999116,1.194558718876575,0.04473902236951118,0.0,0.004142502071251036
of_farneback__robust_ossm_ekf,1_2,1208,0.7893887721406299,40.760659096392374,4.835143025724769,3.469938111389628,2.4872521173811568e-12,0.2942806423308946,1.1757064814556535,0.07864238410596026,0.0,0.004966887417218543
of_farneback__robust_ossm_ekf,1_3,1207,24.957984112578202,633.546260910146,2.7283127756294903,2.1618188748036897,5.698244541916642e-37,0.8560359546544071,1.1414204450481626,0.12841756420878211,0.010770505385252692,0.14830157415078707
of_farneback__robust_ossm_ekf,20_0,1209,0.8066722087689193,20.736542939388755,9.221671013167871,3.2248488097459074,6.100445398832103e-08,0.28094321149306717,1.1759770133640464,0.07196029776674938,0.0,0.04714640198511166
of_farneback__robust_ossm_ekf,20_1,1209,-0.8148225210460809,-5.048697904697292,162.50010350625016,5.5877875070317415,2.979306207691904e-10,0.1382140569796755,1.2063693184735278,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,20_2,1210,-0.4993976368251447,-4.505147807875801,123.66402444336799,4.931851454109422,6.31114532835801e-07,0.17617684745535847,1.1967187090977562,0.01487603305785124,0.0,0.00743801652892562
of_farneback__robust_ossm_ekf,20_3,1209,0.44487271699106223,5.050921556475487,16.57762100907131,3.6466520584702002,3.994095810443595e-08,0.17001470288815498,1.2006282569340692,0.028122415219189414,0.0,0.0
of_farneback__robust_ossm_ekf,21_0,1208,2.8901920971885016,122.0139995899201,3.6960285933788786,4.1039275482845845,1.3634332111315086e-16,0.2858955276220927,1.1803003872813735,0.08609271523178808,0.0,0.012417218543046357
of_farneback__robust_ossm_ekf,21_1,1208,0.37442782165415167,9.765357670292133,8.909895827333463,4.557820067986057,4.692001106717999e-07,0.28331281990703405,1.175557916231545,0.07864238410596026,0.0,0.059602649006622516
of_farneback__robust_ossm_ekf,21_2,1207,9.750090985491484,398.8013223520593,2.98627568960443,1.9919212029798754,6.094214183129965e-31,0.6727572846432821,1.1449757062836783,0.11516155758077878,0.004142502071251036,0.24026512013256007
of_farneback__robust_ossm_ekf,21_3,1213,40.64369608878761,816.1527128518269,3.3817151687815454,2.336064541873029,2.9556371140713825e-42,0.6601318983036741,1.1682246609890916,0.07337180544105523,0.00741962077493817,0.15004122011541632
of_farneback__robust_ossm_ekf,22_0,1209,-0.6840149643406579,-5.1892931983802555,131.31505928195153,6.862124030728202,1.4323923498374772e-09,0.15084813235396513,1.2025437413525806,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,22_1,1210,-0.6717701179158211,-5.117027647122541,131.4214481631256,7.995754655477252,9.50942434223071e-10,0.13399044969714313,1.2071717770809953,0.0,0.0,0.015702479338842976
of_farneback__robust_ossm_ekf,22_2,1210,-0.4815380031809662,-4.201028008395042,135.75711244688685,4.589380851923445,1.9461502213026798e-07,0.17313653085964173,1.197516628413401,0.01487603305785124,0.0,0.006611570247933884
